OP,A1,A2,A3,A4,A5,A6,A7
+,12329,9298,6918,4107,2846,8438,2307
+,10402,12095,6024,4003,1457,9749,658
-,1610,10993,6995,4521,8755,5293,3505
+,3731,2441,6638,11084,4564,3614,5132
+,841,10040,10981,1748,8347,4253,723
-,1834,1666,8119,4052,9179,451,9011
+,6245,1415,7323,12184,5715,7507,6868
+,1673,9728,1474,1269,1110,6777,12890
-,3494,3196,2024,6330,286,9648,10693
+,2164,12971,2666,12322,9353,10316,3372
+,12169,9478,7165,9215,12328,3884,11156
-,6184,12597,2546,7861,12292,9242,7999
+,11868,7071,4321,2174,1549,10342,11923
+,1383,10562,11100,8408,263,8767,2228
-,6269,4852,3533,12091,771,6752,11984
+,9565,7093,8719,6804,1127,11884,7751
+,7640,8366,5295,2716,4683,5242,4672
-,3150,12359,10296,1435,6151,6083,3506
+,8052,6299,3283,5543,12498,3244,10670
+,11060,6817,3240,5570,6012,6044,976
-,8516,4287,1825,1421,2457,813,1328
+,7121,4953,3545,12640,9423,8923,2985
+,2570,6073,3886,9036,2797,11154,2700
-,616,12061,8229,1368,6852,4424,6410
+,8823,1804,11079,2520,11161,5836,3689
+,3546,2728,5565,2420,7248,4827,6697
-,7299,4658,9780,5906,1736,10916,832
+,1972,6033,2877,7219,12076,4173,12359
+,5405,10372,1262,685,11936,8216,7911
-,10621,9719,11741,3470,5682,6738,565
+,124,3678,9478,4144,9474,10047,5647
+,6077,7370,4450,9792,292,1842,12463
-,11678,9125,3986,12323,12929,3232,9130
+,3584,3009,6654,1530,4606,11398,8583
+,1173,637,1482,9700,1587,12962,12612
-,4935,9831,11842,23,11797,1366,6124
+,1875,8268,11641,11228,1578,5622,5547
+,2024,3990,1261,1019,11531,5349,12910
-,12172,5039,10096,9138,11472,4824,9254
+,6814,5575,7025,1024,5961,3865,1572
+,3087,10979,11724,11007,6677,11972,9539
-,12681,10964,1527,5833,1023,9277,6057
+,2920,2730,5195,12041,818,2402,9192
+,1645,1686,8460,6756,10762,1616,3805
-,12197,12194,2704,3663,4352,5916,10700
+,627,2251,1902,4755,1674,1236,11512
+,2678,10073,4217,5650,11878,12789,12792
-,7424,5209,412,8301,10282,7459,12351
+,3763,2517,6885,902,5007,4412,12684
+,6321,103,1225,9880,11790,8626,10799
-,6019,10941,3396,11038,9156,2278,23
+,3520,1564,2924,4538,3953,10956,4375
+,9166,3399,3548,3021,9289,6199,8962
-,12946,7493,490,159,8365,1643,3583
+,4788,3589,10504,12957,2664,9482,8563
+,91,10252,352,12353,5565,8367,8729
-,6180,10201,7087,4783,4649,6132,10897
+,7884,7762,1827,11829,661,9793,1219
+,4329,4429,2509,10739,9339,12674,12258
-,10449,7461,5731,11776,6366,207,10784
+,8494,8630,6799,12059,10947,10293,11237
+,6517,8918,9399,2136,2597,7679,5595
-,3386,1576,9161,8638,1410,5049,8546
+,12634,8975,5510,1356,3035,1536,11835
+,9588,8689,8324,10014,1284,7688,10354
-,1326,7047,8848,7416,10541,5260,4891
+,9199,4609,11372,11863,2242,2409,7953
+,8975,9417,9027,12604,2969,3155,7838
-,5635,3064,8993,1588,9281,11351,4122
+,3678,12877,10709,9200,12604,2090,8111
+,12032,7839,12102,11561,4781,3714,8765
-,3933,12202,2768,1815,4717,2119,8402
+,8623,386,2416,4823,919,10808,6193
+,8024,7650,5476,6372,2228,9466,8124
-,768,10250,700,8289,12312,12559,10180
+,11361,9481,12045,11973,11023,12210,11710
+,6034,9141,4904,3014,8125,301,4585
-,11881,5223,8530,7359,3776,5123,12428
+,9450,12150,7250,981,5272,7802,8832
+,5229,4408,5892,4228,7080,11029,4817
-,1237,697,4179,998,6497,3523,10423
+,12557,10298,6018,11754,11024,12563,51
+,7754,5780,9520,8657,12050,11720,9303
-,6705,8524,39,10949,3811,5572,2828
+,3683,2846,7348,3441,2342,2726,7739
+,12490,400,9090,12341,12693,12108,12366
-,3276,10943,735,2181,3879,1408,4812
+,7958,1354,9628,8042,3237,3894,4336
+,1898,11351,3686,1952,6952,12509,2583
-,10307,3139,2209,10280,725,6325,4284
+,1734,10730,1265,5113,5497,4206,9015
+,9154,2595,2822,70,6029,660,633
-,5827,10789,9971,10420,11006,4842,4837
+,1425,12728,1180,12659,6973,1541,11794
+,1164,8597,12367,3320,12978,9447,12301
-,779,4819,4616,11398,11839,10371,3505
+,5780,9700,7423,11129,12985,6368,2375
+,752,7107,1812,5458,6588,9870,10217
-,2709,12797,1093,7472,8878,12696,2292
+,6651,8697,5138,4590,9,4173,11018
+,12993,7394,7572,5457,6227,12299,3936
-,3544,1392,5098,11299,3748,4260,11868
+,11342,7108,7411,3761,11251,10727,10890
+,3296,4425,12809,4519,12067,4998,2768
-,1957,11516,7124,6860,10136,11834,10980
+,11909,7322,12733,12264,10689,12045,10939
+,1408,10487,1066,2065,560,397,5511
-,598,12819,3117,6366,12326,1345,2259
+,9885,4654,12483,2972,5500,122,6521
+,10346,9731,2615,10137,4720,10935,7069
-,8114,4032,11039,11559,635,5975,2109
+,3433,6298,6596,1916,6317,8403,6082
+,2804,10187,11119,11723,5474,8612,10625
-,8421,9461,11369,9145,11108,1290,10556
+,4231,8502,7141,8386,2314,8456,6752
+,9221,3898,8056,9708,2187,8926,5562
-,5666,11811,8376,7275,8451,5799,10802
+,5708,1111,4638,6027,4367,10241,3670
+,7405,4606,8828,10571,4452,7227,12823
-,4679,12679,8850,6343,1080,4279,5113
+,11171,5096,3875,5625,2583,9712,5662
+,6853,10741,8323,2965,6539,3086,7872
-,3185,11649,11076,9335,1915,7249,2396
+,8142,5255,6300,368,11213,12656,157
+,10180,195,9327,4152,6397,2490,10323
-,10355,10919,7086,2600,6030,4707,6449
+,1358,4318,4863,3764,6481,4221,3673
+,3635,9337,10610,9817,10827,5377,4775
-,1965,5842,4729,10891,3014,1767,7042
+,9534,11635,4962,1197,12106,7833,7358
+,11128,1924,12524,12031,9152,6557,1838
-,12087,10787,1946,12729,7994,3275,2807
+,9751,2530,1054,9089,3399,3205,4319
+,9262,6329,8478,333,516,5215,5837
-,10141,867,2030,6318,3363,9229,3697
+,6161,1558,5401,6844,4179,7278,9435
+,8861,8154,2212,853,9477,6358,3595
-,12225,10527,496,5401,6711,7744,11728
+,875,1149,2281,12237,5477,3230,5447
+,2741,5336,10686,3971,2237,2385,9415
-,11149,5359,4826,8977,11319,907,10658
+,4240,997,3482,5932,5599,4575,6122
+,1428,9629,11029,12925,248,11556,1790
-,2042,6190,5187,9847,3431,5227,4812
+,12995,1115,9682,6225,403,3474,12293
+,11183,8839,9554,1704,3446,8048,4115
-,10696,1536,8683,3342,6502,6093,8020
+,9749,4190,417,11171,4398,9204,6495
+,11968,453,3206,10088,12937,7951,8282
-,6897,8095,12437,1440,1514,3033,11085
+,5616,10109,520,11393,3221,5771,11775
+,2334,3964,7949,10595,1189,1175,6718
-,10874,1118,11874,3705,1211,7992,8747
+,6604,9819,10433,6830,12634,5886,11925
+,4751,6565,3862,2140,9371,10604,9262
-,1853,897,11730,3105,12787,9647,11522
+,11477,6265,11698,5421,6404,10324,12309
+,10994,2153,10922,11939,10298,7007,12468
-,10851,10914,1208,1635,8476,3762,2113
+,576,6328,9390,8571,12341,1679,6908
+,6259,12660,7701,6423,4365,1292,4418
-,333,707,655,713,11933,6382,12354
+,516,5214,9543,12679,3386,3796,3102
+,7302,663,3929,5535,1796,7787,12669
-,7527,4410,600,3683,12136,2148,11556
+,8176,10559,8086,4168,11663,10322,7008
+,6980,11847,8661,5132,8988,7097,6764
-,2139,9762,10578,11487,12839,4009,9992
+,11434,9121,6045,5487,9121,5725,6000
+,7975,11354,10229,5915,9407,4742,5027
-,3388,11659,11471,2975,4061,6164,10983
+,1341,11122,10237,3857,9855,3605,8797
+,2383,3747,10086,1395,11942,5072,11016
-,11060,6817,3240,5570,6012,6044,976
+,9977,7967,6860,2578,328,7007,12556
+,8395,2124,2773,10103,7807,9729,2749
-,11844,11271,5528,10132,3813,6652,9715
+,6677,10007,8916,3239,7233,9844,6043
+,819,1960,312,8438,10704,12252,10954
-,4081,7700,8396,1338,8592,1555,12444
+,4718,385,1998,1030,8570,11735,10163
+,7746,1641,8065,909,11318,11590,12536
-,11894,11673,10065,6579,2192,2298,9710
+,10392,8848,12945,11688,7024,8068,535
+,9812,3525,1780,5543,3120,8914,12524
-,5560,5936,4945,1363,8471,8543,9177
+,4451,11301,9703,6335,4225,2214,3997
+,2280,167,6748,3851,8184,714,7160
-,1350,8689,12666,8941,3431,3430,12932
+,6241,12703,12347,7518,6916,788,1880
+,11094,1648,4871,12317,1496,12575,4326
-,1711,6380,5526,11652,8076,10430,12899
+,5156,1635,298,5246,4657,3170,9291
+,2892,1554,8656,8668,8056,7909,1357
-,3396,8580,3230,10849,5281,7963,3879
+,1799,9855,8967,12197,9347,4699,9884
+,6647,5782,2122,6399,8959,2688,10973
-,3905,10031,6248,3987,11470,7897,9330
+,8795,6479,8725,11564,9403,10505,6871
+,6618,10498,4476,7697,7480,10612,3231
-,8080,12455,7541,12998,12787,4711,7986
+,3353,12548,10533,1408,8287,303,10804
+,626,11765,12369,11493,1177,10415,8090
-,5293,3550,4605,2485,8895,8315,10934
+,4871,8015,867,2491,7344,11817,4600
+,3048,2133,12566,5483,2038,11044,5757
-,12063,4129,10411,10045,7627,10325,6760
+,10713,8411,9618,6405,7593,466,2515
+,11697,9074,20,2245,9297,5592,4791
-,6975,11643,11965,1523,7686,12888,3923
+,10486,5484,5319,5437,9319,4228,8380
+,1191,11981,10941,12101,3175,9348,12236
-,9994,9292,1207,3115,3961,10345,7116
+,2401,7297,2461,5043,12064,4680,11317
+,8513,7226,10195,841,11383,7952,4104
-,7677,3957,3162,12867,7858,6871,5751
+,11835,3260,10651,11401,2842,4380,9893
+,11325,9246,6930,3869,10165,9449,8152
-,2603,11560,7046,5783,12986,160,1070
+,6752,12283,86,12815,7445,10691,6121
+,7561,1888,6881,378,2255,7571,5494
-,8796,2219,8290,12256,4808,12915,8078
+,9482,6629,11212,1342,4122,5065,9262
+,8206,1644,9410,6732,12248,5807,2442
-,11191,12304,8179,573,8953,2317,2636
+,6803,1372,6106,12227,12030,10967,9178
+,8012,9278,2106,9232,4950,8896,12116
-,5377,121,8902,8809,12842,7163,7752
+,11981,3097,36,3324,803,1356,3338
+,2157,10278,848,2444,2177,11050,6292
-,12447,6955,11472,8276,10316,7651,4038
+,11364,2572,5519,4812,3237,5978,9884
+,1647,4769,5187,5853,4734,6193,6546
-,6970,10529,5507,2864,5198,3794,145
+,12083,4470,1750,11064,10573,11915,3722
+,4433,11901,12714,10965,3056,8925,702
-,5022,7497,11248,345,8581,937,12793
+,8402,10323,431,7966,10532,9616,10854
+,7598,3478,11097,9047,7434,11989,9954
-,12622,508,3689,4017,6780,11753,9553
+,6985,3288,5014,6082,6214,12371,10516
+,8922,10983,8476,12438,11091,3434,542
-,6667,154,12230,12849,12924,6365,8770
+,6265,3982,3647,6764,5355,3805,7054
+,5409,12658,10968,9715,9596,10364,6143
-,1968,6905,6008,11976,11728,6829,7420
+,12451,12562,7707,8219,8507,2987,3477
+,7196,952,10533,4905,12818,5995,10391
-,1595,6283,1996,361,6466,12745,180
+,4686,3278,10595,11292,6550,12311,4824
+,436,7761,2661,8006,3465,4669,11075
-,5966,2783,2386,5965,8309,12290,10296
+,12767,10520,7301,11836,11531,3843,1277
+,8657,6239,11925,6686,4918,1234,2915
-,11410,7400,5472,11961,6954,4909,270
+,11075,489,11391,12484,2490,12102,6409
+,7828,10880,5735,9999,5485,9657,9867
-,11035,3451,954,11541,5130,9520,770
+,3941,10120,6362,6037,1648,9847,1531
+,6457,9387,5672,12015,8264,848,10623
-,12218,3839,3491,9151,7301,12323,1209
+,16,10863,7009,9848,1018,283,3666
+,2500,2671,6379,11058,5861,2586,3400
-,7615,10752,11806,9074,4557,8234,2333
+,6215,3577,7397,11440,1970,11152,12170
+,4600,114,3959,7758,5032,1597,5440
-,7659,5966,3151,9752,1747,8422,7576
+,12521,9538,5395,11240,12105,8981,9115
+,3120,10243,3785,1787,5978,9762,1580
-,7975,11354,10229,5915,9407,4742,5027
+,1349,3141,10588,1286,5944,5493,9032
+,3946,17,6680,1361,7388,8461,2185
-,10220,9590,3421,11351,1572,10302,12279
+,10168,8895,3361,2760,6888,87,1102
+,3511,11839,7031,10341,8041,774,8406
-,11599,2764,5996,5409,179,7178,1170
+,12469,12323,1674,9380,3904,10446,5202
+,8179,12066,1445,12744,613,6907,11323
-,7329,5063,11713,2851,6935,1201,4218
+,1158,6983,11905,2368,10883,5720,10034
+,10800,11941,3574,2936,8720,2032,5937
-,8650,1553,10073,1470,3945,823,7840
+,10079,7020,11734,9851,4211,5027,9414
+,9409,5468,12980,11250,7044,6143,5837
-,6022,7264,10246,7857,11872,7299,6386
+,3354,2818,11911,3153,5456,8358,10044
+,12954,4702,11457,10578,7202,2316,8197
-,7624,4064,912,4594,6025,3787,919
+,9042,6095,4324,5784,5632,5958,5387
+,7942,12616,1881,5257,12666,4445,2325
-,1051,4757,6077,3012,9344,9425,6910
+,12099,3856,3282,5512,6257,4782,851
+,12427,841,2451,2450,1023,2965,9705
-,792,2100,6146,9475,2482,11731,12985
+,10917,4749,377,12318,2438,8880,5260
+,445,3199,1421,8772,489,12396,938
-,3546,2728,5565,2420,7248,4827,6697
+,242,9695,11660,8589,2224,6727,6149
+,2680,5657,12855,760,6930,12386,4247
-,519,10420,7459,5232,351,7158,5547
+,1936,5731,12461,1575,9723,4775,4013
+,7504,10566,4955,7054,3427,7197,2103
-,9235,10157,12278,10553,6036,2402,12674
+,4740,2034,12149,10901,8510,5950,9016
+,11390,11358,983,5515,183,8726,4655
-,7253,3926,10686,10323,7562,2709,172
+,3974,9995,4792,4788,6750,196,533
+,3772,11704,10979,5148,1170,1783,11525
-,11730,9013,67,991,11185,3270,2679
+,3822,2122,12184,9186,1388,4866,2553
+,5638,6076,11180,4742,12045,5440,8535
-,12105,2297,3712,12521,460,9624,11514
+,9625,7074,7973,5254,5945,11404,4985
+,3112,3823,5208,10208,3376,12770,8470
-,12775,184,11786,10507,5453,1421,6104
+,3778,1522,6063,10393,10441,9753,11090
+,5947,11713,6379,1666,9705,11261,10819
-,2250,4923,5299,645,3715,5885,7319
+,3107,4304,668,5642,10953,11220,4553
+,4755,6033,8794,370,11055,1810,2074
-,10144,12654,1676,3520,8048,7817,2716
+,5743,5066,12699,12984,12785,4032,9468
+,9956,7431,1231,8483,3683,12032,8394
-,5431,3222,5785,11106,9235,2430,7630
+,2327,1711,10523,8984,6406,3816,12713
+,7845,6920,1604,11314,10671,3318,7245
-,9848,1661,2770,9307,2589,8584,11351
+,5557,8692,1554,6918,11421,693,3635
+,10018,7337,5878,9004,11245,8734,628
-,12772,2121,2782,4029,3429,6324,404
+,11130,4587,6837,6452,6223,2197,1481
+,10551,11237,3609,5152,6611,10647,12671
-,8416,9772,11454,10284,6120,2505,5735
+,9056,9598,12488,2411,12449,2769,6279
+,9399,2607,7794,8348,5582,5844,5770
-,12683,8318,8108,3218,9640,316,8923
+,9205,8725,9203,1023,7291,9984,4002
+,11865,1708,7276,2864,3981,10457,4924
-,5371,326,9249,2364,10863,2096,12261
+,11854,12769,9994,649,2836,3839,7215
+,1200,584,462,2757,7402,10924,12273
-,1129,7487,1846,2511,8041,7863,279
+,6260,2566,11084,12288,4860,6376,7072
+,11928,5544,1821,10049,6805,3156,2200
-,6476,2028,10486,6656,7018,10955,11235
+,730,7182,10142,2797,11170,6429,8530
+,10635,6690,9261,12062,10611,9824,10399
-,1571,3486,1812,1666,1339,79,5613
+,8272,10549,9526,1451,1786,7711,4592
+,8748,11741,9513,12133,7182,9437,3737
-,3427,2148,487,7830,8350,1946,5814
+,4648,9990,7270,5266,12581,10376,11852
+,7119,6939,12990,8104,3976,7431,4016
-,11980,118,671,3852,7003,6971,11242
+,1475,662,6707,792,6405,2137,3342
+,9699,9906,10597,5956,1618,4552,10198
-,9767,7545,9693,12611,4576,145,11069
+,1764,4501,527,10904,12149,4564,590
+,6089,1527,4785,3218,4960,1634,12371
-,11503,6826,3462,1692,6002,12395,5682
+,1551,995,2226,68,5910,10581,7305
+,7439,8748,9630,7426,3822,5991,6063
-,3177,1368,3026,3001,4505,8037,9561
+,7472,10889,7218,7285,1672,7995,11830
+,5222,2948,8135,2532,5273,2760,7205
-,10452,4964,6551,6552,4956,5555,12545
+,3449,1253,9692,12726,520,2478,5477
+,209,4629,10519,2767,1469,6614,9455
-,8609,4852,9041,8787,3405,7598,8634
+,9954,11829,3863,4016,5934,5939,3984
+,5961,69,5438,12625,12163,4875,1023
-,8184,11462,4594,8105,9243,8249,4208
+,5158,2013,9367,5989,2356,849,5960
+,9653,11375,7540,10390,11755,3363,11945
-,694,1445,6243,4906,3389,5648,3449
+,6121,9357,6454,9679,9588,5574,691
+,8909,4249,8739,9693,1358,9217,7326
-,2343,5793,2018,3071,2037,6188,5308
+,1473,5235,10368,8393,1479,1540,4920
+,9476,3922,10205,6234,1648,9920,8166
-,5413,12837,3913,920,3198,11016,2897
+,7030,12550,9254,10588,7845,9059,12221
+,5585,6687,2776,3030,6566,7993,657
-,3625,6253,5040,9701,9657,4238,2940
+,4437,5239,12829,701,8951,12506,9614
+,1800,10148,2195,1851,6418,10323,12115
-,593,12069,3202,11599,12248,871,12731
+,11203,154,3149,3485,10851,5807,6884
+,6092,113,3477,3639,8518,11747,10312
-,983,5132,74,6469,8989,6820,638
+,3541,1977,2250,5156,9455,227,7888
+,2729,12915,7797,7790,12933,7811,10532
-,6493,3852,8483,1267,9416,2909,3953
+,5960,5532,11886,6167,6847,2428,9185
+,3321,9734,11694,5799,2199,8325,11144
-,6049,6656,10042,4021,8051,3338,5634
+,5836,8496,1541,579,11065,1081,3573
+,11646,6899,10485,11729,3768,3748,12830
-,8971,1089,2901,10171,10867,5828,10379
+,652,12318,6042,1663,5880,9642,12534
+,11515,7640,7151,12232,8198,828,5005
-,10559,1731,11215,7898,6455,1487,3449
+,11931,1608,1100,100,3083,11023,6982
+,12085,8788,6059,7195,8938,11136,972
-,12680,10536,9848,7129,3684,7593,12700
+,5919,9526,2906,4990,11438,8233,10566
+,3411,964,4731,4132,9908,9553,10877
-,1127,4139,3029,3055,2700,407,8785
+,11860,4187,309,1590,8943,6850,6858
+,5382,1032,11708,2774,6287,11155,12481
-,12614,2542,10019,9886,2191,4730,3571
+,3830,946,4997,9019,8627,11869,7203
+,7363,11088,10169,132,11500,2072,4030
-,4069,4979,1580,6958,4999,12,6307
+,9079,3448,12336,12977,8131,6537,8476
+,1920,7571,10244,7514,12300,9058,11601
-,7311,7805,1700,11305,3217,11898,2563
+,3790,3143,8488,6868,2420,7372,5118
+,2102,7501,12695,8510,4432,12774,1083
-,12724,5698,7922,4170,523,9219,10768
+,1588,10348,233,7034,7454,12411,10911
+,4369,6002,1046,5747,9463,11680,329
-,3088,11734,2384,9409,8090,136,1929
+,2705,10581,5124,4706,2080,2333,2882
+,6156,12623,10725,516,8849,6280,8428
-,817,7463,8383,1743,8151,7566,1536
+,8716,6818,4269,1619,9731,10913,12525
+,11363,4087,4171,2672,1995,9173,6156
-,9100,8283,9265,12027,1391,8622,7582
+,6992,8998,3646,9348,10694,9800,8625
+,8047,8631,9989,10135,12929,1469,11249
-,9052,6660,9706,5796,2852,10209,2676
+,12827,3250,10224,12664,12398,4462,6979
+,8197,5546,7200,101,1027,8422,4854
-,9665,4732,7508,7314,8054,7888,8570
+,6836,10480,8907,4100,9269,8907,5764
+,2314,3889,1706,3501,8256,8005,4106
-,2914,7557,11261,12741,12180,10763,7584
+,2431,5923,4145,2549,3929,9979,8926
+,12733,12170,2162,12550,10183,10078,9598
-,12011,4805,12079,37,7295,5880,7755
+,12869,3832,7444,867,5802,7241,3273
+,4232,2569,8680,3991,702,10427,8030
-,1558,8489,4170,7189,2410,9712,11393
+,12200,8903,5602,1763,4669,2497,7519
+,4823,4032,6369,10887,3067,887,6601
-,11069,2755,4661,12045,12885,1686,515
+,4637,2536,6200,1860,7282,8828,11241
+,182,1787,433,95,10784,4741,280
-,4917,1642,3885,11969,11738,2331,11422
+,12506,1843,11578,12727,7479,427,12247
+,10008,10507,5651,7993,7603,4467,5576
-,5173,669,4806,9357,4980,5227,4833
+,5058,12294,4071,7425,8030,9439,2795
+,1274,2920,3669,4493,7972,9501,4400
-,12943,11378,6683,7472,10044,4408,4203
+,3518,1885,12253,10192,4944,6134,11345
+,43,11435,7969,4705,8009,12902,10539
-,9056,9598,12488,2411,12449,2769,6279
+,12948,11058,3500,10651,10604,6779,7428
+,12381,12896,6912,1656,6549,12213,12681
-,6352,1592,8277,812,121,10475,9407
+,10460,9054,11061,12431,6058,1073,594
+,3249,5552,1269,4343,7789,8393,3262
-,4260,2329,8696,1709,2888,4481,10083
+,381,3370,2082,941,5959,7145,2004
+,8351,10258,4336,6050,3336,7540,10576
-,7060,5102,9003,2502,9310,7859,11369
+,8343,11463,11820,97,1618,7426,2968
+,11804,4303,6622,6490,11209,6149,644
-,11941,6667,11355,419,2975,2548,2071
+,7415,8441,5182,7092,8353,5300,9594
+,2641,5256,10711,12696,2788,5907,2718
-,5182,1995,12913,7555,7371,6230,5353
+,11760,5579,5075,5725,4782,11932,10941
+,11731,7168,2044,9653,12071,9094,7224
-,10701,930,9577,4168,130,2152,11279
+,4498,10239,6433,3448,12671,11724,8174
+,4132,5523,884,11307,2339,1903,7206
-,6944,12310,5044,9124,4888,182,12684
+,5169,8221,11708,5387,6673,12417,7716
+,9327,10013,6600,2062,10196,9686,10014
-,5873,11060,3880,12847,366,1224,6321
+,12592,1275,12979,12845,8865,12609,2354
+,9868,6746,3439,6015,7353,11503,11067
-,8191,1298,7547,3112,1736,10443,11472
+,7805,4702,11117,2902,5815,6679,6340
+,10109,10245,9834,10431,10285,9344,11599
-,3046,4267,8055,260,1510,591,309
+,1433,4109,7845,2617,5950,1126,5491
+,8952,1735,1309,3819,4051,2763,9671
-,6616,3048,12043,1302,9303,9526,1498
+,8738,533,10791,5705,10538,9154,1440
+,2806,5200,12601,390,5466,2917,1844
-,8841,4042,10830,4279,11032,5360,5742
+,125,1141,1878,10319,6041,11765,3185
+,5922,2372,4060,48,2989,5482,2830
-,6871,6211,3700,11081,10193,7236,6332
+,1706,3004,7094,2766,7880,8548,2268
+,9421,69,5938,1266,3319,11880,10212
-,10201,8256,10292,12415,2606,9155,3784
+,5049,11976,8089,6154,1432,2372,7887
+,951,4173,3046,3255,2026,1504,3654
-,10718,3559,5647,12585,7329,5428,5695
+,4409,7070,458,2103,4895,2925,5994
+,5015,2268,9439,56,2501,3113,5733
-,8705,12943,3508,11882,11828,12602,5145
+,11925,7302,649,9099,7723,7723,7643
+,10330,5814,11467,11186,5803,11159,12452
-,550,439,12563,9271,5492,6876,10669
+,1827,981,6324,3820,4463,5201,300
+,6348,5456,6808,6417,2863,10637,7953
-,2732,6061,7663,6372,7807,530,1324
+,7001,7532,9366,9959,9397,11181,11219
+,6843,11376,1716,8475,12929,12653,6311
-,12610,2521,10465,1798,3586,5958,7466
+,8880,1184,10257,5885,11463,8788,11620
+,771,8482,48,8256,118,3757,106
-,9865,8754,3328,12533,574,10759,6934
+,2180,12950,4714,6069,1789,931,5884
+,5697,7619,207,8814,186,11903,4717
-,9827,3957,5119,5796,8531,5295,10511
+,2201,2846,12481,8033,425,4595,7668
+,6811,11663,10961,2149,8721,7966,212
-,3813,9343,10222,5857,304,725,780
+,12801,8633,4619,3552,7839,12460,9425
+,5044,2701,9399,12974,3900,5671,4385
-,645,5568,12147,1321,10780,77,12346
+,9849,4673,4938,4467,809,10011,12124
+,5214,4501,10343,11925,11547,10283,6653
-,11924,11392,5885,5174,2334,5243,11426
+,1364,12384,10922,10646,7698,11968,8749
+,5999,2472,6143,12717,1273,6488,11580
-,12377,3689,1744,2481,9054,8636,10260
+,3956,5229,6097,8466,8624,12326,2347
+,3720,4927,191,9431,8274,6301,6712
-,5998,783,787,122,2245,4155,4524
+,11538,10081,6837,4964,6466,1099,8178
+,1512,9404,5789,11799,12765,3893,11884
-,496,10090,9587,7052,3584,8769,5194
+,7511,1776,11623,8836,8311,10899,110
+,1258,11315,11804,10849,4647,12738,3228
-,4369,6002,1046,5747,9463,11680,329
+,12305,8444,8259,7083,617,3063,9101
+,6622,11722,9367,1526,2205,9727,11598
-,11309,11717,8337,1853,7795,2358,2052
+,10583,2061,10662,9212,8683,12565,5818
+,5310,7794,5946,11809,11332,6064,2780
-,9071,1217,10511,6671,8515,11620,9486
+,10011,4880,3728,810,99,8075,6190
+,7190,11784,9657,12039,4674,6694,12131
-,217,9064,4139,1775,5253,6261,7048
+,2485,8912,11815,722,1764,5178,3614
+,4581,4890,6152,12898,7377,10469,10034
-,8505,4427,6364,8397,6853,5012,10002
+,537,6673,6688,8354,1715,10774,11707
+,2249,655,77,11319,9706,7334,6186
-,11565,340,10720,5249,5635,6208,12452
+,8606,3025,4825,6096,7785,2803,1618
+,9729,10154,8184,4481,10841,10400,1987
-,8513,7226,10195,841,11383,7952,4104
+,9016,11905,10481,2244,11716,7069,5380
+,11654,33,11941,11070,4127,802,10522
-,9193,4043,10157,3300,10087,3224,10163
+,8406,1995,8233,12896,819,12526,6098
+,3311,5940,3734,2917,6662,4633,1725
-,3159,12133,1895,1760,5476,4513,4369
+,4274,6265,11297,10419,3994,2725,6096
+,4268,9164,6841,1479,1128,9454,11758
-,213,4169,549,2806,8406,6837,6539
+,2602,10073,5002,8459,9896,3502,2954
+,7479,10960,9437,11236,11456,7131,4842
-,7512,1054,7380,1844,9543,3600,5195
+,3982,6366,9658,1044,494,8902,12326
+,5546,143,7853,3445,8588,10875,7328
-,9263,1994,1030,11638,1999,10716,9083
+,10305,293,3253,7504,10041,1318,7862
+,2194,6720,5511,4297,5360,4112,12415
-,5697,7619,207,8814,186,11903,4717
+,7397,933,561,7032,10695,7610,12666
+,2003,692,11440,1618,12692,7812,10898
-,8687,4351,1883,4783,2239,8504,4858
+,7210,6547,9592,1567,10511,3790,1100
+,4106,10029,4881,9991,63,2280,441
-,2604,3194,1909,1372,6647,11814,5092
+,1599,11957,7611,9574,427,5522,4623
+,12410,4909,8687,4944,3624,9994,9802
-,10238,787,11914,4839,6562,65,10608
+,5294,7760,9287,4487,9543,3692,10300
+,8886,6656,12440,12885,182,10125,7466
-,3484,6470,12584,4957,608,3252,8025
+,11529,10917,6881,5089,12573,8071,532
+,1004,11952,12127,1654,1397,5695,8441
-,4264,7728,3492,445,206,10539,2159
+,8704,6671,10541,10139,3237,8291,1264
+,2698,568,1254,954,10992,7426,1072
-,7942,12616,1881,5257,12666,4445,2325
+,410,3933,9633,2257,7462,4567,1445
+,11173,7032,9311,4055,11961,9482,9471
-,5776,10683,12095,10511,9274,9943,8238
+,581,6948,10861,2135,9374,6546,9095
+,3302,336,7964,5491,11298,6131,4564
-,583,2538,7526,12218,12981,8855,8250
+,2773,7991,12092,10359,10710,4174,9959
+,3274,717,2746,3548,11674,10717,3918
-,10579,1413,11872,2893,8746,12265,4920
+,12198,12961,698,4905,6490,5258,10770
+,11675,7099,11754,11233,8380,6915,9608
-,121,293,9022,2121,3129,5049,2107
+,11375,10626,9479,131,3206,8056,1763
+,11809,1296,11812,349,1427,11429,4552
-,1075,11826,12176,7061,6947,10792,30
+,10706,2993,3101,5907,8276,3604,252
+,7713,8263,5931,8183,11247,5009,2616
-,5155,7760,10165,3941,6994,12116,10281
+,2650,2948,10709,2707,7452,4266,10068
+,12590,10818,1777,1844,3534,706,12012
-,5872,12943,1873,154,2018,2600,12224
+,464,10390,3385,6571,3588,6700,563
+,7184,7127,12618,12785,3301,7835,4521
-,5920,10994,368,8799,8057,7546,4087
