OP,A1,A2,A3,A4,A5,A6,A7
+,5122,12281,3497,6071,1338,7567,3384
+,12010,870,8383,11322,8026,10687,2517
+,3264,11511,2179,7270,11273,3539,10213
+,3528,3242,4192,8088,680,12213,12450
+,1063,8429,2486,8885,3633,2374,11189
+,6139,11149,9572,915,12791,3300,7223
+,12313,8407,11866,5303,11074,10104,1798
+,9282,6512,11556,5537,5813,2839,7696
+,11472,12250,7932,5947,10743,8928,10902
+,10480,8697,9089,8451,16,9767,12345
+,6986,6132,11440,8003,1935,3558,11741
+,5939,74,4623,472,9538,11805,6548
-,3264,11511,2179,7270,11273,3539,10213
+,12473,10119,12352,6365,1970,3320,5197
+,7661,3079,2373,12383,5297,10295,22
+,9476,3550,9970,7139,8934,6185,12499
+,4224,8333,9324,12316,12951,1467,12167
+,1071,1128,5472,3714,6011,9183,2710
+,6630,5027,5335,9444,1383,596,7676
+,9566,6206,8829,8885,12355,7380,3084
+,5045,7032,9233,7370,7845,5123,2110
+,4306,4733,2468,4947,7615,3988,771
+,9853,504,12270,6155,5226,7317,10542
+,4750,12542,8646,7440,1641,3840,1510
+,3639,4922,8083,1578,12693,4311,4738
+,6136,9541,143,3182,8388,47,12408
-,5770,2009,8691,3337,4183,948,3758
+,11964,9425,5380,12674,1110,12486,8210
+,10874,12289,1221,76,3696,2200,2759
+,1087,12060,5633,12058,138,8173,11212
+,8721,3139,4959,10116,3970,4016,9917
+,12751,12170,4673,4411,3008,12997,2017
+,12378,1278,9604,5300,1682,12603,8783
+,6026,6647,1998,6241,802,6419,8203
+,1757,8311,8147,7246,4924,6217,5990
+,4712,12130,2004,11159,3740,1989,1302
+,3929,10308,5103,2324,4455,2461,1989
+,9411,5235,4639,4195,12986,3808,266
+,12546,5029,9921,8237,12436,9815,10820
+,11250,1174,9397,11232,10927,8668,3003
-,9071,12783,10206,9224,3387,11395,705
+,959,3502,7445,74,7662,3182,2414
+,9072,3583,11839,12673,11352,9267,181
+,9108,10990,11602,12104,12935,1876,1947
+,7800,9919,8467,1552,4187,11171,8104
+,8629,1509,2811,1267,9875,3372,1966
+,12214,3800,8941,6431,5941,12024,7448
+,10932,986,2262,588,7263,3272,9511
+,9746,8672,6814,8396,12002,5116,12627
+,4516,11354,273,10587,3914,1228,8306
+,10411,5490,6511,3798,12909,11534,6430
+,2646,4484,11006,5829,2922,2312,2341
+,1052,5498,95,4727,2058,141,9362
+,6156,4132,268,110,11419,2002,12773
-,3457,8032,9006,8263,5742,1212,6433
+,3130,712,12300,127,9983,11721,10486
+,1438,10636,5346,2704,10267,7597,1244
+,4297,2040,3736,8751,10725,2573,8679
+,5681,6259,3496,4526,9815,1057,826
+,9495,6225,10762,8154,1154,12954,6412
+,8617,9763,11854,1007,2134,5510,11993
+,10901,12894,1971,2674,550,10765,8842
+,4448,5235,1538,1033,5471,3163,7758
+,10627,12432,12558,3158,3294,7762,117
+,311,6318,7042,3456,5702,2694,5811
+,859,11676,8968,5511,2406,4703,1807
+,5878,589,2918,1744,11627,6095,3730
+,7514,11651,10002,12625,1284,3079,2944
-,5529,2133,9947,9022,12155,3098,8266
+,6138,8931,397,4063,3514,4834,5943
+,1148,8637,10360,9697,10794,792,12948
+,7853,3273,8954,8934,5961,4104,2233
+,746,2654,10102,286,921,2168,1964
+,3932,5652,5889,6415,5104,2433,6263
+,11215,5247,9014,497,4322,12827,4327
+,5862,7933,4905,1260,2102,4863,5651
+,10410,3230,11559,5880,216,11838,4255
+,11515,8784,6920,758,11851,5771,3291
+,1734,5097,12087,11574,12242,8914,6421
+,8047,4448,10754,1290,11846,9499,5492
+,12959,3684,11032,6205,6690,2395,9469
+,7284,12399,5289,4477,6177,7620,8099
-,628,986,12613,2327,5248,2962,10010
+,9099,5407,6870,6100,11103,5762,7230
+,372,8873,5589,12108,1927,2757,8333
+,5465,10977,12772,5020,466,8507,1078
+,5019,7223,729,96,2204,2350,3710
+,1342,7082,9785,8305,8666,2207,2740
+,6455,3858,12890,2267,3114,11797,10106
+,7921,12180,4782,937,8693,11887,4029
+,12296,5479,10756,4375,12031,7714,6605
+,12906,12784,10353,9126,12126,8680,7079
+,4399,4171,9696,9088,8529,4735,8361
+,6756,12659,859,4564,8803,7974,10607
+,1913,4411,12376,5856,3342,2017,4583
+,11539,8385,7374,1986,10152,8797,2887
-,159,11513,11175,1990,5749,8904,12166
+,9756,9518,3098,1575,12983,10679,4918
+,3870,1537,7536,2870,7613,1379,2984
+,8471,2856,1587,5540,9772,7946,10558
+,2241,1240,4017,6051,2447,1312,4921
+,8909,12392,5525,11441,2327,8419,7757
+,11640,5353,8665,9841,10766,4337,2552
+,6424,7174,27,3638,8364,2869,4801
+,10253,6876,842,9910,587,4470,6577
+,1658,8574,373,2728,208,7717,4586
+,1661,1754,12512,2740,6923,10438,8941
+,12266,910,12006,11658,69,11189,12005
+,1749,12809,4042,10211,8981,8396,9148
+,143,7975,8860,11025,4577,11621,12675
-,7382,11824,2283,12733,8383,5436,234
+,517,5495,3723,9785,8483,6192,2690
+,6757,11670,5835,10483,11469,6603,6028
+,3532,5054,12587,1549,9842,7561,12660
+,4099,5586,2198,7626,9792,4593,5945
+,7827,132,12059,8845,3949,2927,11465
+,9971,3512,997,4838,3362,1000,7247
+,12210,4761,2181,4586,169,2447,127
+,9780,10928,9017,11986,9039,5740,7727
+,11786,552,11454,1831,12041,7613,4368
+,9213,6209,4204,2406,1135,1621,3731
+,4159,1363,11057,6246,9032,3425,9739
+,6083,3778,5572,12295,4112,8640,3819
+,1044,4732,9415,1308,2025,909,9040
-,7737,2250,11449,3005,4425,12967,8484
+,10592,384,7403,5084,4631,11016,7103
+,7241,1166,8299,11951,5668,7557,3776
+,12160,9188,1415,2111,5761,10989,11645
+,10062,2199,1073,4580,39,9927,4219
+,1126,4954,7075,12531,9107,4593,10789
+,10505,10878,3040,1390,3232,4185,12305
+,9263,12082,8473,3266,1420,1093,266
+,6236,11380,6764,12789,7614,11873,6538
+,825,466,1855,11461,12899,11148,5213
+,7878,7786,4040,7861,3970,11714,12299
+,9143,6859,5904,7286,11752,11159,9191
+,980,11880,4811,3286,11186,954,8196
+,10428,9977,6267,12490,11619,11930,423
-,5542,9686,10005,1687,11407,10250,843
+,6604,8207,12038,3279,8969,4985,6943
+,2131,12638,2199,12113,2504,10609,10255
+,3043,9259,1574,10372,5201,7615,9752
+,7854,12171,5786,1379,661,8852,3029
+,8223,3410,12916,1134,4885,5044,7627
+,11525,11063,2432,2179,3867,1732,1078
+,12362,8142,11136,12553,9738,11594,8186
+,9440,3675,7704,725,3878,7546,9639
+,2293,9227,9474,3043,12639,7674,2218
+,12140,4716,5274,6974,5492,10341,8970
+,6852,7561,7073,9637,716,10901,7486
+,11463,1922,6188,2541,6837,1593,258
+,9757,6068,767,10855,6548,3607,3221
-,505,9002,5650,12986,685,1849,334
+,7743,3513,10989,11837,10005,4066,915
+,12005,6952,2656,14,2062,11991,10509
+,8029,8326,2658,6822,12774,2034,12251
+,6610,9908,12929,7644,3494,8105,5927
+,5080,1195,9413,9413,7729,3599,4858
+,5015,7470,524,4261,158,11695,1726
+,1011,3175,7786,6100,8701,5515,2265
+,4971,1757,12394,12471,5444,12170,8267
+,128,4658,11250,3169,8870,2589,9443
+,664,2441,1656,5248,1265,2552,10151
+,5860,5112,10948,3472,2612,7128,8596
+,756,11336,12518,10538,3908,7879,6926
+,5358,1845,9572,8841,1949,6909,3097
-,8590,10574,1571,3307,7702,10819,10926
+,3503,12941,9629,6684,9258,8228,1292
+,3981,12291,2057,4651,5242,11062,285
+,8949,4058,10201,3853,6629,4894,12669
+,2868,4980,10968,3768,11623,5352,11828
+,3799,5951,2091,2725,11026,9909,20
+,735,10958,11613,3007,8574,8043,974
+,4743,11775,8102,4554,11568,10516,12486
+,10525,7935,6553,10366,10908,9543,10296
+,12844,1088,9507,10406,3932,4339,3353
+,4571,1607,3232,12144,9813,11979,5062
+,1720,9790,6597,1945,7761,1921,1713
+,4088,11594,10277,5013,6769,2535,5202
+,813,1652,6264,12878,10623,8899,11152
-,2513,6158,4412,8479,12101,12385,6948
+,2827,1708,2903,5513,3172,2710,2879
+,2969,1730,10461,3151,208,8622,606
+,6824,2880,2840,10110,5707,1511,4120
+,7236,7451,3295,5444,6904,9327,5924
+,129,2477,345,2321,12122,8723,11010
+,10731,4810,1320,4843,9476,12035,3007
+,5926,3254,657,12847,2973,12883,3653
+,11850,12439,12035,11648,6737,564,1879
+,8329,5229,6759,6707,12811,11127,8687
+,7710,11585,6643,3937,12150,7874,10427
+,3278,10063,12997,11523,5081,11448,6806
+,6895,6852,10111,12546,1346,9364,4104
+,1187,7150,2710,73,8663,5755,9395
-,6290,2209,12854,5570,12541,1594,2385
+,12933,9511,7875,5052,4719,8759,11177
+,7630,2952,3680,897,10345,10098,10387
+,10917,12407,8477,6504,10296,9417,6694
+,3439,12987,12911,1645,7887,7409,12992
+,12092,3453,12898,2289,8633,2524,7820
+,4589,4925,12915,6100,478,11050,1276
+,8681,1609,823,12360,11210,12303,7200
+,550,4704,7381,12273,10544,7234,750
+,8431,2495,9066,3287,918,1684,10382
+,2098,666,10265,833,3370,11424,10393
+,6527,680,9569,496,5605,5889,680
+,2480,1063,8823,3763,9293,8619,186
+,3813,1904,7942,12443,9669,10491,1074
-,8762,6905,6211,376,2505,11897,7949
+,97,9666,12481,3744,2122,9896,9052
+,4419,629,11093,8888,6224,11696,6556
+,5670,4204,4425,8470,3304,4038,12864
+,7108,10309,8182,6143,6006,11572,4111
+,5903,3718,12038,6333,10354,9411,10967
+,5628,3688,165,7128,10727,3623,3294
+,4986,11480,8405,7096,11839,9901,1930
+,3404,3341,11667,9223,1424,10503,2499
+,1826,8235,6872,11487,7991,11878,3238
+,11170,10369,9529,10991,11150,676,2014
+,4880,2049,9036,4609,7352,7599,12189
+,8267,3818,600,7157,10256,6088,5025
+,8969,7705,478,5014,9119,4900,10996
-,11273,9395,6814,7545,1041,3333,10510
+,3250,5780,3623,11323,7771,2656,8363
+,7215,11338,9949,1819,2102,9494,1612
+,5493,20,20,12588,7748,5210,12483
+,4075,11975,8747,11973,2500,4910,46
+,8627,2838,12451,4543,8434,6676,11014
+,11366,8690,8574,12769,6861,7417,6444
+,5876,11466,3212,6328,7341,1900,10820
+,5890,4028,859,12391,7758,11751,2605
+,11943,9676,8648,10363,7158,11325,12467
+,3998,9869,4000,5894,11827,8773,2966
+,2422,3496,8113,4598,1000,10286,5588
+,10378,8400,3986,11612,1161,11852,3430
+,11272,10314,10534,4022,9822,8649,12068
-,8456,9913,2346,575,5831,10931,10100
+,4734,4883,848,1898,4536,1129,319
+,451,2013,9302,12938,5612,11550,7270
+,8794,10894,8665,6879,4386,36,1831
+,8290,9260,1706,3122,3022,9874,7712
+,1468,7376,4223,11576,11643,410,464
+,1900,12013,4934,6596,5220,1468,10043
+,3706,954,8687,7496,2285,904,1107
+,7888,5285,1397,4984,11602,9368,8905
+,9921,5132,8287,5419,3684,4350,5071
+,12376,5023,7217,11175,4154,5916,1881
+,12295,10934,12515,6354,973,9412,9687
+,11233,8582,6513,391,9595,10171,10507
+,12219,9794,4965,10048,7979,3546,1587
-,2490,12184,2921,7866,10514,5797,10051
+,2171,8142,1050,2289,11960,3288,12767
+,938,3796,6811,883,5259,6432,3074
+,10060,11753,8187,8175,8526,8189,9030
+,3487,4155,1280,9968,5258,11776,12129
+,8850,9580,9581,12321,5171,4053,7688
+,4655,12208,11139,4461,8927,6563,9882
+,3054,4973,10176,1820,12137,2118,831
+,10550,6826,8071,9827,14,7541,4808
+,8756,172,4961,10753,12781,8251,837
+,167,7055,2087,1196,1774,2695,9996
+,6393,3149,8631,10692,10699,1354,6975
+,875,1889,2239,177,5815,221,1090
+,2835,7134,4084,8364,4687,4318,11260
-,3062,7771,9905,7898,4914,9846,7215
+,5661,4229,5138,7173,10800,2480,12020
+,6918,7261,12245,6493,3848,12254,555
+,10134,10329,5984,9578,3568,1087,9552
+,10845,2787,7237,12318,5990,7665,6362
+,12243,7880,8741,8195,3749,1161,10823
+,634,12640,11236,11213,6833,12895,765
+,12166,2292,150,3867,11757,9747,5593
+,683,6416,7755,6264,598,1051,7827
+,8086,12123,10771,7583,8135,3221,12290
+,8732,11639,3705,248,6242,7201,10827
+,10835,3199,2455,6844,11417,9517,5869
+,12629,6991,631,4364,2445,5635,5806
+,4746,11605,5870,855,6629,5218,10427
-,7051,8722,7322,10258,11349,5529,7609
+,10175,3116,2712,4002,5347,4516,8245
+,11858,10650,9415,10760,4628,6583,11504
+,11475,8787,2759,2079,11645,6826,7737
+,7320,7924,12924,11499,11361,6509,1841
+,10972,9551,6391,10177,3426,7009,5234
+,1396,3739,6982,7904,143,6996,12371
+,4205,2910,8838,941,2903,3621,679
+,2151,12070,174,6638,1572,5657,6859
+,7199,573,3989,2884,5658,6830,7315
+,11016,134,9413,7155,710,6865,4609
+,8796,8427,7683,1073,1701,6818,1462
+,8380,6912,2455,9846,10027,6373,1013
+,8486,8855,107,4889,1576,3410,1660
-,11516,7551,7703,8818,9991,5545,12163
+,4010,8580,7499,2538,6464,5850,11680
+,4005,10204,2237,11400,5352,2838,5517
+,7728,1771,947,8167,979,10185,3118
+,4047,8922,3423,12354,4477,6503,5156
+,7332,11384,8563,6909,12426,6476,4050
+,5822,11359,1815,10035,7533,2046,10414
+,4169,11021,8204,1662,3706,1964,11701
+,11557,7085,6030,10045,2412,12814,12704
+,6263,10541,4332,1744,3821,7027,2569
+,4221,10529,2921,10891,9127,7394,669
+,7982,5595,11144,1261,3076,2723,4796
+,2598,5371,1866,1067,5045,8111,4428
+,10448,8692,10218,1488,10867,4221,11930
-,336,2164,12616,5283,12864,7321,7283
+,9154,569,6981,7553,6926,2777,9490
+,2751,2074,1294,4567,107,9633,887
+,4873,10295,12764,10382,8205,8519,4966
+,8844,3366,11594,5454,8058,5070,10012
+,11303,5380,6377,6440,12656,897,10993
+,12619,329,7100,182,4266,12551,6308
+,7251,11093,8029,3983,12971,6532,1434
+,4494,844,9698,7860,7297,11709,9765
+,247,6144,2008,1684,3684,6148,2499
+,667,7927,3883,9409,10301,8032,5723
+,9417,11349,4258,280,11211,12316,750
+,12361,3434,8825,393,12734,1776,10740
+,8834,11017,670,8383,6121,10775,6743
-,9370,3657,9374,8921,4,1010,3833
+,5703,8367,3466,2787,10051,6118,4452
+,2704,12892,8697,97,1573,1487,2896
+,10937,12129,9893,9236,7259,12700,10553
+,1850,110,3566,6089,3680,6431,10492
+,6425,11135,9222,5836,9046,1467,1385
+,7846,9160,11864,11125,2048,8617,7794
+,4004,6663,1690,5422,1672,10321,20
+,4488,5737,2264,9794,10482,1923,411
+,1841,640,854,2993,11169,999,11999
+,12488,2751,8156,5778,1384,10461,7159
+,7541,5612,3641,646,4343,12705,11550
+,10453,7217,12267,5223,5241,2936,7639
+,11263,1211,5466,9003,8648,4724,4966
-,6344,10400,9406,9662,4551,12931,9800
+,6151,3967,1049,1265,12889,10017,1791
+,12754,8332,10024,3169,5274,6110,8195
+,3913,4198,3639,7730,12249,10739,6379
+,6936,12785,12817,5746,2887,313,12146
+,3114,7417,1671,10343,3094,10928,2117
+,5074,5543,11132,3320,215,7775,3556
+,532,6091,9844,9010,12244,4992,11283
+,11297,5661,1839,7257,3722,5911,2014
+,8315,9614,5011,2103,8670,4358,10312
+,12351,4221,5222,3681,8430,4355,851
+,8729,7032,12154,12794,4996,6698,2859
+,7156,2945,7677,5944,8196,11348,8661
+,263,5398,10348,5660,5225,5327,765
-,715,6463,12483,3381,11435,5614,4799
+,3600,12678,6761,2043,12416,11619,11612
+,8837,11712,9157,896,841,6446,9233
+,11497,8872,1352,5564,311,9889,3898
+,6108,4181,7650,6743,2812,12106,6791
+,8104,5863,5609,857,8316,12598,12109
+,8959,1121,11805,6018,7263,2778,9062
+,6829,2469,2948,6164,11956,6787,7814
+,2700,7278,8770,8679,8409,8214,227
+,3314,6923,8842,11747,12674,6860,4742
+,3257,579,1728,7295,5283,5739,5727
+,9661,8003,11870,4553,7365,6620,3910
+,2959,11860,4189,1020,10087,2587,3182
+,12978,5456,9307,128,3682,12970,6250
-,9870,12636,12589,9271,1196,5847,1206
+,3546,1017,11930,3267,12606,1605,8808
+,11065,8228,1026,2721,7665,654,137
+,5397,991,3047,2079,1269,319,9303
+,9563,4476,8374,8317,1927,9772,1180
+,6057,10731,4990,929,9582,188,2281
+,4723,618,6861,9512,1487,9854,9495
+,740,188,418,1986,11179,606,2189
+,306,9836,5606,5150,9422,10230,3910
+,12513,5012,1953,6664,9855,7240,1958
+,8580,7153,1041,11894,6523,1798,8825
+,4846,1246,8913,9597,5515,11585,12897
+,5974,8498,11931,4029,9,3027,366
+,256,1452,11864,10857,4625,5211,4879
-,43,1299,2743,861,7115,1676,6384
+,11108,522,5764,8373,11739,10869,4049
+,7197,7511,345,8988,788,9746,3007
+,4039,10399,3619,5621,5787,8959,872
+,744,10992,3795,1569,6875,2916,10641
+,2580,7465,11470,1783,437,6785,10108
+,1184,9569,4988,105,1356,10200,4119
+,12045,7531,819,2914,8600,5477,8126
+,8283,418,2557,4884,7755,9156,7238
+,12375,5835,10497,5121,9210,1239,7870
+,1872,8438,7614,786,2506,7778,7734
+,12237,11256,11596,4870,12088,2179,4576
+,8217,1498,49,10940,8967,3831,397
+,6023,5147,1159,6575,2312,5911,11818
-,10432,10491,12547,4353,12950,10414,3282
+,3119,431,1525,5647,3039,2179,1951
+,10875,2633,548,7058,10649,4074,8273
+,4866,6762,12745,5028,1741,12486,2764
+,11728,8826,5221,1016,5875,6777,4346
+,595,496,8427,5994,597,6173,7204
+,12136,6559,4091,1929,7865,3918,10287
+,12954,2267,11966,2634,4173,758,595
+,605,10252,3500,6235,12199,1557,132
+,9157,1890,12318,3087,375,4613,8347
+,4706,11272,11845,293,4951,11328,3545
+,10436,3138,8564,10931,3612,9499,8878
+,11593,12560,3474,12700,8561,3328,6246
+,10712,3864,2944,9611,6911,1825,827
-,420,8592,3817,2434,2038,1578,3848
+,7321,1579,9121,9723,5248,5914,1639
+,3515,9319,10796,6247,8260,4478,8674
+,5917,988,2867,7094,5681,3752,4033
+,9693,2950,10753,11496,687,7968,3696
+,513,12322,10407,7504,11399,8216,9594
+,12922,109,7404,2166,879,5096,564
+,12095,12142,8148,8245,7214,3174,592
+,11479,4266,1332,2504,1364,11561,9003
+,11884,6911,427,1002,6525,12260,2911
+,1770,11365,6390,3975,9426,9758,8195
+,8981,8552,8165,5100,12593,2473,3923
+,12756,3891,6582,11076,636,3651,10449
+,807,7321,7805,535,79,8613,1243
-,8435,9924,3328,2458,5271,10770,12520
+,10895,2240,2289,7991,3391,12311,5907
+,8771,4867,10948,7453,8920,262,12884
+,2799,1441,1909,7513,5609,8815,482
+,9509,4773,1508,677,4198,266,12710
+,7126,296,729,9153,155,5324,4009
+,885,10382,4251,9532,8811,4935,7013
+,7151,7788,5220,2385,10084,3592,2684
+,7200,9452,5517,3875,1229,2,3985
+,1456,4868,2159,8460,1612,7521,11206
+,4279,407,3192,12419,3326,2702,4552
+,8056,5207,9845,12513,8538,10002,8463
+,3904,7676,9353,8511,7269,730,10287
+,257,6716,5698,11217,2138,4986,11406
-,226,2894,6429,8621,2425,542,6778
+,1433,8317,10508,11604,1596,7254,11838
+,1588,12123,11851,12724,6731,6160,9172
+,12269,8593,5191,11670,9437,1947,2104
+,3563,11801,3483,8320,4774,6425,4089
+,5093,4486,556,6474,1499,9219,2047
+,9291,909,3493,8757,10807,10564,5728
+,12891,9604,11707,1327,1470,2386,4302
+,7208,7807,12325,206,2383,11428,12867
+,4670,103,3920,2036,12751,4131,6283
+,8521,1029,6506,12999,12393,5592,867
+,5988,11509,9925,1879,4632,2267,9277
+,5109,9128,10815,7839,1280,2699,4088
+,1355,7139,12762,7926,835,142,7857
-,12785,6041,10815,359,11327,570,4381
+,6841,5790,5567,4600,8737,12954,12633
+,2222,10299,1472,10315,4041,557,9638
+,9572,2304,11241,11971,227,9198,8452
+,1610,11032,2063,3826,3843,2723,1604
+,12951,7213,10150,7902,10957,7847,3753
+,10958,12196,5041,12598,7478,9507,12066
+,11444,197,5631,9067,4472,4326,11014
+,650,10901,5671,686,2319,3171,4111
+,7515,7853,8895,916,5164,7208,4706
+,4234,7106,10940,8721,9198,2845,2859
+,8787,6206,3329,4078,4951,4414,10584
+,8464,2270,3312,9394,2378,11205,8582
+,8153,11358,9717,10550,12002,5163,876
-,2575,11105,3016,4330,3439,12382,3
+,1636,9752,3873,1357,12224,1428,1385
+,2767,12908,693,11278,219,2582,4296
+,6275,3730,10242,12795,3679,9345,2232
+,10513,6577,4457,2238,3174,10104,11196
+,3965,11649,1897,12893,1938,6996,12867
+,6685,6348,7396,10142,4323,10512,12782
+,4040,11206,767,7989,10740,11367,10429
+,429,9612,1217,10732,4547,4646,2054
+,9472,10762,10712,4343,853,625,12831
+,12027,4009,8279,2003,3375,4149,10537
+,9326,697,4526,3112,7429,4973,8499
+,7048,2531,1773,11558,1322,9048,3289
+,11474,4298,9227,3477,6211,6662,10596
-,752,6173,8057,10740,6623,5919,1235
+,6342,8413,7741,8991,7974,926,5195
+,3453,3034,11710,11594,8538,11343,10485
+,9009,5379,6807,2356,919,5501,12906
+,12498,5540,2232,7718,2577,211,8467
+,11459,3625,447,4512,6867,7309,11201
+,1244,4110,8713,11248,7486,11160,6129
+,6822,9881,9870,5589,9869,5028,11217
+,9636,48,8541,6342,2399,3721,1641
+,12796,12045,262,10462,7266,12391,9291
+,5807,1809,7298,1998,2422,11202,9778
+,12960,12078,5930,11740,3972,11907,2330
+,3210,7264,3035,8700,7634,5274,4463
+,5856,12780,8173,6097,5428,9463,5794
-,10390,10730,6920,2292,12587,2787,97
+,10955,1160,5519,12637,4378,5876,11677
+,7830,10368,9087,3788,231,10843,5412
+,8592,10818,4340,5449,10246,11072,1809
+,5831,2557,6636,11189,5583,2039,1477
+,12003,10087,11470,2391,2037,817,6975
+,1056,5196,3373,2547,3499,5840,3400
+,7721,4966,6931,6123,3958,7859,4676
+,3150,1940,9747,4320,5087,5638,968
+,8070,7803,1685,1866,3152,10601,3862
+,598,10452,12498,2655,1246,12528,12869
+,12667,2433,8160,11469,11235,1166,7113
+,12007,4824,5296,2366,4954,8819,6173
+,8124,2608,2318,8906,11475,9230,2017
-,11742,9527,4702,12971,11077,8101,4980
+,8932,8046,435,7827,3201,5556,7816
+,1584,5567,9071,9073,4633,1472,9943
+,5655,2765,8822,12288,5611,6584,4698
+,7423,8843,3319,8373,4403,9328,2661
+,2023,10200,9052,379,1396,4064,6445
+,12725,6056,9080,5491,7117,6304,377
+,1970,9131,11338,3149,12916,12324,558
+,12539,5854,4549,9572,5474,2820,11971
+,4453,3741,8739,7274,11883,2406,4179
+,7410,11574,1559,12664,7863,10510,4831
+,10834,12831,2278,9663,10792,3082,8295
+,798,8189,7861,8278,3344,9072,95
+,9468,10508,2341,3573,1032,2482,4024
-,7957,6067,8016,1284,5820,9799,9850
+,2742,12912,9440,6057,399,5409,9676
+,9087,1756,4064,8485,9142,12659,11248
+,8453,7830,1975,7379,12111,393,3182
+,1667,12537,584,1254,11258,9442,10901
+,1518,8416,6050,1810,6505,3831,8215
+,9947,8753,9554,3691,1631,7674,8890
+,2544,9733,1409,6179,12494,1130,2735
+,6314,7239,4925,1563,6222,4253,9811
+,4116,8566,7531,7095,7302,1199,4986
+,6879,9755,9605,10871,6712,6733,3443
+,11027,5325,5272,2940,11747,8174,6994
+,7150,3139,12110,5118,11682,3332,12121
+,12764,11837,2239,6160,978,12842,10498
-,11930,7134,11979,5743,7601,4975,6025
+,6426,8413,6883,6020,160,1803,3034
+,12215,216,8131,12453,1413,1590,6400
+,3276,9677,408,5134,10161,8930,861
+,11009,11512,9602,5733,12384,960,9883
+,8638,9871,6607,7789,8986,7112,11462
+,1259,171,7423,7182,1850,11449,3835
+,5644,12301,10877,3492,3153,7343,10674
+,3231,10744,1519,1719,11808,8422,7914
+,9539,11649,8912,3047,858,4827,931
+,12825,571,11808,10344,10067,4513,6367
+,9835,11417,638,3969,6842,7882,1645
+,4678,6448,876,2996,6282,10895,4755
+,4739,11565,2109,9907,1994,2409,3666
-,9103,12908,6467,11364,7209,7416,2238
+,7585,2213,4859,9328,10128,5200,9182
+,5467,5385,5282,11357,4242,10544,5639
+,770,0,8452,11943,3338,7140,11572
+,9506,5517,11897,4637,12193,4189,12652
+,2954,946,5135,6632,6802,6049,2668
+,5512,4786,10888,9258,8563,74,2717
+,6175,11043,1856,2088,9716,7336,12487
+,12811,3583,8728,5694,5973,10166,10955
+,7044,7802,6120,6521,10848,12030,2827
+,4210,2973,8014,2401,4332,6747,3337
+,3874,4267,11436,2855,388,12818,4234
+,9383,11491,2191,463,779,4326,4739
+,1265,5847,5241,8003,1964,3156,9872
-,7762,12490,8408,1752,10610,7967,4738
+,4658,6238,3737,4227,1370,4909,6286
+,11586,12747,3925,2031,7123,9962,12822
+,2421,5961,2049,1191,4170,635,3551
+,7877,4369,9053,3006,1911,3489,5444
+,2746,5809,8893,7934,10483,5865,8087
+,7657,1024,2133,12127,11465,9558,9447
+,3508,2937,7464,1400,7840,1946,7265
+,6723,6153,5203,1806,4048,1275,3249
+,8945,7585,10029,2153,7221,11026,1618
+,11003,5772,8483,3608,2581,8441,2221
+,1083,2746,8305,8581,10169,245,9095
+,856,7258,6008,6045,9855,4523,4282
+,663,6088,1187,5660,3016,6244,8385
-,318,6679,7490,10161,11094,21,11400
+,1494,4064,3124,11522,9784,5174,314
+,12199,2787,6271,5408,2801,2719,5318
+,4955,4705,6627,6919,4195,689,6504
+,5144,9519,3934,6346,6189,11640,32
+,9635,3885,3842,769,768,11996,1738
+,8199,2773,12954,4504,2318,1281,4266
+,8870,2259,5109,6390,7781,253,1346
+,11328,6163,963,1123,9826,596,8699
+,6945,4117,8397,2940,4017,572,6212
+,7140,11241,2083,7462,8561,6923,1280
+,6812,7293,5148,3956,10732,8635,8153
+,5286,11631,5449,11558,1251,8278,9117
+,3079,12193,10315,284,8451,10231,3665
-,5021,2703,11281,10931,843,12494,4536
+,1434,10411,911,5007,5563,3631,4601
+,3561,1671,9955,12536,728,4386,2932
+,7639,5235,5391,11514,8,1887,1399
+,3038,1204,12342,1353,3326,7296,12978
+,12614,8648,11641,9636,2145,6926,12779
+,3989,4183,935,11309,6613,7737,1915
+,2665,2501,7588,7254,3538,4372,10309
+,440,3930,11754,10651,5094,115,1779
+,12722,5280,1901,2804,8788,8439,6515
+,8707,9867,10791,6618,2891,5492,7667
+,2359,5539,2865,11392,503,7884,8833
+,6494,8927,6679,1892,12925,8299,10162
+,8999,11010,4266,3863,5351,7015,7998
-,9046,1417,12958,11161,6783,3118,7307
+,10335,2932,7031,1636,12392,2198,3783
+,10869,9007,8303,3888,6302,1075,11387
+,11421,2973,12232,12282,2443,5657,12099
+,7806,10951,2604,11419,6950,1402,5682
+,4934,10206,7580,8102,9084,7099,12452
+,4107,12361,12273,1013,1770,58,12464
+,10091,10342,2369,1453,6594,7891,9726
+,4788,9403,9489,11850,6684,12109,1187
+,3289,1007,9264,9816,1886,6203,5636
+,3688,8510,9113,1503,9014,4108,3234
+,559,9442,677,498,12632,6434,10729
+,8300,3962,5135,5234,6197,9082,6334
+,2749,6894,12233,11626,2439,7846,6260
-,5807,1809,7298,1998,2422,11202,9778
+,9796,9790,697,516,10627,5933,12009
+,3200,4059,6644,7097,3144,2085,11524
+,2125,7745,2472,683,6180,1931,2615
+,11869,3564,5150,158,7077,5381,6079
+,5569,2747,5295,1344,8174,1435,4475
+,10851,3328,8566,5837,7681,4142,1345
+,331,5640,1931,12851,7385,1438,11271
+,5405,7496,11346,2745,3073,8661,6303
