OP,A1,A2,A3,A4,A5,A6,A7
+,7983,6771,7296,3387,11292,1010,11400
+,9574,10006,3227,3984,10405,8532,8643
+,12999,69,3010,10981,803,8403,1421
+,6749,11503,1813,6091,10633,9052,1242
-,8694,1166,6376,160,11588,11392,10242
+,2362,6298,6003,5098,3197,5323,669
+,2744,695,11265,8205,8211,8975,11517
+,10886,5797,8465,130,10707,2925,5461
+,8152,3537,5025,7653,8922,6870,6612
-,3451,8851,6315,2365,4307,4150,11097
+,11475,8105,8373,7074,6445,5535,6052
+,10491,776,12911,5188,8136,6396,9171
+,1926,3172,2029,8244,920,10956,10284
+,3140,4854,9475,10001,12045,4725,2711
-,8458,6368,3990,12081,7604,3636,4443
+,4809,2691,4533,10999,11477,12627,2881
+,3273,7846,1409,1647,18,3495,3303
+,5117,11976,6716,6464,991,1826,160
+,4313,9047,6741,5603,2859,8198,376
-,10223,10494,2674,4083,12986,1617,921
+,2830,7734,4221,12098,10596,5160,7409
+,4246,8321,3793,1912,2371,2526,12691
+,10189,8656,12626,10270,5688,5888,4084
+,6240,7529,4945,308,12604,10180,7228
-,7369,12092,2964,10079,5043,10695,9316
+,9953,3153,12762,2472,6937,1692,5586
+,11991,12438,2165,9125,121,9112,8494
+,2270,7066,8048,8877,1716,7242,4412
+,9039,2027,5159,8829,8261,11599,8189
-,2047,11178,6909,2276,6144,8113,1536
+,2932,7020,1548,7768,7155,12080,8398
+,9512,5673,3828,6067,8633,3053,2738
+,1734,1250,5732,4146,9871,10065,4755
+,8216,4473,10233,2573,1869,10953,12362
-,4506,5686,4389,10676,10738,12967,4822
+,1895,5220,7477,127,5353,8597,3720
+,3703,9021,8209,6195,7138,5137,2477
+,9115,1638,9597,7893,1148,2028,3516
+,1573,4074,5110,1972,3808,5441,9852
-,5148,1723,1428,11627,6769,11321,3214
+,189,2044,6015,12836,9034,775,8574
+,8551,11545,6636,2989,7305,10614,8044
+,12946,897,1787,1587,6965,1632,2923
+,5766,744,10932,2521,9189,2408,2456
-,5200,12754,9986,10550,11988,12251,4568
+,12822,7509,9383,4118,4655,10868,9336
+,9071,12662,6181,11657,956,7757,10267
+,11997,3277,4400,9254,2430,11799,10324
+,202,10705,3491,12698,7377,12060,10469
-,10076,11417,4372,1119,9067,4580,6403
+,8736,2107,11567,11872,4025,2857,5994
+,4319,1220,4487,9800,5391,12859,9611
+,2792,9837,2319,1595,2198,6473,7003
+,8184,1339,11626,10796,11785,4934,12290
-,10574,5089,9047,9157,8410,4709,10826
+,4309,2885,12263,466,5872,5903,5675
+,6421,8189,10071,5841,5052,5825,7101
+,2612,7414,6694,5359,3251,1280,10668
+,5529,1502,2312,4223,8809,6089,7004
-,11020,7024,10597,8674,1759,4695,10576
+,3477,7505,12285,2031,7654,2943,4660
+,5127,4546,6079,5854,8095,5644,52
+,8619,9800,9588,6023,6753,5112,9214
+,4132,3985,12639,250,10010,10042,11345
-,11249,12313,10340,5668,4246,12699,11743
+,4877,226,12552,1116,3772,5000,890
+,1748,10711,12356,7726,9660,11895,2124
+,3953,10970,4300,8884,2487,12149,1353
+,9656,12765,1717,11465,7087,10741,12513
-,5447,7708,1972,2345,7264,6651,4623
+,8578,8724,9076,11435,12581,3385,4129
+,4738,5423,4463,3275,7774,1477,7363
+,10450,10059,5017,3810,5464,5025,6294
+,9198,2243,742,10899,12991,10158,6671
-,11454,10298,3731,9243,10014,9738,9365
+,12715,3761,5041,10656,8085,1578,7867
+,5050,12829,869,385,12261,11536,1366
+,11950,10477,10657,973,2516,1389,3612
+,11101,6229,12171,12017,5279,11727,12289
-,9573,11576,9651,7341,9155,4092,3813
+,6708,6602,1715,2416,6506,4233,2907
+,2600,6280,6455,3461,5504,1663,10546
+,8600,11458,748,12864,12841,9708,2912
+,4467,11298,824,8585,333,8117,10517
-,6491,5675,11913,4248,3091,1156,10963
+,12111,1921,794,8894,7055,5909,3801
+,1604,7919,10038,6946,1467,7272,12365
+,12673,9553,1277,7417,9170,5169,4359
+,6199,8810,6299,3838,9499,7891,6092
-,3972,8882,8452,11464,4542,8383,369
+,10263,5676,6117,11593,3186,1508,712
+,4586,7118,5313,9148,995,3096,1829
+,11018,2788,3807,10216,6826,5757,2250
+,8027,12388,703,10953,1431,2496,5461
-,10250,4889,2157,9554,8984,4798,7508
+,5931,911,2892,12277,6776,11575,5016
+,132,5855,2250,4354,12639,7551,7891
+,10233,12720,10408,4219,980,12567,1092
+,4019,10721,320,2221,11403,5812,10241
-,6951,4297,3428,6838,2449,9150,5033
+,8280,3869,8363,11330,10081,9307,6232
+,7293,1310,12207,6222,8825,11261,12932
+,6327,7910,3524,5126,8298,1381,12731
+,11728,7202,573,12409,5863,2002,12674
-,1626,8936,6479,12993,8571,3249,8638
+,97,10004,693,11082,11889,9526,1980
+,1580,12437,9387,7726,10012,11993,5468
+,9332,7929,7282,5390,8720,3856,11360
+,945,6632,3470,8809,1866,5151,2905
-,7420,7229,1430,7250,2020,9937,8197
+,12418,8996,11889,3737,10798,782,5896
+,226,398,1946,281,1378,10968,914
+,11294,2925,4116,6621,6850,6766,11710
+,62,4254,3489,1289,6743,8876,292
-,8936,2407,327,11335,2672,11149,12143
+,6584,4044,11126,9186,11501,2972,4863
+,4466,12938,4560,5582,1670,7499,4398
+,10918,6578,5493,11384,11266,6809,8771
+,12907,7398,12474,3536,6815,12628,12429
-,5117,11976,6716,6464,991,1826,160
+,2646,3822,12790,9531,8680,7188,9298
+,2524,777,8811,5880,10867,10435,7403
+,7397,11578,3161,7361,2841,12854,7729
+,1548,9063,7658,9291,82,7125,1649
-,6313,2569,1514,1528,744,7876,4922
+,9311,8837,971,8473,5651,3410,9610
+,6259,5574,8553,1826,8433,7653,1390
+,11037,2789,1590,6739,6509,12680,11579
+,10522,7538,5878,1113,4968,7651,11589
-,10144,3724,9897,12270,12651,5793,9087
+,6271,1402,12104,1806,7257,7042,5135
+,12542,10716,72,1650,11173,2031,5839
+,7616,216,5453,4266,5140,206,10545
+,6989,2147,724,9457,9956,3848,715
-,2057,8874,11658,2710,1109,7347,2592
+,2119,6623,3742,5041,3436,7543,12450
+,5876,5047,6989,7290,2008,8061,4204
+,176,9889,8436,9964,625,7770,9064
+,8917,12494,9059,3242,8481,5333,8011
-,11185,2595,10206,9374,7243,5277,3636
+,3691,9932,10128,1484,1441,739,5627
+,8924,4921,10258,12904,2929,7915,10764
+,9100,8146,413,10788,9673,12796,6653
+,10391,1422,11494,11267,3441,6666,2225
-,683,806,8662,4293,602,4285,10016
+,12123,40,1944,6384,6289,11461,7811
+,2897,12182,8894,522,192,2347,10750
+,3355,1179,8666,8562,4171,5399,12504
+,10999,7439,8777,10592,11927,8761,6496
-,5926,10434,2110,11188,9494,6098,766
+,1294,7638,8623,10949,6122,356,6430
+,12087,2131,6021,3719,2611,8309,7805
+,1778,11723,3662,11850,528,8973,6943
+,8630,10828,3553,8746,6639,3006,786
-,12366,550,3618,298,11287,6499,8871
+,989,621,447,12840,75,6303,2970
+,10264,187,11998,4377,5529,4015,379
+,8933,6860,2725,6041,8983,6768,6192
+,12043,3322,2932,1935,6956,1574,11334
-,3219,11233,6049,479,802,9741,7212
+,11102,8686,11025,8868,4626,4080,4804
+,3546,817,3528,2148,27,1496,9800
+,1876,4590,9498,4657,10898,4178,4915
+,4579,6509,6907,620,2187,8978,3872
-,5963,6357,7598,1861,5674,4798,7495
+,730,5171,10487,6236,3373,9452,12767
+,424,2627,9047,8119,11919,8245,2692
+,12293,2823,5718,3417,8544,3940,2784
+,4143,3633,2752,7099,2590,12883,12026
-,11852,4546,997,7869,12431,7864,5176
+,3583,4179,696,6036,6043,6535,5788
+,6564,7358,4203,6232,6041,10864,11741
+,8055,8343,10922,6929,963,10156,2961
+,3923,268,3914,210,9748,765,4501
-,3163,9547,4883,1742,7407,4853,3267
+,2225,12904,9656,3830,2626,5846,5474
+,7015,504,6143,2737,3502,3944,651
+,1797,7589,6837,6488,1217,9038,8552
+,4680,7681,3466,3110,3872,2571,11596
-,10342,7708,1166,4547,3963,11042,6791
+,10294,12849,12730,11018,1393,2714,5912
+,7789,2627,4331,1942,1099,12910,7324
+,7324,957,4309,12270,12912,9736,3080
+,8313,4669,9097,4102,3962,11069,10035
-,1044,6598,8127,7937,9977,7033,3527
+,7994,2078,4143,8524,467,11463,1999
+,10851,10501,4386,3959,11238,11968,1843
+,4692,1266,6661,11981,11403,1905,7686
+,5119,12525,1304,624,3097,3747,7378
-,473,10533,10625,4921,6631,5691,9148
+,3205,5671,6242,3446,6490,4307,12186
+,8300,11717,4528,5633,592,4660,12528
+,2986,8935,10104,1605,10350,3694,7398
+,3551,9948,2469,8897,398,3467,1793
-,760,4832,2816,799,9589,2047,11557
+,4030,10689,312,7834,578,1040,1112
+,4096,7632,6223,9772,10064,3028,4659
+,837,3477,6466,37,6541,114,9217
+,10866,7154,9525,3354,4589,8201,731
-,2205,2886,6507,316,1238,10961,1260
+,12019,10210,11089,10867,10125,7656,12086
+,5724,1644,4892,4006,10305,10071,10517
+,12548,6088,9075,8406,1358,7807,10698
+,8412,864,6172,2410,12082,8829,2461
-,12401,10440,7377,12197,2081,2555,1616
+,12855,5591,6237,1975,7059,279,8033
+,11444,4989,8389,7462,5146,7734,11431
+,12081,2062,2778,4150,8790,4950,10350
+,7516,6048,8988,12145,339,11162,3743
-,3656,6546,11335,6783,2604,8825,9207
+,8938,4600,5368,6193,2088,9188,5311
+,6137,6770,11087,7377,3153,2648,4279
+,9566,10208,149,12018,5900,1002,2721
+,12585,127,5701,2037,11998,4178,10142
-,8528,4872,9522,10489,3535,3016,572
+,5214,10193,7526,3924,7363,7842,7232
+,4675,4967,10562,11934,3547,2882,4479
+,10026,2421,2038,10503,9358,12240,178
+,9941,5458,2616,6230,11871,5552,12476
-,11077,1398,8622,5888,410,3175,4867
+,409,5504,11866,7806,10863,1215,11320
+,9623,12301,12141,8302,8091,12617,5935
+,4530,9663,4608,9193,5496,1246,3902
+,5019,6010,3461,4755,7282,7156,6336
-,7875,509,6490,2092,12809,2379,3429
+,12684,4986,8087,12920,2644,5556,1032
+,5627,5256,5466,128,4404,1147,5268
+,7900,8061,2369,11098,9912,8250,10774
+,6269,647,6720,4018,10546,2924,9593
-,1877,0,12560,10834,9606,9098,2421
+,3478,3793,2016,12354,3621,7442,1413
+,5064,5543,4381,6189,285,9814,12713
+,2339,4804,1354,8768,925,6342,2838
+,5810,4833,11187,2229,8340,5038,1537
-,2788,12612,7771,8855,8605,9476,3218
+,1002,8475,1065,4815,2139,9967,8209
+,8706,2042,10951,1760,296,10708,7067
+,5660,7508,11119,7853,1877,8116,11671
+,8373,7486,11891,11881,2830,6269,4798
-,11801,9258,7248,5786,6337,5854,9646
+,1292,2786,8585,3997,8361,680,10086
+,9688,11510,5066,1015,6692,1263,214
+,7237,8838,9120,2106,9013,8476,9844
+,11944,11999,8330,10335,7960,6092,9100
-,1874,11100,5468,1078,6539,11613,4154
+,11647,10675,6325,12586,1840,4832,11302
+,2643,8868,8264,288,9727,1501,7831
+,12714,10830,8239,5612,9718,11734,8500
+,6860,10290,11827,12914,1264,5714,1142
-,12724,3922,12803,7447,8579,988,11858
+,4535,2151,6659,1418,11479,1354,12888
+,626,7876,2891,9716,12290,6856,6148
+,1708,1277,12081,8483,2831,1509,4432
+,10533,9892,1478,6385,8127,6977,8466
-,6578,2934,1408,8460,5612,2014,12619
+,12107,2264,12878,10825,6495,6388,3918
+,11786,8888,7176,9967,5771,521,2713
+,274,12415,7901,7650,1778,2759,4703
+,4746,1305,1080,4185,11887,6976,8962
-,7806,6137,6515,544,5449,1604,8957
+,8587,11087,7810,4454,6963,1983,8436
+,11620,8425,4480,11848,4102,4322,6848
+,10291,6854,3768,480,8267,293,7080
+,8983,1053,11001,5988,12663,1228,10619
-,6338,12028,10700,11335,117,7146,7358
+,8910,10128,2317,3939,5907,11415,415
+,5205,1447,12557,8339,5816,7494,2633
+,10892,2861,4190,11698,2669,7797,11089
+,1427,8734,1733,2642,10344,6941,6282
-,7658,11842,11327,5009,11271,12244,10385
+,9,10498,6066,2238,5904,7216,12342
+,5421,8667,12210,12210,884,12627,8934
+,5333,1258,8671,585,10038,3688,1086
+,7417,11942,11058,4295,6169,8582,7668
-,7650,6679,4519,12279,357,120,10689
+,7628,12013,10060,2534,8430,5332,11551
+,10853,177,8266,1673,10747,1780,7717
+,2408,4418,7498,7414,11473,12362,8193
+,9645,4071,4703,12739,646,9616,1064
-,731,11207,5103,455,927,9946,4470
+,1545,10206,7563,2099,5868,1226,7223
+,10204,11065,7521,6447,11480,5533,3995
+,9025,5506,12357,11766,8693,8912,5732
+,2074,11749,10723,6889,1931,9158,8557
-,9151,320,9955,6521,9404,6964,9952
+,4815,3926,2415,12220,4093,11561,7706
+,4847,1669,7359,4319,5308,7557,11816
+,5439,5680,9475,10039,3527,1243,9179
+,9567,715,8278,5014,5330,9189,5648
-,5840,5562,1104,11747,2893,10414,4761
+,12395,8943,1310,7835,6980,11454,8824
+,9432,11898,7297,9785,2748,3894,2868
+,2473,1284,3542,10661,11609,605,4826
+,442,5817,6402,2540,3213,1091,12761
-,2108,3808,9669,5272,3119,8171,48
+,11050,3657,8787,490,6779,12136,1444
+,7682,8531,2857,2622,7507,10993,10739
+,11500,836,9015,1785,152,4429,7622
+,3285,3138,10216,2950,11793,11106,11112
-,11803,2073,220,10127,12329,2780,6943
+,602,12756,7472,2754,8114,1530,6377
+,12571,6278,127,1192,7127,844,6638
+,777,6601,200,6797,12180,10093,1307
+,8698,2719,10411,10274,5543,11066,4288
-,2187,10989,6575,6486,7092,398,9656
+,5247,3145,3058,4430,12123,9606,5597
+,2264,9945,5018,257,4270,2123,5828
+,9820,10204,8310,7912,2356,1545,3058
+,6512,2454,9391,910,12769,2350,1847
-,12840,8499,228,7967,9723,9108,3078
+,10958,4648,5911,9601,3506,4658,4669
+,1061,2460,1118,1552,4084,9274,10568
+,659,1623,7599,826,5475,7602,11607
+,7519,12541,1112,6350,11249,10812,5800
-,11176,6404,12463,7825,2156,6347,9908
+,887,4505,7034,3849,12099,7096,12233
+,770,964,8101,5711,7427,12155,11068
+,4024,5421,10841,3026,3933,1065,1402
+,6857,3451,2063,1880,5263,7414,2757
-,2279,9565,6406,3269,10724,11022,6949
+,3726,4401,1473,6511,750,10433,4040
+,2811,6738,10362,7367,5141,4997,2996
+,7720,3877,3063,10970,6999,7014,2775
+,4016,11288,10985,8755,676,2228,4342
-,9430,4683,8162,3641,717,2947,110
+,12912,12645,3775,8916,8241,11035,2757
+,6722,4931,1031,1590,2060,11132,10682
+,10899,8210,12217,8968,8350,3415,9060
+,12780,7763,1213,3141,1750,2627,2600
-,9094,10046,3838,6722,12212,5835,115
+,4788,4700,7217,7150,11166,5146,9536
+,3002,11073,745,6605,4595,10047,219
+,7740,8889,8520,8815,8109,8965,11317
+,2139,2181,8871,557,312,7854,8320
-,9127,2646,2482,11573,3460,4613,12578
+,10147,3866,9866,8049,4477,6209,11865
+,7784,11885,4654,6307,5695,6310,12107
+,7547,9935,10048,5354,7529,9876,5798
+,5836,11569,812,713,5,7361,9274
-,12263,2944,4619,10605,6345,3101,7011
+,12254,1866,7012,8172,2708,6576,8511
+,10536,1495,8301,4289,7215,1773,11810
+,12408,1757,7541,1551,6085,2404,7793
+,9802,8363,10071,4469,6231,1918,6276
-,12581,4221,5693,5076,8575,12111,12025
+,12598,8813,5122,5797,8669,5762,2472
+,12755,11896,3443,3348,10347,8705,2035
+,10903,2869,7710,12325,11100,7868,5590
+,7321,2388,8237,6284,217,2889,3629
-,526,2164,10305,12452,9210,2697,278
+,9670,652,1028,10711,3642,11829,7783
+,1107,5456,9227,11999,12329,11555,6722
+,8398,2213,7377,8729,6957,2018,1767
+,2609,9832,2693,5927,12206,1402,12018
-,7994,2078,4143,8524,467,11463,1999
+,45,5909,9779,12496,9320,11359,9080
+,7655,11406,10979,10143,11897,6723,967
+,988,1192,5390,5841,9427,12203,11371
+,5843,7343,9820,11732,1935,10715,375
-,124,6618,7992,3962,10038,9527,7504
+,8054,2387,2592,9053,3155,8166,8868
+,9843,57,3163,5854,2769,2201,11407
+,8479,2874,8309,9255,681,11545,8184
+,3830,11737,9601,4889,8167,12857,10275
-,2791,9413,12176,5900,1183,12308,7780
+,9734,11873,6537,5770,497,10626,435
+,3619,7268,5146,5039,8583,11504,7975
+,6102,588,6064,11647,4756,6772,5726
+,12945,8592,6398,12916,9517,3210,7306
-,12594,15,10898,6400,8943,4140,10381
+,3976,7668,3000,610,3686,2568,4723
+,7969,4390,6550,10733,7492,5435,1856
+,5210,2707,4155,10723,5557,8148,3580
+,9279,10877,10609,1779,7857,6352,11632
-,8159,3724,1015,8311,10071,1198,1946
+,7881,49,3569,6328,3671,3695,5511
+,11125,1772,4489,3838,10174,212,6254
+,10473,6036,6648,884,5933,3918,5941
+,2537,6000,8452,4909,1475,8275,5220
-,6581,4436,2971,12582,9536,4482,8067
+,11260,3262,5507,1472,12452,3386,4472
+,11931,921,12606,7634,12749,9503,10796
+,12398,3454,10879,10805,5150,3381,10334
+,7296,5519,3023,5462,10367,8365,2351
-,7627,9346,122,9751,12415,5167,6060
+,3890,7392,5855,9590,3249,6079,12799
+,10775,183,5404,8417,6330,3657,470
+,3411,1209,3933,8840,4735,11264,1814
+,4714,3683,473,4764,7095,10826,9612
-,270,6537,8156,3050,9882,7103,5653
+,41,2872,9151,8410,9991,10589,3804
+,11571,3031,9844,6110,4490,6084,3406
+,5596,6180,10986,12684,3339,7534,10536
+,6212,11374,3050,5182,9359,2376,2317
-,6982,8900,9478,3252,6695,9688,6002
+,10582,9456,5137,4486,10298,1522,7196
+,9529,12578,5506,11468,1512,4966,5272
+,1279,1946,8510,3561,11454,3919,3141
+,3178,5709,10268,10685,8361,5218,3579
-,3229,3924,4571,1010,11617,12077,9908
+,9397,8349,8303,9492,12862,3240,7137
+,5469,949,4817,8724,3663,9358,2976
+,2833,9930,4535,12001,299,4428,10503
+,2443,147,8333,8044,917,2585,2619
-,439,923,8003,839,12881,744,1206
+,9976,4277,7130,316,7468,1634,6926
+,3774,1754,12080,4990,7532,2622,4469
+,10881,3007,11724,10302,8594,5008,6365
+,10750,9990,4171,11948,4119,6235,9168
-,1627,9175,2071,8103,7794,11014,7730
+,12681,5095,12208,1228,6616,4023,411
+,5941,9873,7019,924,8814,89,3261
+,873,2969,12816,10442,3580,10785,3617
+,6027,9373,3614,8723,7328,2057,7852
-,6976,5781,11939,6324,11732,1750,4902
+,507,6469,4806,4872,9390,3756,7910
+,10480,8248,12196,229,2386,6526,6407
+,6926,10470,1887,5934,7704,9474,12855
+,9148,10347,1886,12170,3347,3569,2758
-,5220,2096,7525,3336,115,4749,4155
+,12191,476,8546,3229,8670,7716,5121
+,8700,3591,7497,7993,7750,11015,12808
+,2023,2282,3676,5497,7487,11144,9303
+,12135,587,2563,5007,2587,154,5067
-,11367,7690,5339,2250,498,9293,11682
+,12151,4277,35,4182,10412,4050,6870
+,1699,9789,5440,10394,9183,9663,2080
+,2341,1063,10957,7719,32,11126,4195
+,5638,5774,3783,12891,10640,4016,5141
-,6307,5965,2947,2783,10629,10536,9197
+,8484,6382,7379,3060,8527,7331,9874
+,12157,6634,3552,1591,10115,4230,998
+,8386,7544,6471,3677,11838,2653,11352
+,4581,8773,11437,4213,6016,8658,6157
-,8400,3048,4155,1396,9574,626,2415
+,5296,10458,9741,6283,4200,7748,11703
+,7425,10388,5586,7313,5587,2088,8417
+,12572,10429,8334,12387,6723,1957,12444
+,6100,5252,11200,8304,4653,6924,9480
-,6617,10796,9370,10152,2577,2196,8011
+,5100,11735,1692,12815,4028,5133,6447
+,6119,8708,2142,9214,3067,9667,638
+,11891,10279,6137,6085,229,264,680
+,7774,10378,10315,2530,6008,5116,11247
-,12236,9521,12387,2736,7277,5346,11223
+,6108,11162,8860,4986,4599,6322,5639
+,781,1480,10863,9398,12054,3158,5190
+,6349,11167,10262,7430,3239,7759,7702
+,566,6687,8524,1416,6995,4037,12972
-,7961,6483,9287,12941,9592,6491,9182
+,3631,11364,12193,2350,7300,8970,7342
+,3139,10529,5848,9421,4629,8513,11455
+,11740,2390,1513,9450,7424,1115,4201
+,5489,7107,316,7996,12876,7049,7733
-,6867,8531,4152,5727,10584,3462,7426
+,5021,5553,8478,5532,9147,9049,4651
+,1922,10104,1557,11964,12273,12597,809
+,6846,1042,796,642,4788,6332,7045
+,3804,5987,7669,3431,9907,6522,6428
-,2811,6738,10362,7367,5141,4997,2996
+,11512,10895,9541,247,6888,5050,12239
+,978,8771,6499,5029,4009,6118,2262
+,554,11407,8320,1077,10967,3250,4694
+,2121,5410,11604,11946,5133,2982,12168
-,12849,1015,9136,1873,47,12903,10726
+,310,7154,11094,11022,9820,1063,6213
+,8810,12755,5214,2294,4538,8611,2836
+,10927,12546,12184,5621,6655,12729,5064
+,11528,6969,9030,6029,2368,11486,5431
-,12079,1456,1948,8614,9556,753,6951
+,11648,9177,5917,9175,11273,12253,12125
+,7534,3396,1265,1172,5298,12305,6218
+,11503,1272,9346,12357,10236,12309,3755
+,6643,2178,8111,6119,12718,6877,1738
-,11960,4869,4834,6621,5061,8847,10687
+,12272,11883,5512,924,8088,4735,9924
+,1422,460,3527,5377,3912,12093,11429
+,7318,1167,5432,3020,7722,8112,10032
+,5092,2287,7360,8959,5917,5446,1121
-,4710,1,1614,2482,2189,5901,10220
+,6956,7157,12854,8404,3954,9774,10212
+,17,3908,1438,12437,5353,4717,10817
+,342,3393,1337,1253,8834,12454,12130
+,7633,2698,7770,5524,6556,2763,11456
-,5992,11502,1819,8254,2978,12045,9986
+,7804,12800,6066,2718,771,9742,1322
+,5486,10030,2369,2847,6615,3124,9921
+,12016,6489,4196,6189,12160,7984,1766
+,691,970,5448,10501,7637,5329,6356
-,11342,12431,2298,2929,4285,2493,7455
+,2864,4401,2663,7722,7999,1060,1326
+,9728,9730,4175,5269,8246,2245,7113
+,3164,7828,4457,507,1851,5351,2588
+,1621,11920,3718,3982,7788,8532,1281
-,6077,11116,11169,6884,6533,8005,384
+,12826,10719,8525,1242,6751,2440,9629
+,7038,8569,8118,2299,3637,5351,9063
+,427,8464,5097,7196,8739,12292,2292
+,12219,12867,8790,538,11046,9239,3202
-,6700,7834,7481,9317,645,9587,656
+,4378,11415,10426,3670,9485,3834,5901
+,11398,11140,3964,6567,7637,6911,7506
+,6395,1615,793,8259,9296,5781,902
+,5209,6699,8516,12192,3812,3805,625
-,8828,8614,10136,1751,10728,8877,3980
+,3686,5269,8648,9601,1842,7694,1834
+,4618,8891,6890,1692,10725,297,9945
+,10008,5576,5317,2715,1848,5477,11782
+,10678,9143,9268,4307,8068,6507,37
-,3223,5943,5310,4744,4850,567,1601
+,3027,11828,3339,6534,7849,10337,12495
+,4874,5674,10012,5224,7085,3079,9147
+,7996,1989,3259,1659,9562,9956,5168
+,3137,3086,1705,8812,3947,6313,12149
-,219,10401,2906,3964,4951,522,11300
+,514,169,12525,2881,5363,9772,3184
+,5953,8712,5590,9442,1275,12567,11700
+,4843,387,2295,9388,2530,4606,11402
+,11952,3872,5907,6556,12054,3932,7131
-,7803,5059,3871,11463,10647,7086,4354
+,295,4294,8154,5201,10403,6549,4526
+,9245,11207,10739,3257,560,9830,11621
+,8349,10021,1812,12185,6163,623,1956
+,11022,9086,8364,5788,9789,2618,6194
-,1755,11184,7006,12500,3347,7380,6775
+,3927,978,12948,7269,11853,5469,2584
+,573,3042,7021,1955,932,11933,164
+,1592,5346,3316,8727,9424,6367,11151
+,1817,9772,6211,7891,11340,3384,2399
-,2438,9691,12286,2767,12839,7724,9270
+,11209,7010,3374,1931,3914,6597,4479
+,2987,3226,8517,2834,5147,8520,6409
+,4658,10935,487,9285,1843,3032,4240
+,2123,5534,12794,53,1096,12239,360
-,11355,3858,3977,3405,6670,3826,1561
+,1813,12449,1581,4154,5639,12196,4644
+,1519,9587,12999,1717,11942,3189,5541
+,471,1162,683,5526,6518,5359,5128
+,10214,8657,5670,10878,3411,8188,8048
-,7195,7115,12313,10777,202,9869,134
+,5962,2285,9217,1637,12846,4176,3145
+,3234,8180,2684,2348,10920,5349,11772
+,3009,5918,10646,2747,5621,9367,3011
+,9756,10308,822,7793,10788,5510,9106
-,9739,2439,429,2428,10570,7079,4391
+,7164,11013,1258,586,7412,6713,12712
+,12794,738,7494,3028,11628,1015,2621
+,7745,2341,7480,5264,9564,2755,3236
+,11985,4727,8043,11860,6420,9223,12094
-,9194,11564,1868,1963,12735,6503,10106
+,10081,5469,12340,4224,1955,689,567
+,3922,75,3403,3752,5344,10967,1044
+,4471,12555,7883,7433,9152,5254,5578
+,2543,2449,6577,9497,104,1426,12411
-,12746,11391,9836,233,1544,1667,10033
+,4671,2807,11784,6407,8107,1270,4051
+,8259,5273,6038,4505,10511,12795,12173
+,10887,44,8590,12948,6893,1230,3172
+,9053,3249,1999,2580,6940,7862,697
-,9889,4413,4685,840,2902,9503,8832
+,1059,772,989,12226,10272,6651,4025
+,8189,4767,12290,4252,472,1795,11760
+,95,1305,10803,2925,6948,4794,6588
+,6397,1107,8618,6871,1641,3964,3820
-,11002,9726,11000,5199,7618,6852,9641
+,5944,10974,4460,6174,4373,6451,3158
+,11399,12905,1149,10597,6329,2494,9714
+,5240,10258,5116,5765,1040,6251,4580
+,12808,5328,4877,9940,2333,6216,8017
-,7732,9733,7728,5644,3488,4855,5684
+,7240,3580,7310,12536,12568,33,6775
+,2441,11042,10283,8713,4693,6403,5011
+,4610,10943,9928,4586,5201,8588,3049
+,8364,412,2249,9255,6450,2267,10900
-,5004,8242,4825,3563,11266,9591,1271
+,5142,2904,1214,11980,8941,8210,12301
+,5339,8253,4200,5126,2965,12506,4642
+,2565,11211,3541,7830,800,10184,9075
+,8215,4057,11266,11802,6346,4562,1363
-,2410,4199,12497,1329,8829,12328,8531
+,6182,5059,10200,2949,2471,8173,8620
+,4403,12227,11632,9142,7421,4152,4099
+,6840,5474,2261,1173,12059,1722,871
+,10243,2039,10450,10860,11640,8891,6435
-,1943,641,51,6295,5123,8021,9256
+,9145,2740,10191,6755,5475,7780,5507
+,1116,1089,3242,2085,4423,11627,1581
+,8837,1462,2186,2623,533,1225,12389
+,5625,11601,8397,2608,3793,1622,2858
-,9852,10962,12724,3750,7123,169,11965
+,9990,1968,3256,3508,2723,9513,10366
+,8305,8884,10860,9922,11165,10417,7116
+,3709,8584,11044,4617,11338,3714,8963
+,5779,12987,12087,4025,8126,10102,3220
-,7003,3671,12796,7896,255,8807,12904
+,12868,1690,11661,8511,3908,5110,5973
+,9944,701,8859,4115,34,8713,5377
+,3713,4272,4462,5640,2109,3792,10852
+,12465,10598,3169,1533,5497,1535,4587
-,7529,7009,10015,3912,2403,12099,4409
+,7870,12568,2068,11446,11767,2504,10587
+,11643,1637,379,5049,9683,11219,1673
+,3614,10672,12413,10618,10624,1497,10674
+,11339,7595,2152,10656,9137,754,6822
-,3180,12955,5440,2177,3659,7313,4230
+,12532,12172,8489,8486,4996,11307,3727
+,317,11133,2980,6857,9613,10727,12131
+,7220,12842,1500,5109,8591,104,9319
+,1820,9516,7363,9243,3605,11318,5088
-,11375,6232,8770,5191,893,8870,2040
+,1360,11750,11494,1125,7908,8722,2352
+,4515,11333,815,4982,7614,4331,7023
+,8929,11212,2573,6710,6133,12604,10487
+,10075,8840,673,3600,3987,4692,1017
-,9090,5753,10916,7775,6076,2888,3990
+,12453,275,5444,11016,1214,8028,12078
+,12274,7793,1762,7509,7100,11403,7695
+,9206,5654,11591,11604,864,1997,8443
+,8534,200,11344,1549,11252,631,2963
-,10287,8604,9323,2082,8593,10681,10583
+,3935,12545,12528,1560,4681,5566,4723
+,10156,8685,4261,7446,11125,6981,2887
