OP,A1,A2,A3,A4,A5,A6,A7
+,6921,8786,10841,9042,9210,4202,10906
-,8646,4137,2955,5855,2795,6760,8040
+,10722,11409,6971,9951,11813,8453,3667
+,2493,5992,7347,10223,3844,7146,4926
+,7132,10873,3812,4003,10415,12689,12701
-,12188,5907,12754,1212,4178,10724,3723
+,10732,9251,7387,1133,8577,12942,9897
+,6492,1416,9698,9505,743,5359,1129
+,8285,1960,12364,1217,10658,6955,11636
-,12984,280,11666,5,9494,1149,956
+,7957,8792,2632,11044,1170,7975,1581
+,164,5517,1191,330,4502,7259,5130
+,1288,10385,2430,4690,12410,3377,12964
-,12867,1998,9828,5569,1915,4495,12666
+,1469,436,6477,6070,8493,7667,11903
+,1824,430,10617,8174,12091,12814,6666
+,514,10209,9303,11167,8274,1398,2923
-,2296,4680,7484,8895,8544,8966,5797
+,4366,8858,12471,10262,7454,3803,6247
+,10082,4650,10189,12238,5690,1116,10670
+,9143,4450,9015,11331,9156,4201,3966
-,7287,10194,8810,1712,2472,4812,4136
+,9534,5421,3930,4346,12146,6657,292
+,2767,10452,469,3454,12823,9642,3152
+,1714,10928,2598,8707,11249,7150,7751
-,11227,380,795,88,10193,194,4592
+,3629,7476,6305,6207,10934,10412,10089
+,4247,1650,9221,8292,11000,906,11737
+,5033,1351,5462,7147,136,2968,8059
-,8937,3431,11070,7599,7552,10841,4884
+,7858,8980,12058,314,10164,6497,9242
+,12327,11270,2099,6325,8572,8397,8417
+,10612,569,10820,4776,12285,11911,2520
-,4991,7640,183,10215,5889,283,4787
+,7449,9643,10903,752,7024,10266,6951
+,12902,1554,3079,4305,5893,10677,1135
+,10602,8412,12623,1569,7528,9304,6564
-,5542,9624,11983,2256,3172,6989,9978
+,1112,4078,1826,4793,3442,11561,5884
+,10094,9969,1847,8095,8536,7804,9165
+,4952,5244,1375,12476,2699,3986,9212
-,4455,4703,8459,568,8460,3605,4209
+,8340,4119,3954,5916,11896,1732,3302
+,3630,4550,539,10679,9050,11999,4822
+,11800,11202,12662,1043,11219,12817,323
-,866,2789,11983,6661,12142,12385,448
+,7156,2415,10948,4281,9336,10274,309
+,11581,1766,10575,497,2721,11896,5844
+,12103,4577,12989,12833,10936,10119,12790
-,7192,10601,9180,274,4744,105,5378
+,2533,4574,4619,9334,1770,3022,4610
+,3923,6263,6505,9421,3182,6708,10165
+,12647,1427,8388,1224,10285,2796,7898
-,12225,9382,5089,11062,5750,8348,7941
+,8227,3143,846,6738,9502,11323,4608
+,11825,9403,4349,8674,8438,11067,740
+,11244,6633,7524,1922,8320,9275,10137
-,6396,4826,2696,2056,10482,8203,11222
+,3037,390,7937,11895,8465,3118,10388
+,1238,11664,1675,11246,7652,8872,9213
+,3301,3081,7462,9673,6532,5670,11371
-,10385,2352,5916,9757,12079,10587,9923
+,12852,5637,11285,1877,9698,12335,10639
+,10073,10519,7584,2871,189,9056,3513
+,8967,8308,4166,2727,4985,10042,11635
-,1767,10508,12991,4210,4826,5284,11206
+,8708,2290,523,5713,8787,12818,609
+,12138,5868,8153,7031,4140,5130,10427
+,966,10189,7669,1970,8379,6516,4114
-,8677,380,11208,5903,6685,11600,5013
+,7080,9750,2100,4470,12253,9588,8678
+,11455,822,12741,11531,9935,9652,10558
+,10712,4134,12532,9900,4477,4769,625
-,6665,6157,1228,2403,3798,12474,2043
+,4088,1173,454,4429,4284,1835,2481
+,6337,2416,410,906,1580,3480,11124
+,3538,6808,11305,2941,11425,5629,1576
-,10801,7433,6259,12655,2684,4686,5004
+,11269,5607,9020,4842,6891,5495,7976
+,86,10756,8918,11134,8319,4551,9959
+,12644,12664,9924,5144,3768,3134,10682
-,10224,12290,10170,10837,10302,9057,4742
+,8702,5943,5849,9308,2801,1299,7492
+,6186,6584,9669,2596,9087,2772,6378
+,7969,4202,4074,3467,6155,10176,12144
-,2166,3825,10139,1542,8599,7678,2806
+,2840,10758,11218,74,2567,11395,1071
+,671,8205,7966,57,2419,11343,10846
+,5472,9534,1583,2093,5522,1270,12699
-,4821,10912,8644,10798,10081,7567,1355
+,10632,6591,8518,9600,7561,7407,8694
+,4548,701,7856,8930,1182,5028,7140
+,10105,5648,4130,7486,11878,25,8188
-,730,6306,3082,9798,10018,3974,9944
+,10072,12060,6304,11461,9580,3407,3536
+,7623,3904,1029,8546,4043,7347,2316
+,2187,12930,648,8809,10930,4085,7655
-,625,8018,8556,5685,5625,12428,12562
+,12811,4468,9634,1915,2708,2726,4546
+,8320,9331,9835,8761,12074,4695,7399
+,11874,4369,3506,5658,1173,12620,4153
-,10574,539,458,4484,7546,12467,3989
+,10402,10272,10761,11324,2596,11594,10508
+,7603,2548,3581,5034,10129,6858,8438
+,1069,7082,9700,9197,291,7489,5768
-,7415,3609,7118,733,10474,10576,3781
+,9270,12537,9949,5262,8740,320,2478
+,6161,11497,11740,11151,12479,11348,10259
+,4909,8791,7767,12868,4587,4612,2744
-,9109,10941,1271,6084,11716,10865,7789
+,11736,11920,8391,3228,10421,3449,9274
+,7688,64,11673,5412,11804,5230,8886
+,9810,11961,2247,8031,3710,7414,357
-,8380,6467,6690,9152,7371,12819,10577
+,7480,2034,2659,2312,12570,10961,12440
+,9848,10362,11447,9300,3387,4986,11714
+,7538,10507,2218,6473,12656,10167,6106
-,1660,456,156,5425,12558,3978,7228
+,7905,6345,3086,4340,9713,8616,2010
+,9772,2046,4775,10295,1989,10375,4509
+,5586,9203,12158,10638,8014,7662,6612
-,906,5179,387,4903,5631,4929,12839
+,3981,8254,10321,12946,3554,10741,8496
+,122,9866,3405,7558,4709,3222,2014
+,11012,8774,9519,3354,8283,601,9118
-,10082,4650,10189,12238,5690,1116,10670
+,2044,3273,9230,12222,6410,4358,5325
+,11371,2379,9373,5211,302,2358,10220
+,6523,4969,4272,1764,10811,4347,9472
-,5962,4048,5366,9664,8130,11127,3517
+,8146,12295,11561,2643,7266,3278,7406
+,8784,6875,4524,931,6471,4194,10246
+,5874,4749,2850,11653,4501,11330,9179
-,2966,2489,9048,8557,9590,3036,7285
+,3502,1046,10713,6117,5193,4328,3728
+,6632,4033,12181,9205,945,1126,2462
+,3978,8571,3952,1174,3227,7278,6354
-,3719,11756,4796,5614,11248,10060,6805
+,8038,11938,6997,5852,12658,7628,1564
+,49,11103,4793,12253,4309,12407,7682
+,1174,8415,1183,11193,2240,7231,928
-,3052,3582,1030,11484,7446,11435,12226
+,2369,4690,9373,9008,7664,3199,12601
+,10614,10461,10585,11989,8163,9835,10727
+,3319,9523,11819,3719,3604,2104,11693
-,849,9692,2892,3681,7391,1871,2585
+,2073,10269,1640,4779,2969,10238,113
+,9085,10578,6087,10103,8654,2602,6766
+,4787,5359,1788,10619,6780,4354,3070
-,2898,3139,9069,12928,6526,9519,3579
+,12989,7146,6546,8942,4143,6020,10224
+,2405,10534,4074,6791,91,6744,8184
+,12536,4044,5734,12028,8193,6892,14
-,2387,2999,7416,5351,10642,7125,8676
+,12542,11034,5393,3573,9953,10273,6923
+,8921,1936,2395,11528,2464,4292,349
+,1586,4964,414,4614,8527,9084,9490
-,11090,4415,6516,940,10135,1847,11191
+,6335,8678,5179,1180,8734,4316,1536
+,6590,54,11090,9104,10880,2585,6254
+,9432,8500,4686,7259,10753,3595,6988
-,11930,400,12452,10502,6979,11231,9162
+,6995,9767,4086,9583,11811,6184,4941
+,922,11663,680,430,721,2887,8551
+,2186,265,10141,9752,4684,1423,1909
-,6407,7552,12441,453,11495,6729,7602
+,3454,1260,12320,2473,7645,2178,6540
+,5482,9458,10843,6987,3132,6289,8196
+,6742,8547,8267,4149,9316,8088,9331
-,2737,11017,6828,11220,2670,1110,3678
+,77,2157,4108,7897,9926,3829,3272
+,2529,7605,12467,11557,6039,7367,12322
+,8521,2609,3917,12291,9734,1240,12606
-,6844,12397,2479,2997,9949,10454,10933
+,8990,9180,2586,5717,815,6414,824
+,10229,12475,8897,5189,3206,4754,9513
+,4870,6887,9143,998,8657,7860,10814
-,12757,5548,10753,8324,3058,4916,8612
+,3910,4984,4015,7367,2748,4123,1869
+,1464,10416,3459,4532,3332,9187,11302
+,7472,11411,12177,12750,4550,12797,12249
-,7882,12508,5419,6535,810,8247,11210
+,2606,268,2134,6979,11694,2192,11853
+,160,9444,8313,9981,1623,8221,11712
+,6020,1929,2783,10881,10519,11731,1905
-,1693,904,7511,7556,3953,7261,1577
+,4860,931,8481,12885,7720,7210,4454
+,8611,7162,5379,3406,1064,6966,7819
+,8123,1419,11449,1299,364,7434,6784
-,12712,4623,4578,7114,4377,11877,11617
+,9411,3297,6627,6543,6190,12772,8666
+,4498,7273,8075,1918,287,1235,2441
+,11583,6339,10065,157,9049,3525,9063
-,7186,7498,2545,3712,2941,7984,12753
+,590,5614,10074,7643,5468,6546,7160
+,10267,1544,6801,7787,1625,724,7718
+,4987,5453,3989,12245,498,2769,11010
-,5138,7187,6603,1786,6515,3503,10997
+,6676,4726,8319,8028,2788,8112,1774
+,8110,2048,12876,6872,461,3700,5688
+,5526,8652,11398,12165,3634,12014,8954
-,8687,4752,12924,3749,5974,1784,4032
+,3651,5334,9275,8048,8023,3616,9776
+,3866,3991,5083,2930,8474,7432,2598
+,7714,10752,9429,10946,8909,6766,331
-,10821,1938,11985,12253,2886,5549,5831
+,399,11116,4649,7191,2054,11446,1071
+,6966,3876,1256,518,8123,3294,10960
+,2632,3009,2515,10472,7903,2882,10817
-,12835,4037,3499,5255,8016,11266,732
+,5478,5607,9326,10501,3700,10779,299
+,7162,6058,10124,8298,11962,4318,5501
+,636,7081,10567,10418,5048,12004,10455
-,12690,1820,8679,9247,7969,11301,11985
+,5149,9694,3678,1257,760,1225,1212
+,10699,11944,2361,8686,7542,7621,9703
+,10261,7826,7999,11914,6089,499,8119
-,6707,9965,4754,6127,3692,6511,5355
+,4672,3466,9749,2299,5782,5492,9904
+,4852,11426,8758,2572,3429,5292,8237
+,193,11160,9839,12899,379,2600,4202
-,12600,1219,6166,6491,7287,10352,12127
+,2249,2023,12133,10342,623,9036,11871
+,9895,11034,9473,5524,3687,9436,1399
+,8246,9328,10643,4742,6557,10318,2834
-,11317,5888,3212,10227,2291,235,10954
+,5817,8825,1478,7312,7428,1487,248
+,643,11435,2659,3828,6761,53,2448
+,3086,2966,9229,9690,773,5025,1252
-,7684,2045,974,9557,9895,8098,11205
+,2344,7706,5399,2326,2996,261,7073
+,7570,8449,4745,9346,9369,11306,2309
+,4842,10313,8111,6048,12400,7035,11211
-,12609,4821,12761,10997,3076,4853,12422
+,11465,10880,5062,12218,7106,11528,11396
+,1061,2090,12557,8325,10187,7659,6793
+,3704,11483,2751,5275,5687,2425,1881
-,12152,9227,12576,5950,2144,4400,1732
+,1108,8958,4640,9240,334,3699,3627
+,4264,7644,7022,5328,5053,4598,1098
+,7062,745,12993,10999,3554,10072,6916
-,1618,1956,11680,12139,6448,4339,556
+,11773,7085,4458,8021,10741,11763,8107
+,4135,12990,12184,3002,5450,957,7405
+,12998,8873,10372,4821,12653,11999,3841
-,12268,3221,3293,9836,2296,6443,4788
+,6418,7121,5366,4076,11092,12221,8544
+,6497,11310,11194,12123,4058,12689,3534
+,1894,8866,10200,11138,11035,7177,1257
-,1653,4570,3237,2590,10470,6859,2591
+,124,623,4131,5574,8911,4848,8328
+,4050,1998,1016,5523,3561,7881,7545
+,3394,12897,3842,3389,12879,2708,3088
-,6413,6014,160,2092,11386,12560,2214
+,10051,11716,11476,4334,3494,5903,7095
+,2920,3270,2689,11730,3534,5450,3166
+,9785,3100,5619,203,9683,2854,3221
-,1416,7700,4164,4375,12485,9412,3276
+,10787,226,11503,12582,7684,11171,6496
+,3637,8516,10144,9513,10005,5422,5966
+,6973,6848,6547,11587,3135,228,2805
-,2187,12930,648,8809,10930,4085,7655
+,9144,7627,9068,287,3339,2744,381
+,3359,6212,1609,11221,4389,9069,8227
+,2943,9578,75,808,10019,4975,7291
-,10780,1700,5749,4994,1713,1885,4222
+,5576,7984,46,10911,9649,12307,8555
+,11642,3666,2307,3047,2630,11195,4030
+,5481,8806,2966,1724,8599,10993,805
-,2764,10830,7185,8313,8460,11324,3954
+,8909,10698,3653,9794,469,2681,9594
+,5857,8018,5026,11781,7526,345,5221
+,3681,1403,1202,12791,670,10969,434
-,5452,9686,5288,3287,8236,11302,6515
+,11689,1558,3597,11073,4641,3268,7732
+,5627,4034,2960,3993,358,4936,11316
+,1170,7604,12004,9842,2257,6852,1822
-,2513,4677,12114,2593,11005,12071,5418
+,11159,12884,5249,12093,2424,4853,7156
+,5904,8733,8368,8601,9636,11448,7024
+,8675,12027,12017,4801,11523,10976,1610
-,6173,4050,3135,5248,4476,1739,10871
+,4165,7546,10781,6923,6053,9421,7036
+,6528,10157,10054,7906,6947,3026,2097
+,2190,4538,298,3663,2254,422,9833
-,12536,4044,5734,12028,8193,6892,14
+,12856,6167,11724,9237,2542,3720,12921
+,8006,3524,11475,2619,1251,5660,903
+,11222,9101,3132,9215,9902,12191,6380
-,5019,9990,12514,1513,4576,7383,4942
+,9724,3066,1716,9626,2947,11215,11287
+,8167,522,10641,9080,2571,10603,7058
+,9804,5755,11536,2403,1003,6047,5512
-,10563,3073,12408,3229,12883,10278,4430
+,6585,4705,4152,12223,9505,428,10984
+,9897,11261,10796,6155,874,1147,10514
+,9815,6777,1882,11503,230,7289,12026
-,12393,2967,8044,245,167,3942,6595
+,11889,124,7306,296,7143,6056,808
+,7376,8739,5937,5981,4148,8997,10158
+,7518,2508,2320,9559,12884,11435,7815
-,4228,1232,7192,9349,2158,12952,4457
+,7690,12714,4739,1786,7462,8362,12369
+,5293,1372,2960,11616,2666,900,10797
+,2136,648,12483,8398,1795,2376,11334
-,11827,2046,1079,10657,8262,2009,1909
+,8877,4317,706,6374,7462,1985,2426
+,5321,5590,3924,3199,7307,12459,1246
+,7252,5814,12118,10909,9708,11242,4429
-,9315,12708,4923,5845,4121,5979,8278
+,5485,5697,11091,1378,696,2700,1387
+,5633,9081,9800,1769,7166,12888,5259
+,9472,8537,11291,345,7249,3975,7295
-,10021,12088,8409,3815,10289,2631,8898
+,9507,11915,3050,5254,8849,12432,4837
+,3682,10978,7682,12948,1506,11122,4590
+,11945,6246,4842,8637,10638,12553,4688
-,4318,3824,10599,6181,11520,2287,5917
+,1893,12476,5351,5959,12587,3757,8722
+,8895,5961,3928,6905,4860,4977,11309
+,2133,8862,10516,10534,1482,2684,3017
-,2138,5985,8036,10855,7547,10677,10979
+,4915,8424,5321,3812,8269,1325,11400
+,7715,8732,11921,2663,76,11446,4222
+,6160,5704,9979,12489,4596,190,3508
-,3277,9030,10328,8949,7229,10888,2715
+,10393,2945,4970,4754,6771,11387,3510
+,9790,4478,6884,9432,7905,832,2946
+,10023,12597,10518,1408,702,12415,967
-,6540,11993,5651,12586,12711,8846,8700
+,12670,7285,2774,8869,3760,3478,5502
+,7759,10569,7295,1103,7593,1440,1866
+,856,4190,8538,6693,9953,4450,2262
-,4144,2705,3601,4914,11665,8223,3962
+,9057,3028,1868,8854,3451,8518,4557
+,8042,4895,978,6139,9617,5988,762
+,9856,12627,786,9040,6662,9131,1106
-,10975,4977,12847,8350,12865,7354,7709
+,5362,10703,8860,9102,1269,6804,12947
+,3211,7273,6223,3558,797,3777,4788
+,4156,9060,694,805,2289,1401,9253
-,11164,6770,8168,1640,10252,10210,12017
+,10124,9819,491,8259,1877,11922,180
+,10210,2948,3261,11745,107,2772,11447
+,7360,9544,11957,7664,8493,5715,11875
-,1730,12503,8408,4686,12704,11611,853
+,1297,10887,1397,9148,810,6966,2330
+,11028,11741,11185,5833,4430,12737,10228
+,9528,8766,11356,12387,11413,7398,12321
-,7316,3484,9363,313,1439,2708,928
+,2861,12278,7710,11374,7172,11411,7164
+,8847,11551,10625,5959,6382,2715,876
+,7217,4273,5164,2576,3213,6695,1192
-,5833,4318,3724,10619,11479,6305,3137
+,10302,5916,8203,5665,4820,5774,4321
+,1542,9110,5304,11871,12678,11052,6976
+,3544,4400,12764,11430,6515,3712,3563
-,3753,415,8198,4175,2767,12293,5889
+,3072,7133,3922,1491,9459,12167,8296
+,11087,9297,4817,6857,1203,8703,2974
+,11557,609,4683,8405,4841,1161,4168
-,1385,588,10203,6693,3451,12174,10775
+,5738,3751,5976,12591,942,198,8071
+,9564,11287,7775,1329,2831,3091,6728
+,9855,4164,2603,6237,6685,11681,8220
-,3077,12153,12424,6545,4601,11422,1611
+,12709,5013,10292,5209,10981,3781,9291
+,2940,9032,10994,11357,11756,2419,12872
+,9830,9178,10888,3660,11716,6411,947
-,7969,4202,4074,3467,6155,10176,12144
+,1816,578,3312,6069,311,906,5431
+,12380,9229,3166,830,2879,10447,1765
+,6886,2502,5311,621,2083,11452,210
-,3089,3330,4669,11216,5843,9120,11070
+,8281,5982,6707,12251,9931,12574,9485
+,1113,10323,750,5642,7344,10952,9914
+,8012,12918,4489,5936,6472,10325,8056
-,11263,2443,6402,6305,613,1792,8913
+,8815,7544,12035,1777,4975,5585,8646
+,7286,655,6364,6090,2648,9218,1002
+,4701,8604,10297,6769,4662,6896,2737
-,1383,6253,3992,7878,6669,4434,7141
+,3055,6458,4924,3907,4191,7211,1677
+,7521,1867,4653,316,6257,2546,9846
+,12202,8782,5140,6166,7805,7032,7985
-,7326,2263,5767,3466,9290,4720,6739
+,10247,5114,8991,10465,7010,6260,1850
+,9525,12470,6067,10953,11500,12608,3703
+,6597,9772,5147,9310,11350,11478,10881
-,10040,5646,5860,8408,4829,9037,9037
+,10007,12604,4521,6912,1816,81,9608
+,8359,3393,1261,5192,12908,8935,12737
+,1343,8044,3092,4490,10111,6953,8279
-,6694,8753,7305,8849,2246,96,1981
+,1314,12291,1027,20,8145,1710,6235
+,9972,5972,3365,5617,11811,6021,3314
+,2335,6087,6005,4509,11875,7159,4067
-,4956,2019,962,6036,4235,11203,6941
+,3763,9054,12675,10694,4344,9811,7525
+,9443,4905,1471,8402,2445,12776,1227
+,6474,11345,10471,9099,224,5529,5244
-,4860,931,8481,12885,7720,7210,4454
+,2064,5254,8146,5726,9310,8417,5497
+,6456,3319,5972,7948,396,4744,7510
+,7057,11701,9172,3530,12006,4856,916
-,1880,2231,5618,4791,5928,10243,1107
+,9347,5138,1955,703,2136,10558,3602
+,3529,12328,6385,11519,970,6660,11741
+,4227,298,3636,1955,5782,8019,5934
-,12361,32,2331,8625,5310,387,3578
+,2921,7545,2564,2164,4050,7884,12081
+,378,2637,5874,5850,7804,10050,764
+,10909,3541,11643,6768,7674,7708,9284
-,10781,10313,114,182,9366,10027,10847
+,7274,9290,2960,12224,8477,3926,9795
+,1322,11790,7848,1957,1447,9083,5294
+,5214,3505,7786,7575,8042,10614,7336
-,1794,10966,4704,3399,4158,4417,10786
+,11571,487,1406,10539,11795,7873,10695
+,12794,11275,11369,5721,143,12900,6772
+,1225,6112,6881,3653,4748,1302,8548
-,917,1698,6243,7114,3725,716,4255
+,11799,4109,6262,8892,7856,12266,106
+,3224,7373,7503,11404,8706,3314,10613
+,8766,9888,1257,3185,7373,9036,5686
-,7080,9750,2100,4470,12253,9588,8678
+,518,4822,10877,7037,6573,3461,9871
+,5978,8666,8291,2503,10226,11120,6846
+,6971,11130,8685,616,12263,10325,12601
-,4730,10660,3671,1806,10813,4435,3174
+,10203,7360,3449,8529,8866,2238,760
+,11001,10041,7228,905,5403,5186,10604
+,6993,12622,11439,10778,4121,4698,6314
-,7138,4140,3586,12853,6514,2166,11001
+,9945,9764,3192,9393,1840,5882,12861
+,9850,4885,11434,3185,11980,886,7264
+,8939,11618,7267,8819,12389,10450,8840
-,4390,1186,9778,7094,398,8987,10110
+,2392,8169,6597,3786,9287,381,10876
+,927,1414,1271,11024,1052,5509,5779
+,4572,5189,7517,6498,11810,6747,1140
-,8610,9902,3789,2745,10488,3972,5086
+,5579,277,8016,8800,1779,11763,11336
+,2938,1194,617,5465,3225,4575,6815
+,7126,8373,8293,12904,6888,7498,7141
-,8009,12409,12442,4251,12014,4084,3278
+,4303,1386,467,12795,10539,4312,5236
+,822,3290,8677,5026,3486,12635,3181
+,6505,11655,3325,1731,5597,5164,8263
-,6903,2999,5875,1098,11702,11577,4702
+,11279,8905,8585,3700,9754,9492,3795
+,10939,5951,4841,841,6894,692,12516
+,8637,4263,8569,5811,11250,10434,9120
-,5897,9385,12646,1400,5869,508,992
+,10014,9598,9604,6357,8989,6643,4265
+,10836,618,2706,869,10057,7936,7138
+,8805,3172,7618,6997,8008,144,180
-,6902,555,1221,8232,1531,8836,3449
+,10135,1809,12537,12829,9530,919,8236
+,4496,7852,10936,188,9882,10414,1737
+,1718,4401,5794,4335,10406,6958,5797
-,1947,1351,10599,7246,9237,10974,11328
+,637,3718,10517,11445,9305,2739,8915
+,8463,576,9608,6970,10467,10629,4910
+,5317,7773,8969,5207,6283,3285,10465
-,3037,390,7937,11895,8465,3118,10388
+,3623,10674,5729,7867,4491,266,1618
+,9994,138,1018,10004,5774,4340,9708
+,11803,5531,7872,10583,11426,10150,3035
-,3845,1607,12823,12641,6011,12696,517
+,3214,2997,6550,1277,6325,12782,1055
+,10228,8972,4870,4088,7899,144,11562
+,2466,4506,11725,8937,3513,7412,9732
-,8567,6209,9725,12715,10058,6132,8986
+,8535,4675,364,1786,11389,4760,9420
+,1020,1395,6602,10941,2344,5834,4585
+,9163,582,6394,8570,7805,2182,11
-,8730,12939,10396,10235,695,8839,818
+,2220,1986,4030,2411,10079,202,10424
+,4242,1061,8397,7794,3409,1190,10991
+,5701,5020,9135,1724,1610,10303,6060
-,5292,6846,8427,2860,6706,3709,1405
+,4188,4960,6889,3115,8804,1124,10038
+,8092,690,6627,10093,11103,10929,2379
+,10335,5630,7473,5908,7439,12869,550
-,4731,4686,12725,1864,2282,10776,474
+,10652,224,539,11893,6576,7363,7904
+,12683,11049,8895,9106,5610,9858,9616
+,6760,11484,11441,7605,8440,49,4848
-,12040,11161,7775,12108,6287,11629,6638
+,5545,11710,11029,8820,8841,5598,4552
+,7920,12704,9846,12838,4616,7281,8122
+,1466,3075,579,3354,9368,7197,9540
-,5468,12453,12187,6652,9930,3941,5762
+,3647,7143,10647,17,3892,605,2461
+,12270,11687,2706,1075,9712,9421,11228
+,7332,2491,6906,8211,12126,10266,6608
-,7793,8573,12423,12053,284,7336,10235
+,12131,5768,5689,10737,8155,8180,5386
+,7602,995,11427,6934,5505,8552,8505
+,8615,4720,12808,12362,1660,3111,9222
-,11531,12959,10614,10505,12401,386,8456
+,5713,3418,3767,3290,4190,5131,192
+,942,10676,5613,10750,6746,2410,6699
+,9780,2546,71,6489,6938,7114,8349
-,11062,10098,337,10582,746,9544,5125
+,4016,2062,9517,4339,6668,7823,12414
+,11045,8930,3525,10461,7194,7002,587
+,12409,8699,9336,5503,5895,5095,11064
-,11680,654,7967,8740,3140,10373,11047
+,2410,9114,8689,3777,4402,6950,3281
+,853,4767,617,727,5889,11832,4315
+,5433,4561,9008,344,8011,8489,11459
-,12031,8460,7517,2054,2426,12229,1603
+,11550,6113,9916,450,9595,5534,2466
+,8816,3135,8873,12946,6325,5422,5220
+,5430,7458,11353,4688,4161,1341,4287
-,7327,934,4138,10937,1758,10196,11147
+,10759,8785,11095,4188,4837,11870,6217
+,13,7247,6764,7068,3554,1276,11924
+,2093,4477,1385,1114,10399,3106,12481
-,7241,10265,3195,8502,2910,2219,11788
+,5171,7353,4409,4668,261,12153,1410
+,8619,11855,5619,332,6986,12231,4246
+,5262,12324,2524,5012,1699,8350,1975
-,9670,4954,12892,10145,8295,1575,6982
+,9523,12029,9216,2660,5535,3451,11186
+,6150,10057,6885,10846,8618,2598,10959
+,4031,9123,9923,10981,8568,6533,5502
-,1505,2059,6740,5225,8950,1719,2616
+,1954,1364,10806,5575,9557,364,5269
+,721,12095,4711,10729,8955,12528,11501
+,12267,1911,1650,9458,890,4965,102
-,8003,8626,11446,7824,12548,9109,2896
+,12161,2074,8226,11469,83,4929,2386
+,1525,11517,3328,1092,9976,532,6675
+,1044,9770,4021,10236,7785,7319,4808
-,1658,2904,2006,3795,376,9899,9574
+,10510,5764,6349,9641,12408,7438,1952
+,7031,8380,3529,4205,1948,91,5201
+,7400,7918,5372,486,6287,12216,8107
-,7344,10688,4624,5340,345,233,98
+,343,8427,3429,11647,11465,4159,12068
+,12140,561,9316,5722,3190,4127,11815
+,12865,9451,11826,12579,3082,8453,6781
-,12592,7798,7008,12564,5799,7129,9107
+,9531,8133,6582,2661,8753,5615,9514
+,5199,6972,6010,6577,8952,7252,421
+,65,7036,7924,6831,7237,8804,6280
-,12123,3178,477,12679,9471,374,6956
+,1393,5567,4348,7704,11641,2071,4980
+,2658,12682,11604,7160,2264,6244,11066
+,11448,5586,10154,9505,4612,11261,1699
-,3956,1821,7598,844,3249,5658,7697
+,12602,2856,12340,1714,9025,9883,7027
+,3508,9154,7313,1736,11273,9275,11634
+,9584,29,11913,10359,7468,1626,10121
-,10366,10262,9854,6361,12904,7439,12220
+,4405,12198,12218,5851,2484,5982,5881
+,2765,2806,365,832,129,8865,9118
+,9485,8453,8591,9405,7928,8571,5318
-,5009,3136,11235,5253,7556,11429,5040
+,7334,3152,12160,10261,7469,7375,5972
+,8201,8996,6890,7,4949,8792,7379
+,6096,5744,4843,12430,10448,5835,9687
-,3426,746,651,7382,9088,9394,11404
+,10991,5362,12573,7927,4058,12755,2487
+,1142,4942,2170,5354,11234,12726,10061
+,8629,4067,7630,1217,303,12172,12249
-,8464,3012,4569,11677,8741,10720,8522
+,797,2807,8198,2830,786,6217,7871
+,11580,5307,3642,10109,2705,3192,2995
+,8373,8245,11372,1880,2350,2298,2079
-,9571,5142,10611,8573,10975,10766,6656
+,6204,8631,5,378,1416,3227,364
+,1100,4102,12621,5766,9388,6754,4977
+,9081,10571,1511,7290,4021,3484,6419
-,8545,3300,9667,4454,1365,12406,7260
+,4306,10347,10188,5694,4840,12897,4135
+,10445,7063,2222,7034,5444,6946,4297
+,6066,10811,4448,5687,3579,1803,6670
-,2754,15,1261,6943,902,11091,11585
+,3774,5494,5354,6074,5949,7884,7111
+,10835,8077,8267,4120,10542,9355,4481
+,8860,738,8820,10719,4483,2979,5156
-,8239,5218,6734,6558,733,5779,4546
+,4704,3789,2822,2109,7829,4327,12598
+,2554,5832,3497,6417,1903,4215,5450
+,5623,5707,9549,2765,12631,6666,10481
-,740,2402,4384,8124,10119,231,8648
+,707,9530,7518,1419,7961,7150,7822
+,10271,5771,553,2595,1261,11179,9638
+,600,9163,1918,4363,4897,10607,5101
-,3694,12239,4531,11384,1808,4589,9712
+,538,11407,4,1987,7653,810,9888
+,1593,7279,12623,6929,3217,1834,9106
+,12752,3841,11702,4765,5676,10001,228
-,7329,2560,10922,5141,7010,3139,8461
+,5428,8171,10516,10883,11395,9650,10609
+,4082,8491,11876,9924,3037,1771,7380
+,2518,8160,11177,6186,11882,7836,12432
-,1161,6051,4703,2057,1762,8135,4108
+,2950,12840,11501,7011,5130,5743,8721
+,11880,2406,10890,10744,11838,6859,3912
+,12338,4614,12593,4697,6905,8991,2549
-,11795,12642,5996,109,12624,6194,4473
+,6408,7920,1571,2553,6311,6168,136
+,3504,10546,3743,6668,604,5713,2392
+,2069,8646,2206,6466,5112,5725,2494
-,11219,6276,2132,8907,6490,3626,12049
+,11552,8892,9604,11866,10995,4862,9818
+,2794,10402,6340,9101,2706,6497,1649
+,10297,5032,3063,5178,9365,7154,10462
-,8855,4544,8733,1730,10191,5310,496
+,12630,9366,483,11730,5778,4889,965
+,2721,3701,10132,1045,3840,6042,11487
+,7040,5936,7662,6133,5797,11274,11643
-,11168,8686,7887,5906,1522,4266,550
+,1183,10195,889,5657,10445,4370,8285
+,4001,5817,4276,6931,408,8558,5751
+,2031,9544,4705,5913,2944,12178,7464
-,6703,12294,11817,4628,8910,12766,1378
