OP,A1,A2,A3,A4,A5,A6,A7
+,1741,6485,10290,1015,441,11107,254
+,9736,11225,11788,4107,5183,6083,5120
+,10774,9738,4099,1087,5642,5279,5536
-,421,7989,11298,4437,6813,6010,613
+,5813,11322,3310,8262,5207,6501,6510
+,1117,269,9702,966,8797,7821,2723
+,7950,3816,1317,1673,3605,8579,12105
-,3557,11867,5116,10869,10295,3126,7584
+,12179,8478,7651,6832,4433,4297,10374
+,11484,386,729,2292,993,6150,122
+,9672,12972,895,9331,709,11031,9089
-,6823,5876,1288,4925,5233,7405,1916
+,9546,4426,9012,3059,5873,11537,10607
+,3261,992,6187,2610,560,1358,11754
+,8407,1783,9592,3318,922,4150,12544
-,8544,11769,2586,5896,3729,10607,10715
+,3689,12352,11108,12279,6821,475,5067
+,7833,7848,5747,10179,3597,9746,1393
+,7384,9259,12555,11538,9220,3138,870
-,9854,7601,5789,5345,1190,7795,5129
+,1107,10528,4100,3028,142,7645,6920
+,12440,4894,7675,4802,12624,6945,11406
+,1902,3533,5025,4412,6812,8474,12256
-,12806,6520,8304,5479,2627,1423,4986
+,4092,9255,10952,3117,9269,6259,11688
+,3418,6790,8994,7360,11253,7994,9553
+,1485,6781,6711,599,2373,1516,3341
-,6899,728,7460,3281,462,9751,10386
+,8739,8783,2427,2539,12255,5283,11796
+,1435,12636,7653,4346,8417,3092,12175
+,24,2114,9286,12319,9364,436,2525
-,1339,6134,7142,997,8579,6575,8656
+,4298,5490,10236,2752,8636,6272,12512
+,4548,9555,7990,10501,4349,5666,3315
+,79,3226,2490,11141,1479,6636,4432
-,4890,6806,12845,10090,1566,4525,12583
+,11109,2367,6040,3314,9693,531,6353
+,1713,7112,7905,9380,2815,3432,12276
+,9703,9522,10271,3831,11603,3635,2513
-,9064,6906,10863,4145,4843,1522,9552
+,2076,9353,9144,5857,8181,7207,1803
+,2404,73,7819,8812,7425,3687,11058
+,8874,9011,2177,2342,4991,7262,474
-,10977,4184,6425,1426,3986,7762,5751
+,1031,900,12570,3366,4765,8947,4952
+,12628,703,12782,4810,5702,4824,10201
+,2402,12541,9048,12783,10653,7318,7381
-,12254,6354,12097,1193,11371,5195,11719
+,4953,8405,1179,10337,4614,9147,6426
+,3269,4088,1839,190,11360,10800,7002
+,3312,2957,335,7246,11342,6160,3287
-,12030,4939,11757,5773,5323,9231,6846
+,12933,11900,11422,8910,10933,6534,1247
+,11682,1334,11268,1414,1843,2923,2944
+,621,4814,4023,7240,5528,6591,4501
-,11111,500,809,9070,12670,10145,4726
+,6404,4956,11871,765,4236,11118,6934
+,12172,5367,3368,42,12624,3591,5690
+,1751,795,3605,3350,950,11283,6357
-,6401,2301,9255,5658,1947,2466,7260
+,358,11784,3099,3664,1096,6792,12284
+,11426,4209,1787,12663,11087,5621,12692
+,8470,4564,9852,2781,1705,10901,8489
-,10802,4962,2947,6900,2082,10730,8822
+,9789,4372,150,5887,6398,9340,3579
+,1704,11853,10321,7677,6914,4424,3437
+,12766,10051,555,3571,3601,12126,2910
-,7028,6392,8471,2452,5328,3471,6180
+,7248,4525,2034,5982,2610,8956,6979
+,5692,1723,4360,1261,6956,3933,2137
+,7064,12818,6038,1368,4670,556,10785
-,6063,9183,6169,11680,6814,2967,12020
+,10583,11367,2389,3457,7917,4612,11004
+,4570,6467,8503,10818,5080,200,8026
+,4847,2518,2566,1453,9418,10177,563
-,12728,2238,3328,12273,2984,472,4057
+,9130,4475,4565,11609,3156,1910,10253
+,1936,8861,8973,5459,12983,4156,456
+,9400,12978,5802,2375,2534,5634,3064
-,4488,10331,388,6672,4495,11813,10601
+,4643,11812,5795,10831,11032,10933,12193
+,214,8098,7329,1264,632,6650,8578
+,1226,588,11861,23,10871,9311,4318
-,7917,11083,6676,3294,6837,4262,2443
+,12578,9194,10005,9502,2587,409,4432
+,6298,4474,4567,12028,4965,2305,7226
+,9212,383,5388,3617,1313,12989,8623
-,199,7453,3055,152,3345,6659,3075
+,1362,6554,12608,12615,325,2917,5049
+,2184,6487,5237,8939,7660,3716,2154
+,11004,1148,11013,11813,6187,12041,11563
-,7714,585,179,343,3044,2141,11049
+,8561,7010,8797,6116,5849,10443,3304
+,2894,11023,203,1057,10973,674,7837
+,12969,2039,9830,2875,7330,5516,441
-,8668,1813,11820,4472,5318,12454,10478
+,2982,12538,9853,10434,11969,8767,11887
+,6131,10507,1928,4616,3319,6693,4884
+,3031,6395,10019,12738,892,2905,8219
-,10461,1511,2611,12363,2512,464,11179
+,10379,6296,3225,7756,1927,12357,3387
+,12217,8327,466,11757,3095,6623,8828
+,6338,497,8449,1683,4084,5019,9812
-,575,2300,1164,2280,4621,4638,9630
+,909,3694,3529,7279,11431,12931,252
+,10349,2030,8185,1338,10876,713,4730
+,11603,8332,8202,11024,3136,6496,803
-,1742,88,1165,8198,11391,4894,2932
+,8608,12991,1851,2028,11443,10653,3285
+,803,12466,5611,5593,2519,5103,9943
+,11354,7913,1812,6245,8044,1225,11730
-,7115,7874,7166,715,385,5528,5559
+,5847,8186,12944,8896,3653,1997,5995
+,1942,4387,8678,12259,2122,5245,492
+,7544,2174,2301,191,8872,1715,10189
-,4788,12137,12049,12988,9046,5607,600
+,4480,3737,12747,11792,1266,220,6780
+,4860,3773,1360,309,10153,2625,954
+,11669,9074,12095,1818,11975,6557,9165
-,8381,6580,6521,9807,8081,1327,1871
+,6319,12080,11573,8330,5080,12092,10208
+,10892,1962,2549,10094,6490,4475,9256
+,7359,12007,1408,6799,5709,1636,6066
-,2196,5442,12844,215,6082,10472,1361
+,5984,4563,7662,3008,7902,3784,8799
+,1425,5084,104,4790,7893,11879,11985
+,2973,4732,2798,8281,882,1718,567
-,637,1661,9091,3364,8845,12807,6746
+,12135,3639,679,10950,8320,8847,8682
+,6706,10902,2073,12970,9283,3490,5135
+,6449,11122,12345,4541,2249,7265,9177
-,11547,3709,6976,675,5085,9709,1164
+,6916,12848,8337,10646,6992,4458,1432
+,7574,664,600,1581,10663,11290,3388
+,6729,10609,5266,3516,3482,12214,3853
-,10146,6874,1230,777,7018,9768,11110
+,3464,6143,9597,8487,3502,2532,7506
+,2590,2262,1088,11185,2115,9826,11671
+,1904,9161,1019,6278,9399,2187,8664
-,3485,5554,10247,5369,9870,12183,5849
+,11198,2227,10970,5127,5857,9162,2936
+,1411,8096,1303,7135,8204,41,12604
+,4142,8563,1709,7084,5600,6600,4961
-,1751,795,3605,3350,950,11283,6357
+,6744,6744,3169,5265,1132,5592,9708
+,810,7859,1821,4446,10524,11837,8502
+,9015,1165,7310,11284,7950,6168,3848
-,3777,7294,1104,9629,1745,3703,4720
+,3794,4803,8952,5132,2151,11303,5810
+,5902,12983,1024,1677,5813,7130,3431
+,7925,12542,3989,7872,6006,8675,3587
-,10659,11867,188,7496,9878,1240,9308
+,2039,1066,4847,12374,5891,1133,2508
+,5668,2646,1276,474,12190,9164,12369
+,9373,673,10090,8278,6267,80,1603
-,1254,12518,2107,3350,8921,12509,4939
+,8229,6762,5530,5592,6056,853,9863
+,3280,12060,9542,7823,5834,12610,7490
+,12116,5843,5853,2944,5169,9213,3838
-,3020,6268,6318,5076,6741,2271,4354
+,9151,8758,7257,3761,1916,11828,6384
+,10897,2033,5734,6358,6900,11247,12830
+,12638,6579,6984,10734,2602,12544,11966
-,7281,75,4363,12034,7720,10847,8486
+,6687,8282,10519,11261,4957,12151,3371
+,9477,6903,12847,8102,12877,6542,4695
+,2306,4297,5578,7314,12821,12975,6414
-,7337,6892,10299,12460,10250,11999,4177
+,3631,1321,2687,4799,1904,12407,2225
+,9683,3457,125,2570,659,902,6729
+,11514,2548,9270,6284,970,2389,10586
-,11406,2146,12822,9725,780,4232,6298
+,2488,8415,3546,10507,481,9113,1135
+,3782,5062,4819,6354,9737,2224,4743
+,4515,11164,120,5146,2115,9120,11857
-,5148,7457,5817,8908,5387,12174,11132
+,1880,12193,12683,5467,6214,269,6465
+,5123,2281,594,3379,5555,3424,1091
+,6984,1429,6319,1243,10280,9423,12015
-,8191,11635,12280,11614,1299,11444,11839
+,10380,1586,10530,12014,11974,2346,12274
+,1649,9647,7621,5111,690,111,8647
+,12837,10697,806,2938,1866,2868,6108
-,2636,2099,3890,11306,12926,2362,3738
+,12036,5455,2290,978,9169,12330,3296
+,6198,6076,2927,10782,9084,6651,6162
+,75,2969,9914,9369,11230,8230,810
-,11607,9344,471,1856,7564,5350,4994
+,1143,4567,1651,4263,10075,2627,12532
+,2600,7026,2795,9760,646,5566,10110
+,5885,10666,5389,591,947,2780,6080
-,5930,11551,10529,1742,5089,8685,4558
+,11722,12258,5842,9532,12914,2445,664
+,6072,11400,12,6564,499,3591,2979
+,5163,12740,2064,376,8812,4209,8163
-,1535,12845,4244,5150,8812,8577,5640
+,7516,9445,11594,2157,7530,3468,11793
+,4690,1524,10453,4194,546,5664,10596
+,8443,4113,2645,169,12428,7618,675
-,8393,2497,7444,2708,9604,2844,5032
+,4888,4705,7055,4404,11726,2329,9475
+,966,11361,4128,10440,2547,6274,1081
+,1637,1092,7210,8974,2963,4477,11417
-,7990,10064,12147,12875,676,9859,6103
+,7908,2183,12522,10752,7688,2936,55
+,228,12214,2750,9710,7375,7545,4085
+,845,484,9493,2538,7427,3412,1202
-,9437,5702,5740,4256,10261,6763,2630
+,2548,4849,1143,10534,12146,7815,7519
+,10577,11377,4698,3443,7507,46,1381
+,3070,2997,6789,1398,746,7657,9301
-,3568,5427,2095,6740,761,11728,1513
+,2933,4429,7879,9243,4685,12905,1367
+,1653,11770,78,3934,6726,6721,10654
+,11807,8667,6026,1680,6851,9533,2074
-,9773,12890,2083,2299,7319,6033,6144
+,2278,398,12125,4153,7208,9715,4519
+,6886,88,12987,6806,3961,9778,4582
+,1450,2841,5146,8189,9145,3599,1075
-,6901,9360,1960,678,11739,6092,8745
+,1665,2430,12744,6310,2310,2929,3200
+,12300,7337,6839,9577,8345,5006,6041
+,3638,5883,11143,421,4050,3851,2613
-,9982,8339,6199,10444,2979,134,9534
+,3697,93,536,8521,11776,11015,9151
+,11796,8440,9052,8780,12186,10368,6053
+,4806,1652,1408,3485,3160,11324,5856
-,2467,5977,5021,7446,7398,5529,8183
+,6263,268,9795,8305,3256,6457,1060
+,7733,8290,1603,11357,2631,8075,12124
+,5773,1514,10680,3830,6135,3871,12306
-,9538,9556,12712,9167,8973,10884,7475
+,1279,1337,9405,4133,11449,3635,9055
+,5475,10326,6325,11610,3472,9009,6970
+,7998,6507,6674,11930,11174,10729,641
-,7190,1270,2674,10464,8851,3545,9442
+,10882,7760,6560,9140,3773,11508,9049
+,11845,12382,3995,6260,4510,9670,2710
+,2718,955,8513,3254,8097,11980,11488
-,9501,487,4623,9286,2802,11028,8482
+,42,8614,6228,6508,1976,10170,5181
+,9655,7100,10730,3481,10675,2440,1192
+,10929,12733,2232,11672,11068,5782,3172
-,8229,6762,5530,5592,6056,853,9863
+,4728,5706,5945,416,93,1953,57
+,10114,11912,3338,6086,10808,11948,472
+,12844,6479,5117,2156,11823,5934,1077
-,5346,5879,9502,3630,4323,4522,8505
+,11297,6508,8793,12996,498,9847,12256
+,10988,6526,10279,6222,12407,7709,353
+,1828,12127,3012,11303,9166,10710,1402
-,4305,830,1696,9387,6876,12279,5770
+,4328,8581,10516,7688,1298,8596,36
+,10705,10694,12344,2829,12889,2682,3202
+,1196,7702,3383,8419,11444,3681,8866
-,1567,1068,2932,10538,7991,2163,9082
+,7596,4537,2033,12198,5140,1938,12579
+,485,1298,1378,1753,2581,2126,3656
+,3937,8807,3100,8642,5825,3107,10105
-,8133,6081,7670,3765,3065,6147,6442
+,3254,5298,4683,7358,6677,3419,8911
+,1524,5029,651,7280,7942,7754,6459
+,8562,6368,949,11234,7553,5734,4851
-,10515,969,1243,10001,12907,460,4298
+,3991,2013,1519,5492,5480,10583,1255
+,10968,7242,7491,6612,2385,7193,11507
+,9339,7878,4669,2065,1342,4437,1731
-,9733,12951,6629,10213,12597,177,8330
+,5560,8490,9280,5595,12076,5646,2824
+,6177,6130,8219,7617,3506,344,6201
+,6240,2025,1928,3420,7356,5428,7555
-,6883,421,6791,3871,1563,5820,5012
+,11155,10863,5671,9938,2719,9819,6769
+,493,9300,1130,7151,2191,12001,5118
+,6257,11729,4565,9111,7182,12094,9866
-,4066,7279,1424,11690,11026,6536,9213
+,5798,6521,5876,5491,2783,684,10353
+,7226,11978,11221,12030,12548,11375,11212
+,10700,7919,6413,6257,7319,1540,3456
-,2495,7446,6213,5824,9875,11249,11661
+,5225,6570,11656,7538,4699,8710,6229
+,11461,10292,10922,4086,3623,11151,5675
+,9053,7795,6801,9249,6241,12420,11050
-,5981,8848,12475,3752,2488,10076,743
+,5459,9488,11544,9849,10588,11517,1628
+,10370,7546,5450,10321,12185,1587,9287
+,110,2755,5572,8079,2896,7863,10059
-,12966,9323,2021,378,5418,5876,5415
+,9050,6812,11754,3617,5597,1315,5987
+,11190,9922,5026,6354,2797,7748,12052
+,5529,10739,5787,11842,2780,803,5931
-,5428,11966,3607,2166,7937,5288,11403
+,2947,6621,12418,3093,5629,12382,12213
+,12380,7821,9827,9521,1138,8575,6023
+,4927,4554,551,1279,7387,12968,7002
-,11636,7463,9960,9765,8778,877,4029
+,4067,53,6842,11187,6997,2763,10248
+,7528,3008,978,692,1981,10683,3503
+,8674,8057,2684,5040,8228,12596,1446
-,5166,3501,2480,2653,3864,4488,216
+,8333,1269,4554,1683,1038,9940,10088
+,3677,2684,3852,11017,9284,3650,11976
+,10752,6040,5951,1011,3433,5055,5325
-,559,10553,6105,8589,4092,5428,5528
+,7457,786,7045,3288,1644,7653,7658
+,2207,12707,11178,8642,11743,9401,7907
+,3270,2897,2429,1548,9422,554,9345
-,10151,12807,1183,10799,2105,8684,1631
+,10822,8151,12545,4506,11195,8141,6179
+,2960,7127,9727,9777,8632,6552,5478
+,11014,11286,9659,11278,2322,7210,7191
-,187,9181,2637,11627,5362,4127,9879
+,9889,7009,3614,6280,5886,9528,2303
+,9677,1806,8439,7009,11817,4712,3462
+,10936,8658,2676,3381,10355,10758,10227
-,12283,11929,5882,10916,532,5995,587
+,8461,1383,3805,576,2715,47,3575
+,11147,701,7813,1409,11197,10413,12583
+,10788,3773,9907,8455,9190,11577,7485
-,7743,4602,7704,1812,11230,10759,4505
+,7812,9415,11411,3405,3095,8010,6444
+,12741,6859,7321,11415,7558,8206,12381
+,682,203,11748,10308,1226,1946,10878
-,2255,8085,6523,11212,8328,2795,5494
+,6765,6157,6167,9096,10092,666,10173
+,3871,7277,3845,3981,12936,3276,4614
+,956,1077,7119,6180,11946,1789,11095
-,5983,9947,8585,4155,2639,654,4854
+,3922,1817,5237,1551,6354,12558,10476
+,3167,12900,12871,6608,4832,8222,11293
+,9384,10459,3594,8,10250,7777,3812
-,9304,6629,10706,9382,8245,10422,1795
+,1128,1807,12364,3972,10904,334,256
+,660,9416,11517,7579,2864,1380,11157
+,9263,474,8893,3945,4724,2669,4559
-,2578,12594,5940,10061,10825,1522,1336
+,244,4112,4487,10010,4519,2637,10474
+,1636,4355,6785,8590,6684,1067,12808
+,80,3991,8152,1762,4459,1702,4141
-,3985,3267,12386,4359,7029,11279,4553
+,12379,1417,1609,653,12167,1940,8743
+,7847,5120,4193,6303,4056,987,4084
+,9401,8217,9176,4337,3320,1675,10546
-,5796,10307,4711,5518,10756,12262,3852
+,2550,2716,10671,6607,9693,8982,8241
+,1469,10374,4562,3478,6716,2826,4713
+,4394,5137,10804,6126,5512,5336,10732
-,4200,7864,10844,4002,8775,4576,5408
+,10764,9239,6023,7043,11925,2706,9592
+,11390,759,8198,8584,10548,10469,9909
+,9117,4645,6191,2512,4973,2767,2290
-,1531,4918,5459,1522,4981,1174,5348
+,10689,5329,3133,4078,172,10089,6095
+,1666,10518,8721,7998,1976,8307,5508
+,3249,317,8649,10322,5658,4997,56
-,7368,4101,12485,10723,3871,7062,2090
+,6882,9104,7216,234,5214,7304,10950
+,12372,1974,12888,10104,9676,10520,12017
+,7647,611,9151,2171,11717,11656,1642
-,11192,3536,11902,3498,12855,9586,7877
+,3904,2511,9955,8176,2848,4322,395
+,2560,1424,6889,12657,5636,6016,4924
+,2951,9558,4277,4310,4103,378,3775
-,12792,580,5633,12427,3970,11114,4743
+,76,5734,8371,7124,7086,9984,5031
+,6890,5726,9525,7662,9485,2328,5489
+,3452,10902,11303,11760,1321,12385,12121
-,841,4599,5886,5590,7678,7526,9036
+,7145,5160,8220,708,3317,8459,7439
+,12853,7098,9278,6892,7907,5417,12819
+,4657,262,3563,5092,3453,11133,12291
-,96,2930,6428,6671,10215,6501,5210
+,7367,7263,12549,11789,7292,12523,11546
+,832,11595,8440,12484,2019,11802,11113
+,9358,9121,10945,773,11429,12183,10285
-,6971,9411,5126,9462,2315,4512,7125
+,4223,3414,3824,3706,4164,4624,7366
+,10474,8039,12554,455,679,9089,8486
+,10360,1149,11799,4745,8519,4881,12491
-,6645,3417,5596,3874,12289,11863,8887
+,12955,6952,6517,12772,9378,2304,11791
+,5527,8908,12936,11303,255,11804,11406
+,10984,9318,28,2033,2342,12626,5490
-,738,7996,11600,1233,4655,119,3235
+,6334,3358,280,5367,7330,6743,643
+,12329,4133,9049,5502,4086,10197,12664
+,11211,3468,7195,1025,2571,2829,38
-,9131,9209,4038,3070,4226,7899,11480
+,7851,12858,11998,12855,3701,5951,189
+,6541,1034,10965,1771,7297,4367,664
+,12065,4763,11427,7664,7710,4894,3134
-,7845,12382,1593,6385,1425,243,12124
+,6513,9077,12241,1202,11664,4868,12067
+,3058,10446,5487,6129,9419,12065,7121
+,13,1224,721,222,10924,12802,4284
-,4741,943,12291,3036,2810,2808,81
+,11748,10881,3654,12413,467,10013,3014
+,7179,2641,1539,1355,3746,4513,268
+,10855,10989,1456,210,9588,6918,9146
-,1353,10984,9510,9709,1376,4713,4867
+,9994,579,10592,9565,6599,1565,5329
+,11573,3926,4138,7035,351,5298,4362
+,10552,4180,5326,12850,10828,9371,6205
-,6735,10498,6623,12759,2639,10976,3030
+,10949,1002,7987,581,5589,7149,2632
+,9279,73,908,5383,5380,10325,9372
+,3867,9961,8774,11260,11196,1374,9778
-,12281,2077,476,10701,6979,11587,7347
+,8426,820,7335,5455,10429,8019,2193
+,1405,3908,12142,5007,4598,5903,3058
+,1456,5638,8399,8023,9158,10926,907
-,6764,9226,7386,8537,3025,10920,9513
+,8489,12701,12361,1276,5342,7588,5654
+,10737,8421,8550,3365,494,191,11826
+,4476,1214,4366,4699,6968,10141,1228
-,5709,11595,6718,9112,5553,497,5996
+,6431,4878,8735,9455,12100,6562,3011
+,8559,625,8914,7146,8500,7919,2357
+,982,5793,3214,11211,12008,10653,5201
-,5773,1514,10680,3830,6135,3871,12306
+,1520,4756,2605,7451,10677,11149,2028
+,8911,8129,2309,8290,10768,874,5783
+,11450,9496,9205,4154,7479,5350,7415
-,9805,12148,6388,11957,10236,4806,11169
+,10290,8210,8376,9228,12767,12530,8773
+,6373,7691,9240,8986,2064,364,10469
+,8050,7709,11452,9676,6910,182,5236
-,6837,2638,12097,5511,7663,10077,4350
+,9326,10439,7542,2367,10796,11874,6564
+,10248,6655,11569,129,31,9519,3763
+,4611,5277,401,7122,5363,4267,7870
-,10993,1826,7983,10800,5482,11114,9815
+,6830,10707,6245,4648,9936,3969,12009
+,6315,12806,5464,6211,5686,7396,3533
+,1513,12721,1273,2264,9081,2034,2051
-,4639,5703,12246,5955,4188,2464,8230
+,524,9698,3922,9639,104,5238,4431
+,10423,10571,870,11875,5891,2364,11356
+,4013,7772,546,4213,9786,9206,12724
-,1980,6466,11833,3548,7113,10812,5253
+,10941,6787,9610,7962,467,10525,11679
+,12678,12600,2492,1372,6142,7046,9563
+,12331,8518,5611,4386,11589,10465,8247
-,9671,7033,9774,12175,8691,8813,8479
+,3598,6466,7736,8847,1107,4936,12132
+,6455,6824,144,471,12496,10166,7015
+,11670,6688,8598,1120,4885,2355,1088
-,3793,12418,7284,8780,12489,11937,7647
+,7907,10117,2707,300,10727,3698,4030
+,8197,673,734,10581,2237,2076,4453
+,2331,3707,6009,10264,12753,7232,8229
-,1132,10427,8152,6780,9902,4548,10760
+,9657,4546,11286,12386,876,43,10616
+,2776,5165,7674,9948,7634,6774,6635
+,6428,1705,5561,7184,816,6450,1825
-,5296,4498,11910,10404,1655,11966,7787
+,9145,6586,10330,5735,9073,2274,3798
+,12614,12361,5197,5148,6140,10261,12544
+,3819,2687,12114,3576,12406,2572,9111
-,3704,273,2055,11454,5994,3333,3502
+,8533,4643,10975,1585,4154,7301,4485
+,3552,4693,3746,9094,4036,1449,11382
+,11100,4685,6817,5909,525,9249,12363
-,5281,3547,3470,12462,7797,5689,5033
+,11451,12041,9299,11064,11683,6684,3784
+,10417,9025,9366,9278,11717,7545,2328
+,68,10306,2628,2267,5153,282,6653
-,48,6696,6532,972,6546,6289,11152
+,2257,5354,472,2406,4010,11071,2069
+,6292,5984,3570,6774,12672,5537,3883
+,8383,6751,7802,12285,5627,9306,8498
-,10563,1671,3150,8042,11158,1966,6796
+,10749,9876,8796,12307,8246,8742,5475
+,1651,8597,7408,7025,3860,10755,1684
+,12845,6070,903,12154,10425,12822,3806
-,3149,7777,4195,474,4689,7355,11654
+,9761,5358,5985,10228,8117,12238,252
+,11962,11606,5992,214,9213,653,9316
+,8522,6660,4316,9636,1376,4552,7399
-,7645,7571,6878,1505,104,7464,8199
+,1332,11051,6175,10830,4955,9509,4311
+,6677,8726,6,12291,2413,11159,8595
+,5923,9724,10164,6054,7634,8639,11359
-,1486,7081,4528,7050,4986,8463,7677
+,9253,10501,4497,12198,3710,2533,4863
+,3431,10134,4317,10619,1120,7861,7968
+,9391,6680,7215,11452,5889,7671,8830
-,12735,1639,6318,8522,3017,9120,1254
+,425,6314,12128,3946,1554,12700,3643
+,2253,227,488,6930,11252,7256,1130
+,1682,1826,12558,47,11549,7341,6833
-,1762,5609,2663,7027,8689,12389,5504
+,11728,2048,11471,7363,4391,12057,11494
+,8925,7142,8708,402,8726,694,10866
+,12862,6108,7646,7285,7014,11499,4091
-,6116,8085,1419,8779,2068,3259,10145
+,2783,7294,12751,8399,7540,3977,8627
+,4529,9845,11791,12343,11528,3890,7657
+,12907,1404,874,1805,5407,8898,9756
-,95,4578,11814,4915,1135,2688,991
+,12221,3550,2254,9250,11643,3141,2340
+,8644,5320,3893,9721,8348,8966,11176
+,2367,6459,1610,2455,12251,120,807
-,12964,11794,4390,2277,12668,11024,3098
+,1351,7807,163,7108,6615,12561,12111
+,2194,8164,7134,1635,10391,7227,6819
+,3487,10225,2459,9489,12808,1470,7134
-,4888,4705,7055,4404,11726,2329,9475
+,5776,11784,3769,6564,2293,8720,9455
+,5898,4103,11730,8245,2097,2214,6560
+,3092,11956,2023,8862,10937,3348,9308
-,10882,7760,6560,9140,3773,11508,9049
+,7408,1921,9615,2062,1670,8311,9607
+,10834,1745,1612,5906,11993,8871,6947
+,6902,3586,12470,10929,11902,5163,10413
-,7276,8732,8699,12386,6276,5663,6535
+,7374,5801,2650,5869,8398,8396,4222
+,12151,5792,144,6735,5312,10598,998
+,2503,1726,12646,5815,3467,8576,5496
-,218,11984,3872,1318,10889,10072,3806
+,8004,12275,12263,7622,1819,9119,11344
+,340,7917,7239,11325,12587,10221,5092
+,6114,10777,9828,6496,11769,5594,10245
-,1350,6615,1836,9650,2675,9571,8233
+,2481,3053,7438,2990,9215,7824,1762
+,424,3192,11090,11171,11481,12160,7704
+,8003,5089,4943,307,11740,12307,3037
-,9823,11585,3369,778,4148,11923,10861
+,3438,5897,4102,2146,1886,353,11079
+,1080,11550,129,1200,9924,12273,3505
+,4210,4540,2795,4737,3163,11336,6936
-,12712,12926,7684,6279,12455,280,6565
+,3122,597,5191,208,11138,3164,2682
+,9558,4439,7260,7957,10669,10282,10279
+,10667,550,11024,11697,8569,6831,7617
-,8157,7286,8053,3262,2330,1796,4702
+,4126,8157,11103,420,9132,3311,951
+,5740,5265,5189,12006,4445,2681,6399
+,8938,1205,2823,10756,11462,8031,854
-,7503,736,8271,12398,11217,10262,11586
+,4615,5083,782,11244,6717,12706,12132
+,10433,8044,10211,1345,12915,10500,6854
+,8732,6372,3027,12294,10718,12355,4566
-,5183,11952,10106,3234,4549,9479,567
+,12835,11993,8191,8469,9655,7439,5330
+,12479,2096,6400,7903,10428,11140,8651
+,8538,11579,6272,9603,5067,3127,2951
-,6275,3468,12945,11749,903,8209,458
+,9370,9736,5126,6273,11661,6755,11740
+,7729,785,10837,6778,9735,12928,7634
+,7227,5579,4317,8046,2038,11828,1163
-,4458,9542,4215,724,10177,4523,9543
+,2372,8043,656,4693,1059,7468,6891
+,6426,1225,6421,5440,3525,3907,4635
+,6634,6307,2891,10772,1778,1080,11960
-,3273,2563,11743,6485,12350,5257,2148
+,12528,4683,9623,2290,826,7852,12614
+,2803,6171,421,7082,10695,9427,12385
+,874,9391,9056,5561,8057,1914,4687
-,3659,11241,7589,4716,7227,7889,4768
+,11031,8646,3433,6452,4261,11277,1965
+,11084,12960,6789,4829,7887,3570,12992
+,2866,10053,6262,11065,6737,4811,3792
-,9268,7913,10608,10909,549,9203,9266
+,2451,3332,7585,109,944,5214,9847
+,9335,11602,1080,9878,7299,7168,10969
+,6372,11905,536,5557,6418,12158,12499
-,4876,9921,2888,0,1287,4036,1873
+,10828,10498,5798,11458,1196,2792,5314
+,2383,4133,6154,3104,8406,12528,12233
+,1142,1483,9409,7442,3681,4062,1997
-,11919,8241,9610,10951,8907,1994,2647
+,4387,9374,3876,6263,3022,10940,2361
+,3804,9180,184,8653,10157,11632,804
+,10276,700,4000,8038,9075,9289,10986
-,7431,9610,1447,8437,11664,11602,9219
+,4306,1345,1067,11549,690,7938,1677
+,10317,702,7563,4408,10674,12220,12122
+,10636,2958,3368,9091,8550,11760,6462
-,4758,4996,1926,12888,2743,5928,6360
+,475,9848,442,12197,6136,19,49
+,254,11694,12646,10386,3170,8448,392
+,7348,1513,8195,10621,7745,642,2418
-,12387,7402,273,9030,7165,9450,5154
+,1921,9475,9054,7924,288,5824,7430
+,6565,11190,3627,11290,7534,8570,12620
+,10609,6633,6153,660,3450,9474,11157
-,1640,4811,1160,1069,9736,12564,1827
+,3451,12040,4256,1739,1445,3684,12350
+,7578,8693,457,9906,4375,4179,7412
+,3585,11799,990,1112,11201,12604,7881
-,44,7278,4982,12877,7866,11627,806
+,6721,11305,2780,3079,4691,5844,4034
+,2679,5313,10492,10579,9886,6725,2549
+,12094,7008,11619,2991,706,1579,11004
-,10814,2066,1316,12739,3064,4314,9640
+,5449,1496,8978,6410,11314,10280,5317
+,978,406,5003,2772,2773,9282,3132
+,9200,9480,7610,2902,6532,8479,1574
-,5460,11628,3081,10825,4861,1454,10587
+,6098,9605,3767,9444,9879,5031,4152
+,371,1085,1390,8807,196,7331,8443
+,9252,6115,8693,9025,3969,2512,3955
-,10406,1416,2553,1671,6155,8586,3360
+,8264,4623,8264,8155,2224,6622,3787
+,4361,8417,10801,7266,4152,2347,10933
+,9961,8540,10858,5865,7387,8834,4792
-,10583,11367,2389,3457,7917,4612,11004
+,90,11978,12552,10033,3005,2553,12205
+,10039,3937,629,3721,11123,1604,8456
+,12709,5443,12655,7194,8009,2299,7389
-,977,9317,2340,4618,2036,5668,9228
+,1490,5188,2533,11600,12643,3013,10356
+,3316,1506,11982,5359,9731,1934,12601
+,8963,4224,11988,4916,8862,2240,10932
-,4694,564,8891,2229,1422,9788,8477
+,12609,7415,10857,11806,6535,2207,5885
+,3127,5053,11375,6220,802,4044,69
+,12547,3065,2118,12784,9322,8889,12847
-,1469,10374,4562,3478,6716,2826,4713
+,10710,12877,3421,6830,4747,9445,1103
+,10778,4510,7751,4085,8119,4960,9010
+,10059,11038,10228,6739,162,1082,4265
