OP,A1,A2,A3,A4,A5,A6,A7
+,5222,346,11390,12995,12287,5912,3506
+,7110,6350,7884,6958,9569,6868,2449
+,6113,427,4010,187,9478,7089,4819
+,2006,6107,4270,4527,12054,2501,7503
-,10055,11059,12210,5124,9503,5370,12105
+,2193,221,2968,3289,11895,9262,6532
+,12929,12241,3322,3288,9232,8637,10097
+,7390,2343,2800,6098,9126,1138,12730
+,10875,286,7869,791,9932,6705,10612
+,3035,12548,12410,8213,6415,7701,6373
+,9592,120,6722,9500,2200,10415,4777
-,11659,1799,9508,10202,639,10092,4783
+,9608,10371,2534,4838,5960,7038,11230
+,2819,4232,3873,9838,2690,5416,12436
+,4037,11036,635,5944,6508,1576,7170
+,1851,881,10266,7461,167,4433,12549
+,11597,10056,11158,10270,11691,8845,6865
+,8694,5124,9066,8503,6719,2251,9354
-,3103,2430,8331,3254,12193,12617,12367
+,12522,1820,1525,7929,3207,5148,797
+,299,3861,11963,4364,5078,9350,10180
+,2590,10029,11405,3843,1890,2903,9247
+,1066,1982,1814,253,8288,3652,2266
+,11807,9658,8266,11357,9170,8478,2894
+,7086,2158,3490,2841,4427,12812,10323
-,10064,10924,11311,10942,7250,10817,9858
+,1998,4811,7513,4034,9428,3288,4185
+,1479,7560,6462,8634,12348,8285,7177
+,1455,8977,12207,11110,2857,11210,4876
+,6208,54,2812,3765,11285,975,12784
+,5994,6358,7306,8541,5702,5978,598
+,12148,3291,11893,5717,7640,10318,1604
-,1622,12801,4615,906,791,1613,7161
+,8375,10922,5222,4380,3403,2832,3919
+,2536,10454,3370,9442,7787,1791,5808
+,10336,5915,11305,12863,10657,1427,6135
+,11435,5219,11033,8201,8542,2639,5055
+,6114,8428,3050,10561,7399,2402,887
+,7016,11182,9491,8376,8634,1365,4217
-,9068,6743,8528,4033,7827,3115,6957
+,7646,3611,252,3675,2732,7659,12001
+,2657,6661,11064,12496,3537,2271,557
+,6602,10422,2979,9086,11539,256,7670
+,1035,8467,4480,7669,6985,12811,10295
+,12967,4076,7312,1808,2373,6271,12348
+,10500,3754,2309,5697,10296,5018,11179
-,6709,2342,10938,1004,12498,8037,6646
+,8742,7627,10375,5456,8449,3858,2357
+,11925,12154,1963,12152,7863,4894,4949
+,1525,12612,8378,10012,11958,7283,2436
+,7190,10005,8483,11966,5616,4170,7874
+,5952,9315,4590,6726,6657,8179,8783
+,5415,1015,9546,824,1340,2280,8377
-,6640,6843,7680,4020,3306,1959,7766
+,12918,10356,535,8504,4313,7922,7698
+,8817,4239,592,660,6116,7873,8407
+,10787,6165,11570,8769,8656,1680,7871
+,7340,313,7187,8801,3247,8672,1317
+,3819,4087,8531,6583,3748,6111,8059
+,7840,9187,5687,7585,693,4733,12777
-,7954,3235,2544,12922,11055,313,995
+,3670,5851,4289,6590,11372,7076,5657
+,5738,5460,1180,11195,1436,11237,4075
+,4609,8729,5122,12338,12022,8357,1767
+,70,10228,3782,2034,11695,7046,1106
+,5657,10156,12346,10842,7952,3622,868
+,4865,5872,2663,11347,10857,12,1296
-,9647,4225,5409,7871,2562,8155,4052
+,9598,8936,4705,4021,667,1544,6913
+,4298,4522,5231,11832,764,10129,12114
+,3639,1004,11639,6166,6745,10053,10057
+,1959,767,5367,6108,3902,491,9381
+,8732,3512,6242,2592,1377,6318,5318
+,9247,1762,8307,9999,9605,8911,1116
-,1356,11704,304,8403,11054,8308,11338
+,4033,1318,3911,5764,9477,10380,3047
+,12930,7805,9891,10640,5735,7914,7827
+,10298,2695,11480,7079,10178,6902,9110
+,6091,8603,12541,10475,11278,12755,3645
+,6869,12040,94,7193,12297,2177,4523
+,11510,600,1545,2804,4065,7424,12726
-,2219,5647,8012,5931,10980,4004,2004
+,4552,637,7918,9455,2508,5889,6399
+,8067,12125,7258,3625,5404,6320,10980
+,6766,4781,10799,6921,12644,3169,10441
+,3099,54,6916,9580,10129,2949,4384
+,11917,10134,12701,10802,6685,544,3637
+,812,331,675,4756,6472,11296,9693
-,12934,3689,6865,500,11331,8410,8973
+,7228,3728,1578,6605,3234,740,8233
+,11791,11630,3053,1874,7260,10274,6618
+,3141,7734,10749,9320,10960,11935,10753
+,2347,7079,5161,6605,3964,2981,4053
+,6245,9632,9481,12506,5453,3308,3807
+,5480,12558,10940,565,7954,8681,8282
-,2544,4878,5941,3954,10492,12805,3930
+,3542,340,1933,634,11391,1924,11374
+,6073,1771,653,12068,10349,7800,9830
+,9282,7197,8289,8091,9968,5627,8486
+,2871,1708,709,9102,10577,10691,8094
+,5297,8776,8849,5540,7496,8991,9030
+,11715,12592,5181,7716,173,86,12741
-,11085,5732,5226,7822,11914,959,2950
+,3678,1307,6505,11012,9949,2712,1655
+,866,6346,12244,4737,9766,11658,11539
+,7772,8886,11833,3897,429,8283,7642
+,9414,12910,1483,12674,3596,4949,6394
+,8134,12251,965,11310,7241,12983,991
+,6257,3439,11223,5886,2548,7351,4354
-,2714,9597,8779,6448,1988,748,8565
+,6491,3366,6109,3937,8539,7353,6998
+,5377,1341,7457,3302,8135,8788,9175
+,9548,255,7336,2863,6349,11642,8257
+,5564,3544,10204,12488,167,5970,2840
+,10530,9648,12677,8303,7134,6818,9358
+,4439,7870,7462,6928,2191,9126,10554
-,8652,4105,131,11321,1337,4847,10301
+,8247,12251,12892,4042,10722,9616,313
+,1802,1909,4054,9089,4535,9474,7537
+,5813,5121,9677,4038,8658,8334,6413
+,6730,9839,12612,10074,10729,1283,3459
+,116,7375,5454,6839,645,8113,9301
+,9875,11062,3066,10925,3445,981,7292
-,1768,9426,7058,2458,10942,2331,6163
+,8466,9782,5730,2675,524,11849,4304
+,2036,270,7291,6215,6542,2070,243
+,1666,5987,4616,5777,10883,1491,11522
+,4175,7287,356,5358,2057,2364,12125
+,9659,7347,10495,8639,12283,12842,8653
+,4113,8219,8746,6933,3185,7981,7856
-,5123,7475,9552,12844,9411,7138,5185
+,5626,11967,733,8508,7355,10041,6512
+,8105,3967,4650,789,7981,772,909
+,6688,11803,6585,3287,10600,4544,5922
+,10076,10125,6818,9142,4281,3713,5914
+,977,3494,8827,12273,9313,3268,11766
+,4992,6787,7572,6317,12448,10557,12651
-,203,6766,11658,6965,5878,1526,8161
+,5743,10776,9266,1937,3589,5027,5370
+,8334,7830,4530,12200,8028,2457,10504
+,10271,756,3259,2866,7858,8493,5842
+,3264,6405,9921,12467,12221,12171,8512
+,12419,7389,3859,5928,10864,8423,6940
+,5270,10794,5189,6342,12800,3632,8529
-,8671,2511,5145,2207,5492,8552,9579
+,6444,2050,4766,5895,85,8644,9907
+,78,4346,1821,10432,1861,11751,3446
+,6075,1360,5279,6910,3332,10557,4552
+,1292,419,4305,8137,10715,1786,3926
+,9166,3111,8551,9922,2215,7588,2080
+,12957,2069,10257,274,3788,3919,906
-,3575,5841,7889,10922,10662,2431,3580
+,8222,10536,9711,3641,8863,10791,6694
+,9095,4425,10197,8549,1526,10276,251
+,8424,9597,11764,1222,11680,11234,498
+,1780,10633,7604,7281,4134,10187,10948
+,354,2407,10870,6469,6056,2849,7317
+,11790,7715,2566,3729,5289,1900,6667
-,590,4375,5171,8451,11204,7125,5756
+,7444,2484,910,3446,10721,2981,11365
+,604,8178,7105,12989,1025,12498,12525
+,1313,73,10992,1819,12504,1509,9068
+,6543,11306,12406,2490,11738,7728,9059
+,5599,4367,2363,10802,7495,846,6530
+,6343,12104,2470,3228,3724,9936,12335
-,11726,7737,2064,7549,12728,564,8084
+,1753,3390,3755,9824,2487,6378,6760
+,10515,5254,6271,1849,1062,3745,9730
+,4688,4560,3176,8556,6037,11893,725
+,4854,10427,9515,6567,7239,12111,8710
+,5528,5405,8367,11486,12787,11314,3194
+,3297,8295,9708,8846,4808,1088,4288
-,5475,3353,12429,6012,12849,356,4499
+,4187,2656,12948,1709,5708,7442,11258
+,1500,10105,4575,9767,5346,6613,5407
+,8698,2340,9668,10954,7274,5841,3581
+,2796,991,1763,9510,12218,2126,4237
+,5978,5059,7029,10700,7122,2214,11996
+,11072,3801,6936,548,4132,7026,754
-,8171,1914,657,10211,12243,824,8863
+,2338,3439,7691,11222,9721,6984,9457
+,12340,1544,10791,3155,5086,11777,1781
+,1971,2440,11779,5205,9985,5978,2547
+,10824,3160,4009,7668,2860,12167,1245
+,7000,5703,7765,7289,11473,5435,8366
+,1687,758,1038,4811,8780,1648,4559
-,10609,7879,8682,4383,9183,8173,2023
+,10831,3990,7935,262,7722,1406,12348
+,558,8407,3638,337,5882,12688,8345
+,8020,2987,9206,5467,1151,5277,12651
+,1808,6070,4130,9416,1115,356,71
+,4086,5885,6291,1837,9117,5309,6426
+,6098,1742,4099,3372,4409,2538,11379
-,11399,351,12338,5805,9869,1879,10011
+,4158,3280,8593,1352,2372,431,8641
+,12675,5436,9530,11058,6840,5050,429
+,10880,744,10403,6056,10096,11699,3728
+,8723,901,1951,8541,6348,3527,2892
+,5040,5858,2087,5186,12485,121,10411
+,8376,7827,9029,11898,8484,5338,2020
-,12871,9675,33,9917,1062,6558,9483
+,9418,11310,11974,9646,114,8759,2096
+,11537,12950,11842,9964,1495,1885,8365
+,5663,419,6575,3755,7671,5417,1527
+,2236,4107,4431,6470,3020,2249,5759
+,6189,10290,873,4371,2489,9117,2920
+,10004,2182,9288,11282,1616,6868,4846
-,2754,5697,10744,7996,6468,7013,4721
+,7603,7696,2467,10303,10070,5799,11333
+,102,2957,1281,8507,9921,188,8892
+,10000,8634,11773,6348,1767,9227,2888
+,10369,5746,7734,1830,12769,6943,1737
+,5871,4118,453,8278,2407,12180,1116
+,11178,6225,2477,8107,8160,6833,12076
-,2375,3224,6029,5554,9481,7685,4628
+,11649,491,12263,9472,7246,5178,11474
+,7568,11648,1778,6969,10060,1225,35
+,4229,8345,12815,9873,4504,901,11402
+,5537,1994,2933,6073,2007,9478,8397
+,9347,9161,2799,5731,3207,11556,10707
+,855,5120,7148,7157,1682,9665,1467
-,6133,9139,3466,8049,2583,1377,4958
+,10680,5001,11399,11864,1993,5404,167
+,208,1746,2133,7125,5814,12137,9534
+,5962,9362,704,7639,8479,3850,2765
+,5204,10029,4867,12527,4557,4790,11393
+,1153,9106,4712,9272,9166,4277,6876
+,5895,2304,4902,4453,9043,2280,4351
-,5583,11124,4359,8999,5172,12830,1182
+,964,4987,2147,12547,12617,11931,6329
+,12971,11365,5579,7074,3464,2847,2592
+,12762,4724,5852,11363,9334,2128,2417
+,4809,6232,2525,11912,11492,1277,8342
+,12980,1780,2504,4848,10986,3285,2992
+,1185,10664,6594,12126,3069,7298,9526
-,5800,10541,1941,12929,9747,70,12631
+,2383,12028,5501,11960,4404,5961,6799
+,3569,7853,9638,9747,5671,4835,12865
+,4860,10474,593,3382,7776,46,4349
+,4637,12109,12736,3800,1227,10427,1395
+,635,8866,9425,9064,11309,7527,11556
+,11205,4696,12889,118,1008,10538,2602
-,9114,4434,9343,5474,8097,3585,10859
+,8230,3258,5770,2836,8559,4273,10401
+,12220,6653,8047,1987,2302,7524,3839
+,10003,10104,10707,4498,12596,5019,62
+,11479,7043,8440,199,6133,8203,8164
+,10579,4452,8193,5461,2131,4572,11492
+,7313,3986,2813,12164,3745,3277,126
-,5638,1259,12910,4024,6224,5856,1435
+,4824,7345,132,7850,12274,5805,4211
+,4518,6723,12229,5756,8896,8278,7866
+,7600,9268,5144,4637,3221,12720,1494
+,6678,7312,8090,80,6700,238,189
+,9888,10635,4973,6116,7899,5886,2267
+,9210,11318,1444,9306,11274,2875,1219
-,25,7981,8777,3264,12666,4724,7924
+,8097,12916,6200,12756,9432,74,2502
+,3903,5163,10316,4705,2981,4625,11259
+,3759,12078,12886,2801,4006,9682,6494
+,355,1196,12632,10081,7826,11835,1887
+,8821,6539,9754,2076,5874,1642,12470
+,537,2435,10849,12238,1659,6552,10426
-,7953,5691,12924,4547,4010,7300,2741
+,1092,5731,1588,11520,1665,972,8350
+,9968,11019,12758,10000,12899,1610,7305
+,8382,1243,11389,11700,5369,1893,2176
+,10873,10729,4534,5565,2004,1362,7406
+,2629,10018,2672,12260,9215,11261,3448
+,12209,8896,3516,10419,2223,12011,6297
-,3221,10288,3523,9470,10099,10615,1874
+,965,4623,6135,606,12121,9788,9011
+,11001,152,4722,5889,4299,11901,11833
+,314,10227,1022,5983,3677,4389,10619
+,7160,6999,12554,12086,12770,12231,3050
+,5313,1193,7388,2590,4840,2241,4732
+,1791,556,7967,9807,4595,2991,4087
-,3120,5005,6074,9354,1745,8090,9860
+,3205,11643,8123,4871,7545,12440,8279
+,10086,5079,6130,3,12162,6039,6427
+,5461,1959,2273,8468,7902,10355,8959
+,11849,12283,7793,1900,9968,5148,2819
+,4427,7088,12156,12891,1139,4496,5674
+,1795,4507,6373,5170,6835,7030,6685
-,4066,12989,6954,9706,2636,542,2803
+,3645,1955,4292,9430,9996,7698,11954
+,7056,11702,2204,7784,8375,12697,1756
+,6788,10425,4021,7961,2830,294,4188
+,12225,6277,5585,6858,11089,9716,9623
+,5767,7382,11383,202,11672,2090,3410
+,5094,559,9972,9378,6845,2309,4089
-,7151,7169,9102,4436,2936,2108,5614
+,7860,11711,7478,3180,6480,982,8487
+,3189,10098,12912,3925,1750,756,2505
+,10760,3939,5522,1889,8334,4486,2171
+,1668,10321,9349,10517,11900,12428,9024
+,5128,2656,1738,4628,4284,11779,1108
+,3696,8638,3705,865,1022,3343,3091
-,6358,4163,5563,1417,12344,11172,9636
+,7605,5791,10322,8663,5064,12356,12409
+,853,12223,2276,4515,7459,2786,12160
+,11038,862,6485,4093,12260,6530,2681
+,1585,2559,2772,12897,3609,4048,7787
+,7895,4376,8391,5536,12543,1280,7462
+,12026,10968,11531,3160,8908,3292,4984
-,4598,7364,2418,4617,12870,1467,12933
+,8783,4706,12358,9855,2382,3215,2141
+,935,4289,9290,227,9821,6376,8656
+,1896,6732,7970,4004,2666,10057,3262
+,11575,655,6617,3889,4663,5272,11004
+,430,4475,10751,12500,10779,1053,499
+,9074,6774,1016,6862,7184,2880,8062
-,10789,3776,7075,6187,7037,8465,7354
+,3209,5220,12277,9933,10521,10581,347
+,4675,6923,8858,2739,764,5094,12721
+,4164,12695,2822,6952,12616,1258,10024
+,7476,10373,6324,9321,1823,10928,5841
+,10887,10462,8819,9884,4508,9531,1840
+,5943,2506,1898,2023,6691,6789,10941
-,9548,255,7336,2863,6349,11642,8257
+,2435,9753,1729,5427,8229,10975,9491
+,12619,11919,6495,5083,7397,4912,5788
+,2520,5426,6973,6886,3931,7764,11955
+,8293,6167,5324,9501,5833,2425,12082
+,7767,5986,10302,601,9328,1276,4694
+,10060,12948,12683,6461,3626,10790,10281
-,12271,9286,3990,5366,12477,5909,8764
+,5298,5004,12659,1455,3336,3235,5332
+,10909,9219,6674,1251,9686,9250,7735
+,12306,202,4723,6119,3011,988,12905
+,980,1941,11068,3738,11873,7916,6596
+,12309,4941,3966,4058,11660,7580,3875
+,10118,2245,2074,6958,4936,6670,12716
-,6390,7809,11060,12493,9120,3817,2278
+,10928,4886,9907,1408,5602,3206,2287
+,8651,3175,5718,4976,10641,2538,753
+,7302,5014,6377,8799,2150,11035,7873
+,5399,5195,8783,7072,9953,2481,11396
+,12690,8191,2948,6688,956,8821,7076
+,9072,5355,10115,3270,11894,6153,6460
-,2653,11827,8194,8499,291,1548,12856
+,12343,7128,9442,10229,6602,2164,8415
+,6271,5979,11027,8669,4459,3707,3263
+,7893,6485,3263,2886,10453,7931,2726
+,1946,446,133,8819,12591,2469,8855
+,5472,69,1779,6574,5648,4918,695
+,954,1951,4313,9914,6698,3945,3279
-,3048,3550,7264,5997,9307,1877,10720
+,7648,9817,9228,7899,1560,3206,9092
+,12701,10716,12810,1083,2068,12542,3426
+,11881,9869,816,2342,9505,4819,28
+,5190,7568,8288,11359,10204,9463,6351
+,7922,11933,2122,1756,9290,4647,2537
+,11526,8665,4807,7211,12103,8923,1208
-,1920,8281,6321,4537,4426,12008,7226
+,11985,3658,2297,511,6294,9324,531
+,12816,6432,4995,7725,11449,9558,9875
+,7133,3059,8142,7029,7932,1364,7589
+,11394,6859,12792,7810,8389,5309,11526
+,9319,7758,5030,2981,7244,317,5429
+,7599,5770,703,3142,11226,3803,3949
-,4184,9026,7661,2595,36,2697,10280
+,2345,4193,11914,2184,3143,6303,11729
+,3052,12744,5906,4686,11673,9137,12768
+,3697,4781,11870,2302,6046,7844,1071
+,12724,11431,9196,3814,8677,5255,4864
+,5320,3341,11033,7464,7090,6205,5742
+,12007,2505,8154,3556,664,2913,284
-,11299,8576,2859,8919,9418,1254,3300
+,1860,363,2722,752,4734,9296,9271
+,4272,6786,9124,2255,1270,6669,11597
+,4831,11086,4785,7736,3602,3961,12422
+,8684,7775,3617,6363,3302,4633,10356
+,9463,3602,2788,2032,12032,9511,2043
+,11639,1690,12344,8127,9089,2205,8189
-,6792,10731,1438,8150,3016,8892,11690
+,11202,4345,3094,3905,3689,10315,7131
+,2408,4739,5701,10565,1676,11507,8928
+,1958,5798,5794,4378,1480,2905,12120
+,3939,7809,7368,6661,10999,2181,12879
+,11705,2292,9926,12728,7535,11927,5687
+,10258,6266,81,10362,10538,2532,2939
-,9116,5557,6151,8802,10875,12613,4250
+,11811,6869,9971,3137,6474,3215,7302
+,12183,8385,9488,6128,3335,5735,11603
+,8832,11950,9454,6086,12698,11166,10006
+,5107,5367,4501,1785,11291,2419,5144
+,7809,9473,1625,7763,8346,9242,10411
+,5527,897,7022,6694,2055,6596,12145
-,5045,6429,5583,222,2406,12344,5925
+,738,8093,4769,11350,3831,5413,11800
+,1981,8053,1300,9126,11349,1704,5956
+,11765,9651,8757,2067,11517,10842,4846
+,5976,5461,4545,2844,7872,1338,554
+,11714,11150,1102,481,11054,2964,2701
+,4413,6374,4900,952,7973,6989,9990
-,3328,12218,8872,12874,4015,11294,12601
+,5443,6633,4238,8037,4417,4077,8763
+,11632,3689,491,12211,9732,6783,11044
+,919,7657,1228,7212,10389,10556,10173
+,1759,7545,559,11401,6615,11826,6798
+,8056,10491,8322,897,4667,10802,5611
+,12132,5718,1658,12932,390,3858,12858
-,5923,7860,6982,1980,10831,155,6613
+,8337,3544,4903,11087,6753,12610,6956
+,5631,4580,7098,6950,2245,8826,2593
+,7899,9001,10375,8935,1010,10850,10110
+,10267,8061,3210,9076,10559,9229,5922
+,8139,5533,3346,1384,12027,3552,8084
+,9256,11374,10699,4008,6088,4764,11974
-,7041,4081,7217,11240,7678,7278,12255
+,2416,12708,3944,3351,5557,12794,10862
+,4312,3873,5934,10758,9451,12424,7337
+,12796,11491,8038,8374,7796,6041,11644
+,1878,11618,366,10555,11985,4407,5849
+,11275,4671,3295,201,286,8943,10990
+,9726,441,10483,7097,8214,3061,10474
-,11418,5428,4728,9153,6601,2167,5618
+,12445,8958,8116,12566,8896,10969,7538
+,2346,11959,11392,167,3040,6032,3218
+,10737,10285,112,5772,9169,12444,5103
+,3556,6553,5825,8090,12146,4416,2060
+,9442,1978,12020,12950,10232,12570,7445
+,2448,7014,10001,4165,4661,4417,2872
-,3866,152,6664,12043,5059,2294,12691
+,5491,99,2850,12032,11917,1364,342
+,6806,10022,8503,11380,9718,10261,8780
+,5701,8150,11583,7876,3827,9250,10373
+,579,12662,5750,8736,10545,7543,9553
+,2925,3059,135,6304,7713,8698,11531
+,3280,2576,5479,6931,5339,11013,11704
-,9397,7215,11186,46,9946,434,11982
+,11176,3979,9822,3952,2150,12437,5651
+,6127,2962,2355,12609,12160,9599,11073
+,405,9799,4419,8341,3610,6058,5878
+,8940,4693,3785,406,11234,333,2620
+,8314,3054,4017,9399,369,7989,11699
+,7106,3428,6662,11077,2732,10843,6233
-,4092,6153,3764,1447,3262,7444,10190
+,5539,972,5887,12967,6325,5656,7034
+,715,1259,3662,719,8887,4151,5202
+,7588,10797,9109,11322,4226,11746,8418
+,4317,12216,12699,3835,2942,1173,12758
+,11820,10801,7507,8459,1378,7848,6350
+,12612,4348,8101,9536,5755,5101,1955
-,6060,5396,5729,11134,11907,6650,8726
+,10104,4549,11137,9770,5601,4000,4322
+,1771,11133,12742,10234,9390,11216,1930
+,9056,2134,11687,12969,4948,1299,5759
+,12274,3744,8817,898,5587,1192,7809
+,10943,525,2612,4455,7245,6663,8734
+,3423,12841,8493,5568,8646,399,6570
-,11795,2180,4292,12656,1576,12258,336
+,151,7253,5,12535,4770,6391,9269
+,12508,7384,12593,12547,8696,2556,12994
+,2028,11830,8510,11673,6760,3561,9058
+,9920,1363,213,12464,4842,7095,9659
+,10613,5496,9355,3727,911,6885,3650
+,9535,12074,3437,1306,1095,7809,6822
-,3052,12744,5906,4686,11673,9137,12768
+,6380,4841,5989,2451,3467,12563,2357
+,3241,1742,1516,3251,4686,4196,10713
+,11356,1408,10943,1179,7701,57,10300
+,3800,7361,10586,3801,10391,1876,10567
+,2577,7090,9910,12577,8508,7258,3373
+,7455,4692,11673,10299,1291,6975,9502
-,7086,2158,3490,2841,4427,12812,10323
+,7694,4650,12252,1598,1381,3196,6597
+,12187,11365,1820,1390,10711,12334,4406
+,6018,9878,7864,6960,9587,8978,12714
+,3256,5990,5211,5580,3276,4314,99
+,6585,3829,1625,5013,8517,8858,9314
+,10839,6097,5087,3941,11838,7348,12537
-,1930,8178,8857,5749,2944,7389,8746
+,2031,1579,7715,12682,10122,5893,5601
+,6559,10718,5803,12198,8019,1732,3618
+,10612,12439,11273,1698,12000,10303,10704
+,9416,6213,6451,7381,11051,7606,6891
+,3312,7278,10667,7824,7340,4430,1221
+,4293,10740,2358,7405,2624,2780,12566
-,7751,9946,7557,11165,10970,2875,12848
+,11090,5115,244,7656,11123,1851,12360
+,3234,2046,7746,4135,3848,2614,1927
+,483,2189,10570,7645,11731,2233,11722
+,7035,7205,6945,2637,9241,2097,11064
+,8734,6527,12961,4169,3870,10664,8961
+,7381,7677,5563,5907,3023,8792,8513
-,4349,5803,10072,8491,8471,10301,186
+,4944,2269,966,7853,3739,11280,2843
+,11723,544,11001,10212,483,7551,10465
+,7794,5557,1643,1196,11788,10673,12122
+,7835,3327,9867,6181,612,9608,12631
+,3023,4180,8224,2238,1980,3410,5606
+,6815,1428,12822,3169,481,11762,2206
-,5676,9843,12026,11636,6095,9006,6197
+,12628,9486,8882,10632,10489,3346,5837
+,5263,10923,9384,665,11398,10418,7830
+,3914,8020,2094,3844,11779,9771,10771
+,12877,7651,10227,7293,12503,7267,11641
+,1664,8264,1075,10022,4600,6880,9065
+,12120,11872,9732,12328,4876,1539,4071
-,12332,8328,7983,12634,9567,12528,11074
+,5271,8218,8961,11488,12448,5055,3345
+,10371,3404,1477,5343,8338,1165,8299
+,8099,3574,6189,3017,12382,9831,4841
+,9066,5812,4918,6788,9210,10198,2161
+,6541,11091,10708,12230,9242,5488,11428
+,10304,1028,382,33,8842,8824,10965
-,1417,200,12228,1226,2703,4789,2665
+,7032,254,6,525,188,2319,7611
+,1418,8121,3723,4782,11770,3929,8066
+,11128,2556,3783,4268,2415,1048,1006
+,769,6811,2346,11639,2279,12293,4820
+,6757,3002,5658,7616,1101,1369,7636
+,12412,1679,7461,11,8242,5524,12694
-,4644,12628,5457,10949,12714,636,9305
+,12475,5811,8383,4627,8668,10269,9977
+,12065,9894,5561,7987,1114,2009,4391
+,12669,11430,12820,4600,2048,5468,6432
+,2870,11161,1514,3837,8797,9987,11368
+,5674,8636,3659,11613,5647,7392,741
+,10077,4265,10205,12574,7557,11651,6403
-,731,11001,10086,9638,2791,4611,7867
+,1557,7075,8055,12462,1888,8368,9078
+,4469,617,4721,6234,4773,11167,8074
+,94,10272,1971,8499,88,5964,11103
+,5145,9637,3449,9838,2526,6115,6926
+,8260,2377,7940,4956,8394,10869,4776
+,9400,7399,5086,10812,5743,12949,2259
-,1367,9048,2866,993,10949,12396,8047
+,340,9690,6680,10502,9161,6642,8441
+,12634,7303,1998,3824,1311,2707,6957
+,12237,780,40,11976,5453,11903,11546
+,4839,10180,2524,6581,11117,8199,2927
+,7034,12184,12877,10195,2754,4432,2406
+,3223,7033,4305,3528,6096,4098,12145
-,8903,2756,6627,2365,2690,4007,6557
+,5121,7550,1965,9718,7879,6844,7768
+,7706,291,11621,604,2273,7582,9042
+,3429,8476,318,1984,1162,5502,1219
+,1522,8984,12060,9461,7052,12827,11208
+,112,1667,1033,7195,7489,10094,3398
+,3142,738,1531,1663,6783,7347,5619
-,10500,3754,2309,5697,10296,5018,11179
+,4085,8371,3787,3344,3225,11062,3476
+,8457,7408,11158,4911,2346,7309,7942
+,5064,12330,5064,11227,4553,2725,3688
+,719,5788,5616,5585,4524,4710,7260
+,8769,6307,11303,854,10221,9446,5587
+,10957,9283,5935,2248,11232,7002,9278
-,9699,4360,1042,10219,767,10149,12298
+,4922,11745,1682,11615,11530,2227,9803
+,2456,3292,3098,12109,6699,5510,10943
+,6657,10032,7692,7870,7192,282,12086
+,5997,9312,2286,9548,4042,3820,9832
+,11965,10967,1036,7278,568,3142,3576
+,9776,7657,8164,559,1734,3208,12196
-,3267,4469,12434,1472,2587,9261,2070
+,2612,372,5548,7863,12761,9688,10992
+,9706,6067,10577,8731,9623,3241,9506
+,10334,6808,7215,12958,10969,5755,12625
+,6801,1983,11755,10204,11449,11322,2202
+,3854,12052,6638,10134,8604,10552,9660
+,4543,8495,3609,9772,2061,3343,12697
-,1173,6208,11536,5955,3072,3255,12338
+,12800,7805,9356,2421,12249,7332,8852
+,10361,9446,6073,11316,10361,11425,1357
+,2550,8505,10929,846,10110,8244,2804
+,5728,6658,5591,1668,8379,8528,6708
+,138,6570,9345,9619,8590,7547,6589
+,8187,544,4058,8705,9084,9835,1387
-,12241,11336,11071,2713,9101,9736,9346
+,4947,11263,440,1011,11048,10165,3022
+,7103,7437,2037,12733,2512,1762,977
+,12064,10747,10947,146,6671,4770,5139
+,8712,1150,1845,11467,1279,6222,9783
+,9661,7091,8014,6568,6128,7328,6155
+,7245,4040,587,4937,5709,4910,2651
-,6782,317,12806,4129,12554,5816,12003
+,6131,9038,2792,2020,2549,11928,10278
+,328,1049,12856,12741,12569,12099,2465
+,3888,10741,10790,3899,2046,12954,551
+,1380,1361,2049,6290,480,3751,6429
+,2818,4662,3059,5425,4930,2977,12341
+,11989,7420,246,2553,5380,9803,7938
-,12274,3744,8817,898,5587,1192,7809
+,10057,9609,11088,11668,1416,2378,1614
+,2671,8401,9651,3832,10235,6014,6876
+,13,3625,7885,5264,857,3115,2155
+,3348,9453,8655,11520,9203,4349,8379
+,8299,1645,10953,1485,7540,5983,1436
+,9924,6475,4017,5767,1344,12022,4056
-,3672,645,3583,9596,4548,799,9348
+,3079,8646,8363,2737,3295,9702,11175
+,1045,4391,7686,9514,4817,7044,8822
+,11216,10287,11175,6463,12089,10292,7447
+,4142,485,1555,819,5971,10827,3897
+,5181,6978,10341,9251,605,8438,10833
+,548,10699,6795,11152,12585,1445,2805
-,5324,11294,12861,698,12547,11916,1973
+,11170,12210,5839,11598,2425,7761,12301
+,100,6253,7241,11120,7876,1893,828
+,6723,8687,10118,8498,10639,12606,8209
+,801,6869,1482,12082,11362,467,9556
+,10656,7258,2722,5514,1396,2239,12157
+,4730,5197,4697,9555,5658,8660,2478
-,9347,9161,2799,5731,3207,11556,10707
+,3529,2587,5517,6126,7101,10026,821
+,5714,7358,2173,4209,12458,8666,1454
+,907,8366,10107,897,5277,589,12479
+,9024,9129,4267,206,12775,11284,857
+,6228,3084,12189,1871,9169,600,2349
+,1134,5303,11533,12233,3110,9670,4897
-,11736,10630,542,836,1251,7590,7622
+,6324,7637,5336,4672,9863,4011,5754
+,6381,10131,5292,6775,3870,2283,1525
+,10750,12524,11943,7795,11366,3015,1093
+,3812,8469,226,12467,3463,6492,8620
+,12001,935,2337,5917,4536,7155,10094
+,2469,6530,3060,11996,2891,8220,7366
-,7616,6152,7398,3924,3926,1150,1686
