OP,A1,A2,A3,A4,A5,A6,A7
-,4000,6065,1702,723,2094,6779,10932
+,4946,11494,3204,7770,2556,8142,7283
+,6579,10602,3913,11030,12048,6671,12316
-,6780,6470,1338,1300,10900,1294,6650
+,2447,9743,1806,12630,10313,4384,7770
+,7743,4603,7657,12618,10028,12356,8531
-,3517,9185,6638,11413,10775,7643,12382
+,6705,6071,8501,12924,10954,6305,2313
+,11448,5639,2485,3929,12787,10204,8838
-,4880,3924,8405,12121,3583,7592,11243
+,9741,11301,5694,10585,2048,10716,3776
+,8979,6012,3784,4965,6033,11103,6942
-,12143,7179,890,6328,9043,8997,7073
+,9830,3062,10606,9876,1064,1597,11676
+,8304,5450,6846,11622,7585,6633,7859
-,11911,7977,6720,2345,8282,11721,10312
+,11372,5681,9143,1078,12494,9342,11171
+,10083,6424,5517,11669,4323,5467,3818
-,2660,10127,9497,9209,6961,7107,8136
+,421,2953,2384,479,9896,7454,4510
+,3624,7286,6190,8357,353,5741,5683
-,10233,1304,10752,4797,9034,11857,6965
+,6406,6641,291,3624,6838,10216,1536
+,2255,8180,2997,9422,6155,8674,11025
-,5840,7436,8144,6112,1329,7834,8033
+,6742,9160,3667,12336,1604,11099,10365
+,7829,11536,12987,6078,8486,12809,7658
-,11854,9651,5325,9990,12856,7202,6889
+,8056,11646,5489,8403,2561,5938,8034
+,4756,5520,9532,5200,840,6118,10797
-,11552,7193,3261,4493,2153,11301,3507
+,5728,5336,4097,9700,6812,3070,6709
+,8811,5822,11839,1585,6207,12046,10673
-,2275,3060,7509,2454,1451,2087,11051
+,1781,5035,5130,11940,9609,5851,9757
+,7722,8592,2127,7042,11995,4764,936
-,5505,6222,12018,11293,12044,833,6515
+,8267,1476,4884,10593,8654,4790,8183
+,6013,8475,8502,5547,2742,6065,6401
-,4057,6208,10106,1725,9087,1633,8917
+,3363,2002,4329,8686,12676,7632,1456
+,11707,1154,2813,4606,7667,7830,2305
-,11641,7444,6002,1998,9696,5812,11952
+,6081,11226,1698,3742,9238,3811,2097
+,10367,8991,8530,6780,12353,3136,11867
-,5031,8819,9016,8482,11763,8330,11058
+,9846,3244,4401,2362,5808,7921,10916
+,11476,7293,8283,4718,7377,11829,4775
-,3118,2315,7665,145,6743,12809,9228
+,3404,7411,6305,4295,7114,7770,4582
+,370,7639,5283,4220,1877,9101,8018
-,492,167,10548,2834,9353,7904,10239
+,249,11363,5315,11445,4271,4546,7343
+,8918,5563,5886,7197,10127,6212,4500
-,51,8544,5335,6178,8983,5525,228
+,1142,12464,7989,8528,10992,175,2395
+,866,5264,7962,11470,11914,10085,2201
-,821,6126,12879,8909,8694,12320,5185
+,12698,5591,8092,3023,1896,9128,4871
+,11212,5262,5533,52,8357,5347,4010
-,2639,1952,658,4337,12079,774,5389
+,6359,6759,7024,3221,3040,2139,11635
+,3800,10451,2281,8601,4862,10357,9428
-,3868,3783,5823,11884,11205,2979,6285
+,6806,5382,5478,3667,9328,5946,12181
+,12431,12544,4106,1978,2306,348,6375
-,10889,3990,1504,1745,371,3533,9180
+,10727,7622,494,10889,3994,1228,1769
+,11715,8597,12304,2756,4835,982,6988
-,3380,1763,7733,1728,454,7515,2396
+,4445,7114,8114,10386,6727,2380,7960
+,4924,781,4712,12350,9298,11656,2257
-,2186,5752,4968,11245,3600,8941,5281
+,12014,3901,3375,5010,7569,1115,5899
+,6282,10641,3279,4341,10060,12117,8538
-,11032,1619,10536,8320,1319,1870,3238
+,12185,2961,918,8399,4040,1415,6132
+,12850,10447,5050,656,11985,12943,4883
-,7076,7809,7245,5535,1815,5602,6321
+,12163,4526,1084,4948,12288,8887,5181
+,1811,9555,12892,9152,6959,9501,10655
-,11494,8604,3174,10132,8865,1951,5946
+,7678,8074,5196,2578,2285,7492,7962
+,2292,5539,7789,12772,40,6033,11968
-,2723,5470,12018,11598,9160,7469,9430
+,3469,33,5041,585,1248,11857,7464
+,8084,6570,6594,1790,5196,2441,5529
-,4040,9559,4357,6552,4518,10007,12188
+,992,9041,12618,8767,6415,4669,9663
+,7742,10448,11343,4771,7221,9180,9814
-,12134,10,1171,11946,2777,10893,10250
+,7233,992,4630,9711,6286,9222,1980
+,6271,9445,9711,4336,9492,7690,7131
-,3408,989,6788,6792,4921,7698,5404
+,9756,3484,167,12181,1060,1227,12677
+,12533,11051,11960,10197,200,2217,8896
-,1341,178,4329,12921,9477,1106,11276
+,9599,9649,10072,6429,3569,5704,6806
+,1581,11919,97,1204,2952,11516,2025
-,11419,1998,2385,12088,10545,3460,2577
+,11617,3175,12909,1163,6315,7690,1576
+,12191,1682,9324,12905,6478,1625,11888
-,252,7905,5870,9321,1929,10502,8546
+,5838,1795,6371,3652,4397,836,5872
+,2743,5722,3788,1886,1609,7133,9968
-,5455,1098,4892,3692,8625,12447,11831
+,1398,155,2889,11800,12989,7680,109
+,2775,5580,448,6717,7309,12331,1188
-,9198,5763,9115,5924,6350,8653,8638
+,7047,7633,891,11270,6826,7649,7085
+,5469,5128,9613,147,5070,7105,12362
-,10150,1541,10421,2926,7866,444,3733
+,6630,9471,6556,1026,9930,7213,11690
+,4050,3157,4846,6757,9130,10556,11635
-,2480,8880,2599,8044,350,8071,11194
+,9698,4829,10287,11813,8900,5318,2617
+,10659,10949,7827,12686,1574,6121,9261
-,1532,788,12198,428,12821,497,7858
+,6866,4472,7343,11460,1686,12650,2003
+,10566,4929,483,10316,8302,5421,2255
-,11805,9219,1299,514,6133,6178,9359
+,3734,4384,10948,3015,4799,3926,5330
+,8734,2663,5177,5308,2348,8641,10900
-,10357,6270,8902,7021,7943,5005,10518
+,9224,7690,10617,10856,4923,1073,9271
+,978,12497,2472,8714,4721,3503,5723
-,8360,2623,1733,10572,3966,10731,3643
+,3863,9641,6960,3231,11207,425,3741
+,110,2526,4931,11021,8414,2795,10181
-,4655,6746,7228,8134,2800,11757,3594
+,6984,2260,10469,2089,12463,6097,9624
+,10131,8447,4621,7842,5252,7010,11131
-,6897,12213,12824,10257,8570,3546,2517
+,2408,7680,4931,1653,2872,4936,4434
+,11592,3512,7968,9262,12143,10062,1861
-,796,8846,11846,8919,3130,8394,2925
+,11057,1063,1001,1428,2881,8851,10686
+,7030,4429,12419,9938,3622,7279,7386
-,8384,4401,3706,7649,1318,8247,8155
+,2249,11035,8691,7426,7274,4981,9796
+,6933,9727,12049,3650,8179,8392,2999
-,6614,7013,11548,5529,3824,1354,2132
+,389,2279,12925,4033,43,8561,2643
+,12083,5256,4514,7037,7458,12442,8293
-,147,12744,7900,12049,4096,4245,6164
+,6038,3424,7316,2957,11899,5304,11172
+,3032,7296,3152,12538,3911,6690,6869
-,1276,5960,11157,8906,7495,2617,3315
+,5108,10251,641,9891,10571,12578,10284
+,64,7088,11725,11221,5166,2240,167
-,3530,3822,2246,6176,11045,109,12235
+,2921,866,11643,8449,7621,5621,12757
+,10109,3135,4895,3652,4899,6817,10422
-,12915,11918,2673,8672,565,1287,4329
+,6249,6867,12189,6403,3191,10715,3135
+,754,9540,1949,2516,679,608,5633
-,1090,6186,4870,5671,6249,11927,9467
+,12417,4421,10697,4380,771,3024,10264
+,2416,8068,378,4528,10441,12160,1852
-,8492,7512,4663,968,4943,4299,5234
+,12131,9243,8035,6034,11319,9167,2421
+,11113,12945,9185,5618,1639,5936,7798
-,8144,6975,4507,3087,12030,7577,12730
+,6674,11997,7007,5536,3580,7155,8814
+,7306,10590,12211,12869,5609,10060,12772
-,906,4604,4009,2007,4824,9038,7633
+,10090,6091,9366,6479,11442,8665,10806
+,6935,12718,2330,3223,11245,5085,8237
-,3383,12852,7898,7058,778,6869,8129
+,2364,1521,6563,4557,12966,12133,11992
+,5595,3522,8569,5259,9446,5566,2152
-,10212,4665,11513,9751,1019,8234,10241
+,4813,12236,2725,1313,5637,9574,12708
+,1763,7555,4562,8914,1962,6478,825
-,9945,5476,8910,12755,4063,12291,8814
+,10729,3649,1627,11409,2975,7911,6837
+,9832,10476,57,6675,9332,5995,9305
-,12346,6995,8838,1763,164,3478,12331
+,6309,4097,10849,5609,1941,4061,4563
+,7294,5982,4631,11128,3972,2016,11556
-,5251,12420,11489,6548,235,10291,11537
+,12275,9697,11343,1342,4299,6034,6618
+,11172,4801,8769,159,4937,5868,2177
-,11200,2202,11046,10550,3570,11886,11757
+,11035,12102,11157,4716,2530,8735,8456
+,5830,10237,4919,7417,7994,7946,1145
-,12703,4735,3899,694,9472,829,9329
+,5220,2208,8066,5467,10838,8265,1728
+,628,11531,7817,5776,5347,8718,9526
-,3358,4780,2672,4317,5848,5667,10972
+,3696,2131,242,536,11208,9321,9870
+,7531,10658,10600,5440,6175,7714,9760
-,7254,3363,6494,7952,9506,8765,4254
+,10421,10318,182,3565,12638,6806,9688
+,1297,11045,3185,7482,11815,366,8141
-,409,2590,11520,9188,6055,7514,11876
+,2128,634,12322,12803,2191,3042,10794
+,9501,2075,9968,4454,2858,4230,7042
-,6023,4630,12586,11989,3442,1173,11856
+,316,11303,7830,6745,9214,9079,4543
+,1787,6136,9144,7075,8485,157,8860
-,11055,2654,6327,1472,11673,2797,399
+,10940,12301,3166,7808,4018,5478,12403
+,3649,8032,4701,73,188,3061,4682
-,6109,12456,6293,3732,11164,3633,2494
+,9774,7999,3459,6892,1396,3135,10400
+,10605,1275,5229,10230,11496,2401,8696
-,6738,9932,12326,6190,12331,1502,10216
+,5934,5266,10587,4781,5916,8961,1026
+,7466,1731,4936,3139,6179,8882,1196
-,6745,11487,5570,10087,6150,2123,390
+,2197,9270,295,11006,9698,4396,12170
+,11330,667,1960,4968,11355,10490,6428
-,12417,4421,10697,4380,771,3024,10264
+,9350,11490,4685,10730,4641,6022,9839
+,2446,2840,113,12634,3614,9863,9208
-,3015,5537,5809,2201,8060,5109,10826
+,6026,1866,140,2297,10759,8296,3618
+,8362,9623,6838,1322,4182,4468,4763
-,8462,4306,10689,1544,7213,198,7494
+,10865,887,6529,7201,9829,3051,3613
+,7761,2735,8375,3899,2876,8996,4322
-,10128,2149,12752,8137,11740,1471,6976
+,2545,2835,10887,8227,394,8346,6495
+,5557,8305,6334,10137,11017,9393,8940
-,1327,4024,8285,1923,2299,6000,7080
+,6683,9664,9294,10522,3425,2066,3365
+,6715,8919,12620,12667,2836,10777,2172
-,648,11485,8073,3645,7936,8394,8297
+,11096,5047,7548,4385,5701,10153,9076
+,6200,6619,1267,11328,2184,2845,2358
-,11249,479,9672,3706,6041,1719,4493
+,11502,9113,2115,8786,8274,5556,630
+,5059,12304,2935,2606,9424,8375,4796
-,11378,2616,7734,10639,8883,375,9909
+,9882,793,9788,9951,4887,4275,276
+,6687,5021,9461,2572,11940,7471,8278
-,1257,8516,598,11978,3744,12071,6447
+,8284,7798,12427,5738,1377,1501,4251
+,6493,12544,4895,3909,7396,7977,10866
-,1489,10117,8691,4500,12192,1810,2414
+,8055,5150,9377,2149,3498,1432,8068
+,3295,6594,10242,10079,4676,4264,11246
-,11330,667,1960,4968,11355,10490,6428
+,9779,10748,5315,2319,12636,11631,11013
+,4734,12221,458,7876,3913,10716,7960
-,12766,247,11863,1231,8095,8642,2863
+,7549,12919,778,797,6059,6423,11423
+,8063,11837,1634,1902,3953,11223,6769
-,7063,1109,2311,2559,4089,10868,4349
+,11588,6359,10496,7137,446,10004,646
+,7545,4349,3032,11131,10299,5742,5782
-,4249,7330,6619,1782,6165,1441,192
+,2575,1514,5417,1483,12080,6159,344
+,4831,3021,6061,8563,5135,1830,8062
-,2713,10638,12340,4337,8907,986,8680
+,1258,391,5753,8660,3527,4062,7433
+,7058,10682,1368,12606,2506,206,94
-,4763,10980,5957,3265,12098,6206,8777
+,7390,4462,6617,6468,5836,8242,1715
+,8972,5858,11342,5497,1427,4912,2321
-,8283,2733,3281,5616,1711,12275,5630
+,10263,3170,2950,10780,759,782,8408
+,7620,10557,12543,857,625,7293,7565
-,37,6760,4821,11497,11055,12,6132
+,482,5637,8881,11400,8762,3588,3398
+,7714,2491,9858,9900,1478,9846,7633
-,8571,11044,9759,382,9756,5131,8253
+,5725,8364,3679,2486,8623,11351,10347
+,9733,9951,7159,12651,3250,776,9185
-,6274,9373,4328,10746,728,6585,2589
+,4802,11686,10220,6342,4652,991,1476
+,5524,7957,8579,1765,2880,2657,1012
-,7295,11833,12881,5988,3614,11672,693
+,1480,12817,6468,12239,9286,1572,12863
+,10609,2843,12189,2515,6785,6868,785
-,8313,7136,752,6158,8137,12001,313
+,1807,10816,262,10550,12139,10359,5590
+,10375,12745,6279,11304,9795,5501,6332
-,3733,4894,12170,703,9319,898,11758
+,12623,12225,5251,2795,9773,3441,10266
+,1113,4310,8817,2885,12862,8168,370
-,2781,4463,2769,3593,9986,7617,10493
+,3964,9940,3126,1314,11317,11756,8684
+,11537,4440,6523,12890,12032,1698,2944
-,10422,3672,7441,1687,12825,10517,1856
+,958,11196,7925,1413,10045,4719,7052
+,9691,97,11706,2690,8520,11791,11374
-,2917,12654,2742,149,10134,3974,6580
+,1740,2511,2656,12419,1035,6214,8372
+,3415,2833,2978,8893,6464,7382,10955
-,8397,4916,8324,7771,680,11113,3317
+,11335,1035,11644,8074,3535,6607,6344
+,10946,8564,12257,4666,8023,7697,1641
-,11651,1887,6861,12626,11793,11017,4257
+,7855,1962,3493,2091,6344,1387,12914
+,8762,290,342,10721,4164,7632,5183
-,11075,11191,10367,1448,12822,2,2090
+,10540,11595,1182,3245,3248,4926,583
+,2174,12757,11767,1399,7147,845,2035
-,10856,7010,11319,9446,6239,7544,8753
+,10819,12139,12420,412,9420,9560,2392
+,6099,10491,1871,1505,9160,11702,12315
-,12553,3149,6031,769,8539,2723,5254
+,3125,7585,12854,2843,10407,7979,7370
+,7882,11263,7357,7065,10303,2262,1321
-,9756,3484,167,12181,1060,1227,12677
+,7485,5533,7812,2884,3981,6781,2974
+,3690,1393,4213,2807,2045,2408,8986
-,6458,7153,12363,4808,5677,4656,6910
+,1196,8491,1512,3169,12371,5356,5340
+,7883,4797,11242,5248,4690,1279,3017
-,7583,9997,12630,5597,9660,11415,2272
+,11813,11065,6357,2113,8154,11643,11856
+,10895,7801,8849,3835,9474,11471,9460
-,11811,120,4565,3935,8126,7119,6501
+,9574,15,1770,3288,4542,6423,5821
+,5940,1657,12291,6057,1949,10296,12488
-,3547,10183,115,311,11470,7981,11279
+,4483,4481,1368,12722,2403,6217,760
+,1331,11333,10156,10524,2830,12385,5390
-,3702,850,2344,6074,10048,5736,7686
+,10624,6233,1433,3091,7066,4245,12285
+,10763,9518,5268,423,2023,12354,6233
-,8154,8302,7209,2241,9956,6823,5710
+,7298,11395,5178,2587,3486,6492,2905
+,4433,6707,9957,11103,7925,4815,1139
-,9054,9774,6729,9941,3845,10097,7039
+,8583,6742,10825,7268,5685,1321,6936
+,2841,12093,1781,11533,6763,6526,12029
-,7158,528,5817,5675,9766,7584,8359
+,211,4329,749,6124,1945,7539,9890
+,10419,8146,9649,4712,12998,9352,7399
-,9579,2056,6755,3845,295,2092,8909
+,4425,12014,407,7263,6293,6137,9757
+,6631,6508,1092,4255,9185,8655,11874
-,4458,8221,8732,5860,5520,9997,2226
+,761,2998,2649,9017,3047,1192,86
+,687,12686,4620,2713,3300,10813,1314
-,635,3483,11025,3544,5730,11440,5584
+,12680,9724,6145,1259,10574,11046,5648
+,5592,12798,680,5986,3588,11318,7455
-,2507,6655,5404,9876,4054,3501,615
+,6367,3365,4247,9879,10883,11651,3895
+,1238,5161,2552,6521,617,3523,5369
-,9895,8959,7053,4583,7563,3352,10071
+,4815,6454,9938,12593,11728,12942,2537
+,8561,4334,10870,500,3722,2841,4266
-,7429,1408,7783,9984,7074,9050,10882
+,3720,6651,3413,10959,5153,10061,10967
+,6069,11770,11984,3887,1516,1478,4953
-,3091,12052,1008,7516,2901,12569,12673
+,1242,7457,2454,6685,9589,1822,4903
+,6868,5049,4670,8934,10880,8047,6503
-,3842,12190,8484,1160,10100,11203,9570
+,4812,428,10857,1238,5611,3736,2048
+,6250,3841,7460,4616,7424,5835,7149
-,10264,1804,12949,3091,5703,9259,455
+,10497,11861,10484,4674,6032,521,7792
+,3412,7322,8889,7880,2111,6717,4560
-,4734,12221,458,7876,3913,10716,7960
+,8788,8863,3748,464,12179,9554,12809
+,5789,9908,3500,6356,5336,9424,1402
-,10891,2125,7082,9896,8940,6373,11123
+,10007,2075,4121,7035,802,8921,9111
+,10347,7116,5757,2722,11440,10974,6202
-,1514,5316,5955,3700,5209,7981,8908
+,627,10794,9929,3111,10352,10545,8716
+,12089,12935,2403,1208,5873,11716,4460
-,1717,4879,11846,12426,6506,4705,3326
+,776,750,8064,8786,3230,278,12192
+,6714,7132,11538,9166,12949,10111,7035
-,4741,4211,12620,2511,9782,3493,10917
+,8068,6745,1757,6269,8826,9747,2352
+,12278,8810,5670,12710,2590,6393,3859
-,6312,6331,4444,12782,3634,2832,886
+,9370,4259,1695,8862,11245,7395,2098
+,1695,340,11120,2392,10656,4126,1791
-,7827,6112,9608,2925,435,12388,4589
+,10781,6618,50,3733,1046,11163,12187
+,12845,6338,4082,5521,10234,12728,10493
-,626,3333,12169,11483,7031,11025,5837
+,9400,7720,7415,2846,4106,11709,3899
+,4707,825,6379,8911,7387,4827,1601
-,5938,1609,4010,201,9384,9280,9592
+,4793,7062,4131,1304,11902,5746,8666
+,12394,1944,1688,7868,3808,4743,11154
-,5980,6893,12141,8054,10361,12208,1832
+,10441,4710,9628,6117,2938,8661,10994
+,4816,9949,11276,276,2719,396,12328
-,8979,6012,3784,4965,6033,11103,6942
+,8236,4018,8501,4786,11033,10198,5625
+,10356,3098,2989,10073,5444,10794,9731
-,11890,3796,12477,4207,9171,5297,863
+,448,6093,585,12624,11504,10930,752
+,2268,11608,927,5117,11224,3706,7950
-,9386,1859,11054,2889,7874,4294,6212
+,6580,7966,7185,7207,11650,6010,8634
+,7641,8350,8464,6631,4458,5028,6429
-,3981,11734,11196,2516,819,1311,10727
+,12608,8726,2809,12106,8871,11959,109
+,12538,12103,0,3569,11451,2268,3400
-,11518,5426,2380,1799,6831,5324,6189
+,1317,10166,11237,10704,4835,8944,6317
+,2867,8568,3624,8756,12798,3136,6468
-,12446,10124,1676,7520,4939,6579,1369
+,10849,7644,8479,67,4765,9420,10481
+,11797,6051,3563,11292,9654,11699,8572
-,11742,3215,6369,6627,3483,9567,2163
+,1462,2292,1185,3575,793,5330,780
+,3799,811,7202,1737,11826,8263,328
-,10819,12139,12420,412,9420,9560,2392
+,7508,7676,188,1572,10674,1235,11059
+,5575,5787,7035,10349,9977,7324,3137
-,9906,3135,11584,3056,2423,6859,153
+,8917,2331,10706,9848,12472,8754,808
+,4866,11348,5049,3312,7303,244,1124
-,11644,9486,10816,10049,9904,6350,11154
+,7022,3796,6876,4472,7199,1889,8945
+,7824,5514,6533,7702,4140,6138,5457
-,10133,536,1816,5790,12423,2348,2705
+,7707,12089,236,639,10119,12104,5521
+,12268,2009,604,9066,10422,5169,676
-,10857,1585,1004,8485,8258,8797,9702
+,4480,4303,325,10166,992,10527,6709
+,1162,1312,9819,11360,11375,1149,3184
-,4923,9571,8803,7182,12252,5337,9993
+,7777,2345,7826,8441,6283,1171,12157
+,9390,1836,11823,7836,10397,3431,12221
-,4838,730,10994,2433,2576,11515,8775
+,8258,11640,2092,898,4522,187,3893
+,4653,9638,10334,7940,2657,6133,4715
-,518,5458,7382,7760,6834,7242,12919
+,1846,1731,3632,5435,5794,9631,12529
+,1881,10840,2361,8901,11598,4295,475
-,8075,10713,2496,12148,775,8188,3185
+,3752,12088,4753,9571,12912,12676,9466
+,8190,7749,1903,6197,928,7087,2801
-,4605,12074,10712,5409,11166,3283,670
+,7579,1626,33,9715,5115,6460,12016
+,11926,4393,3518,12042,287,10647,8163
-,6309,4097,10849,5609,1941,4061,4563
+,6576,2862,2095,11476,5561,3995,7719
+,12943,5454,3704,3869,3057,5162,5766
-,10537,7403,12826,1955,4617,1813,6097
+,7077,12375,9545,7817,11994,8760,2744
+,8093,96,5679,2945,6480,5862,7562
-,1390,988,11370,3444,1655,8151,696
+,7299,4093,8195,10676,9034,6583,6276
+,10457,4675,3118,10816,1890,12887,10545
-,4707,825,6379,8911,7387,4827,1601
+,2903,4030,11129,11082,12512,3765,12895
+,11275,4438,1172,12076,6987,5723,11563
-,9701,3724,6487,7979,11988,11412,8825
+,10835,6105,3246,6989,4930,1454,12247
+,285,11291,1078,795,8565,7704,4867
-,1535,8618,1,8740,9642,861,317
+,4547,8227,10470,6287,6143,5241,6848
+,1800,5015,10232,3668,3739,4252,2026
-,3291,9329,11958,173,3751,10409,11403
+,6998,2262,5533,6613,149,12393,2448
+,4800,6877,4905,787,4941,11579,8794
-,6779,7446,123,4102,8560,8497,6761
+,9677,9087,11159,9451,2390,1950,343
+,6279,12235,4424,10563,2036,10494,6599
-,5451,1749,743,796,6671,6978,12648
+,4996,12209,1418,6419,10203,4246,4791
+,10477,4415,312,10425,1241,8630,2588
-,10816,2577,12580,2081,5243,9677,12586
+,1790,1950,12454,12957,1463,7143,9025
+,3969,8734,3273,7860,830,861,10518
-,12279,2974,6916,1509,12397,2383,8764
+,3407,9522,10385,7774,6120,3871,5362
+,3737,1793,9228,6811,3488,7730,9155
-,2466,8438,2226,12178,3770,9475,4969
+,2707,6519,2265,8141,9734,7605,5864
+,8869,6801,1220,8801,12096,9430,5870
-,12197,10362,5636,5909,10072,9363,12474
+,1921,6077,9573,12127,154,6177,6102
+,7136,3958,4961,1277,1235,9912,8827
-,6645,6225,562,7686,4888,3518,2136
+,8243,4870,327,11944,950,5867,12201
+,1762,12910,9947,8619,11570,5956,7464
-,5133,9226,9217,2989,1540,1534,5117
+,9610,6981,5505,1564,2513,10369,8355
+,10866,12876,7560,10077,9073,10309,6746
-,6757,7102,4147,759,10988,8565,8051
+,1319,1389,6432,666,7378,1896,10034
+,2710,10309,8048,9775,8709,5204,11824
-,11212,5262,5533,52,8357,5347,4010
+,6158,4561,8474,116,1986,134,293
+,5664,10854,6410,3348,8019,1128,1750
-,9290,12535,3856,7142,2689,362,5260
+,7979,11633,11663,10960,5145,8282,1287
+,3552,3458,6430,2055,8897,1319,4737
-,8463,3940,4777,6654,12385,12285,10650
+,755,6666,5913,6075,6374,11270,2153
+,791,8373,5768,4712,1679,479,10061
-,7056,10109,3214,9092,6433,340,11351
+,5318,9125,7702,8293,7637,9235,8305
+,9333,8213,6991,8865,6083,1581,1676
-,6433,1379,7277,2643,8686,11464,4062
+,3727,2515,5353,12504,9119,6439,8301
+,2886,1472,8016,3294,10238,8321,11025
-,11615,8153,4074,11625,3071,1520,10221
+,676,12129,6181,12748,2165,556,5500
+,1687,10891,11061,1832,3154,5276,9263
-,3666,483,6043,3924,8975,4539,11485
+,8832,10816,6800,1828,12423,8294,7778
+,9636,9237,11490,9797,5597,7700,4099
-,2743,5722,3788,1886,1609,7133,9968
+,8142,8398,5638,7915,12273,297,5147
+,8181,5624,8356,6014,8297,8988,12827
-,1929,5837,2583,784,6536,8004,7606
+,7586,12311,3721,1887,2659,7860,249
+,6124,741,4375,4981,8315,3372,3228
-,5567,8404,9005,9049,12849,2620,7140
+,4787,2162,4914,9569,534,10001,9410
+,6726,12405,7007,11637,10347,8958,7760
-,8535,4341,9333,5812,4998,12650,7523
+,11292,5096,7831,6717,3904,8165,6586
+,9387,272,6488,1976,2216,9560,11216
-,7856,3197,12521,10526,194,4657,2868
+,438,12257,8864,8165,4251,1234,246
+,4694,12076,8939,11178,5877,2547,5437
-,1936,11245,10332,7326,11669,6395,8555
+,4357,5194,6656,10965,9839,11940,4028
+,8708,10569,3626,11498,10830,1934,12165
-,3525,12772,8758,11626,1703,12591,9485
+,5238,10287,836,10482,8581,4470,9757
+,8526,8912,7431,977,2284,11462,10139
-,4759,12697,2643,2954,5472,11323,4095
+,12543,11799,2724,3693,3461,8216,5165
+,8317,321,817,3010,7502,11434,6240
-,6880,2628,11137,12242,2045,5733,4120
+,2516,11419,8442,8176,1133,3175,3618
+,10693,118,9409,7810,3210,11834,12978
-,60,729,5738,5544,9833,11371,12646
+,3804,4980,4327,9062,7769,10620,280
+,5550,9878,8641,4816,5221,2818,2831
-,10029,197,8415,124,12271,6312,4331
+,7421,1590,3999,2386,10446,8849,3799
+,4863,5234,9688,7121,2277,5440,3353
-,1104,3917,9624,7403,9539,10383,11936
+,9972,5138,11291,12886,4541,3510,12337
+,9374,8000,1087,11414,5003,2104,11731
-,586,9571,9794,6528,3117,8391,11274
+,2689,10548,3526,5309,4716,12568,5187
+,12181,12323,5951,1069,5804,9953,4184
-,4344,7804,12217,6995,12336,2063,8934
+,4712,12993,9002,3742,12266,2421,7391
+,9639,9963,3531,6474,12909,5350,9871
-,7293,2156,9217,1048,1427,8669,2863
+,718,3923,3500,3196,5587,6362,4929
+,1866,3787,9072,9281,12028,1509,8296
-,3540,10500,2897,10882,9166,7210,7354
+,6205,4435,7345,8608,1950,2392,3059
+,7896,2919,3232,5060,11669,3722,12574
-,11894,6006,9443,567,12238,12213,5722
+,10094,6030,10630,12515,3713,6210,10302
+,10487,8214,11843,12622,11041,3135,10779
-,7752,7846,5412,4914,6094,6211,5404
+,2308,1360,2439,1393,12887,9369,10835
+,3993,11462,5921,3116,7293,4145,7084
-,8574,1191,1274,12389,893,4826,2686
+,12999,7540,219,7343,4218,19,8993
+,12323,9438,10259,6295,9483,10501,4404
-,5383,8825,1415,11276,10365,5360,12451
+,5249,4447,8223,12635,5645,6002,2522
+,9647,6929,3836,6990,3494,1413,11435
-,10487,8214,11843,12622,11041,3135,10779
+,11798,8896,4892,11199,47,136,7951
+,8834,3606,1984,1236,1115,2434,3553
-,8583,6742,10825,7268,5685,1321,6936
+,3457,1016,8298,3527,862,3375,2246
+,12249,4185,10141,441,1569,12251,8224
-,8998,10986,1944,12845,6547,5610,5889
+,8745,7953,6779,5151,11502,6771,363
+,9060,8292,12471,9947,9638,11955,9524
-,1505,7917,10445,1248,10246,9043,11293
+,5290,11667,4740,7718,3095,4695,5835
+,3009,7167,10544,426,6629,3968,12670
-,12856,6214,10958,9879,3706,3802,9193
+,12843,4038,8844,9518,11148,6435,8261
+,10335,4033,2220,12311,4515,4258,7847
-,6156,11759,3536,8745,10978,10679,1862
+,6021,9949,4518,12599,10677,12024,4997
+,6319,10071,8744,9168,1321,8525,1492
-,9348,9436,12787,8396,5631,5936,9065
+,8996,1247,12404,3237,2333,3596,6688
+,4570,6637,10639,160,5928,1174,11621
-,10047,5831,70,299,3517,5369,1388
+,4182,1320,1066,3164,3143,6193,2502
+,10473,6568,8661,5395,11857,12927,8057
-,3747,12206,1531,3272,11035,7011,10852
+,6145,8288,1545,10094,5478,3273,322
+,1703,53,6607,8999,11800,8622,9619
-,10689,8864,12261,7960,9771,12482,5529
+,5971,1106,3648,10641,1084,6305,1320
+,1722,3759,12693,4501,3306,5278,2688
-,11787,8616,4488,2609,7858,2009,11071
+,7482,8168,10923,868,9959,8890,12545
+,2676,5235,3423,7785,12836,3589,644
-,9915,11058,582,9073,5933,7341,3053
+,8491,1525,2500,6013,721,2046,12183
+,7267,1971,3647,11222,11563,3012,2000
-,8098,3904,6942,8901,2562,4571,149
+,12875,2379,5489,11174,11499,3545,5696
+,613,5899,9462,1706,4304,3175,896
-,9858,5601,9945,5176,2519,8980,3024
+,11329,2332,10315,3409,7956,12288,6425
+,3904,12697,199,3128,7931,3177,4058
-,12058,5117,7369,7809,11836,9094,305
+,7363,7467,3092,10328,7988,3814,8708
+,10373,5082,5226,7821,6552,8503,4286
-,2630,8519,6532,1154,8810,5759,4932
+,41,5930,12012,1846,361,1667,6574
+,4083,164,7101,10506,10999,11481,406
-,12207,3392,2455,12456,885,3635,9464
+,12544,11174,3977,6908,2453,3374,8510
+,9520,3391,1083,4105,173,11599,9078
