OP,A1,A2,A3,A4,A5,A6,A7
-,10642,3604,6891,5093,12752,5008,5828
+,5106,12442,1612,5536,10630,11495,7344
-,5106,12442,1612,5536,10630,11495,7344
+,6545,4472,12511,7948,8223,11893,526
-,6545,4472,12511,7948,8223,11893,526
+,3987,500,5720,4646,12365,6684,1071
-,3987,500,5720,4646,12365,6684,1071
+,11842,3838,10550,4177,3578,6896,3426
-,11842,3838,10550,4177,3578,6896,3426
+,79,9975,12979,569,3049,5583,5127
-,79,9975,12979,569,3049,5583,5127
+,12688,5848,9882,10343,5232,3359,11012
-,12688,5848,9882,10343,5232,3359,11012
+,10430,11621,4665,12666,5431,7650,9058
-,10430,11621,4665,12666,5431,7650,9058
+,2175,1861,6982,6005,1568,1840,11789
-,2175,1861,6982,6005,1568,1840,11789
+,984,12618,8693,9264,1311,1243,1041
-,984,12618,8693,9264,1311,1243,1041
+,1952,12572,5140,2248,12522,4720,2594
-,1952,12572,5140,2248,12522,4720,2594
+,9048,3989,12043,4626,1108,12181,6996
-,9048,3989,12043,4626,1108,12181,6996
+,9928,1078,2735,11174,7470,7444,2657
-,9928,1078,2735,11174,7470,7444,2657
+,1567,7608,8811,8003,2547,3947,782
-,1567,7608,8811,8003,2547,3947,782
+,1992,7129,3619,2791,6916,7433,11534
-,1992,7129,3619,2791,6916,7433,11534
+,11628,3226,3031,8741,11638,12812,1475
-,11628,3226,3031,8741,11638,12812,1475
+,1985,10821,2110,1459,7538,12799,1657
-,1985,10821,2110,1459,7538,12799,1657
+,1286,7536,12787,3269,3252,6888,11660
-,1286,7536,12787,3269,3252,6888,11660
+,12633,4102,3233,1748,1494,472,12697
-,12633,4102,3233,1748,1494,472,12697
+,7582,11221,340,455,3635,2013,11638
-,7582,11221,340,455,3635,2013,11638
+,12517,11258,11029,157,9561,8014,7811
-,12517,11258,11029,157,9561,8014,7811
+,6854,2044,10528,247,3625,7946,1035
-,6854,2044,10528,247,3625,7946,1035
+,567,7305,10049,9923,10042,5354,2309
-,567,7305,10049,9923,10042,5354,2309
+,3276,5213,7284,2880,5157,4677,3211
-,3276,5213,7284,2880,5157,4677,3211
+,4182,4706,11321,2767,11140,899,11269
-,4182,4706,11321,2767,11140,899,11269
+,1068,8035,8898,6149,8218,9659,3854
-,1068,8035,8898,6149,8218,9659,3854
+,12519,7225,713,8502,3648,6852,1545
-,12519,7225,713,8502,3648,6852,1545
+,11522,660,3969,10449,498,4918,11966
-,11522,660,3969,10449,498,4918,11966
+,4513,825,3644,4657,6693,8596,7232
-,4513,825,3644,4657,6693,8596,7232
+,7771,9777,10014,12831,4420,3157,10650
-,7771,9777,10014,12831,4420,3157,10650
+,3765,4089,3467,9946,6148,403,3140
-,3765,4089,3467,9946,6148,403,3140
+,7390,9544,2269,10111,2093,7133,5367
-,7390,9544,2269,10111,2093,7133,5367
+,2161,4900,11017,5227,5573,201,1655
-,2161,4900,11017,5227,5573,201,1655
+,3569,2567,9047,298,10051,1370,6894
-,3569,2567,9047,298,10051,1370,6894
+,8226,12336,6504,12786,11416,12932,11997
-,8226,12336,6504,12786,11416,12932,11997
+,1562,1609,5705,355,10891,8416,3984
-,1562,1609,5705,355,10891,8416,3984
+,5820,7044,5316,6421,6093,7431,1498
-,5820,7044,5316,6421,6093,7431,1498
+,8927,12577,785,6529,8933,10737,3476
-,8927,12577,785,6529,8933,10737,3476
+,2084,1588,2400,9959,2174,11324,7620
-,2084,1588,2400,9959,2174,11324,7620
+,5112,11783,12955,12699,3231,8221,10437
-,5112,11783,12955,12699,3231,8221,10437
+,9,5890,7659,1077,12366,2910,347
-,9,5890,7659,1077,12366,2910,347
+,2932,3368,2116,12465,11145,8311,10298
-,2932,3368,2116,12465,11145,8311,10298
+,8330,4831,12541,7371,7792,332,3196
-,8330,4831,12541,7371,7792,332,3196
+,4024,5804,2568,4668,4142,82,9784
-,4024,5804,2568,4668,4142,82,9784
+,301,7226,1356,1170,3951,11052,11134
-,301,7226,1356,1170,3951,11052,11134
+,12188,4140,11413,4589,11553,7748,12118
-,12188,4140,11413,4589,11553,7748,12118
+,9388,5327,6365,8882,4520,7493,11452
-,9388,5327,6365,8882,4520,7493,11452
+,8217,8864,8199,12000,8892,7740,5819
-,8217,8864,8199,12000,8892,7740,5819
+,1708,2413,8186,11060,4782,923,4436
-,1708,2413,8186,11060,4782,923,4436
+,5986,895,2267,9288,10661,11171,8162
-,5986,895,2267,9288,10661,11171,8162
+,7691,1115,10568,1221,4244,5108,6491
-,7691,1115,10568,1221,4244,5108,6491
+,6071,7842,6233,7159,8453,5724,7121
-,6071,7842,6233,7159,8453,5724,7121
+,10716,8156,7564,8723,12041,7523,3226
-,10716,8156,7564,8723,12041,7523,3226
+,672,268,4710,83,7361,1993,6746
-,672,268,4710,83,7361,1993,6746
+,4602,7829,10334,9512,9409,7880,8935
-,4602,7829,10334,9512,9409,7880,8935
+,1330,3931,2987,2128,3984,7823,12985
-,1330,3931,2987,2128,3984,7823,12985
+,8771,999,8792,1712,4294,4158,4227
-,8771,999,8792,1712,4294,4158,4227
+,12667,8457,251,11375,8345,8257,4514
-,12667,8457,251,11375,8345,8257,4514
+,12606,11203,2575,12106,11017,5024,10266
-,12606,11203,2575,12106,11017,5024,10266
+,6890,7895,12849,4474,9184,7944,5177
-,6890,7895,12849,4474,9184,7944,5177
+,12372,3345,8378,2584,11840,2317,9054
-,12372,3345,8378,2584,11840,2317,9054
+,2944,3840,7415,1780,2167,9348,1241
-,2944,3840,7415,1780,2167,9348,1241
+,3873,2227,12162,1289,6853,9153,12603
-,3873,2227,12162,1289,6853,9153,12603
+,2141,2758,7725,6355,6069,3881,8712
-,2141,2758,7725,6355,6069,3881,8712
+,6129,5161,3606,12205,3136,7262,11377
-,6129,5161,3606,12205,3136,7262,11377
+,5136,4883,12128,5533,7561,5306,11098
-,5136,4883,12128,5533,7561,5306,11098
+,11893,6071,5045,12815,7960,11384,9056
-,11893,6071,5045,12815,7960,11384,9056
+,10517,1386,9547,1444,2194,12599,4100
-,10517,1386,9547,1444,2194,12599,4100
+,4132,380,1519,10899,7203,7063,2995
-,4132,380,1519,10899,7203,7063,2995
+,10943,5978,1982,10020,8883,8828,12343
-,10943,5978,1982,10020,8883,8828,12343
+,9744,8165,11046,4799,8418,10202,5158
-,9744,8165,11046,4799,8418,10202,5158
+,7806,5739,8924,2712,5490,3823,8399
-,7806,5739,8924,2712,5490,3823,8399
+,1828,9460,522,8288,854,5455,2359
-,1828,9460,522,8288,854,5455,2359
+,2243,7177,9892,2717,1328,61,9773
-,2243,7177,9892,2717,1328,61,9773
+,11619,2483,7786,1205,1048,6624,6015
-,11619,2483,7786,1205,1048,6624,6015
+,8655,6296,3924,12373,10716,9750,11907
-,8655,6296,3924,12373,10716,9750,11907
+,9565,10906,10946,2156,1433,6640,2514
-,9565,10906,10946,2156,1433,6640,2514
+,12067,4200,7743,7872,10985,9250,11315
-,12067,4200,7743,7872,10985,9250,11315
+,12015,3424,1278,11174,7215,5494,5068
-,12015,3424,1278,11174,7215,5494,5068
+,11038,7565,4182,6763,8530,5577,8733
-,11038,7565,4182,6763,8530,5577,8733
+,11354,6134,6929,11720,11269,4317,1835
-,11354,6134,6929,11720,11269,4317,1835
+,2942,10443,6904,1662,4066,503,1123
-,2942,10443,6904,1662,4066,503,1123
+,6201,6614,9459,6996,8188,6679,9598
-,6201,6614,9459,6996,8188,6679,9598
+,4472,12456,10350,637,10513,12996,419
-,4472,12456,10350,637,10513,12996,419
+,12594,7778,8794,2075,7137,5884,1948
-,12594,7778,8794,2075,7137,5884,1948
+,2735,12677,324,1198,9865,3412,1059
-,2735,12677,324,1198,9865,3412,1059
+,1871,10936,12300,12917,1945,12430,11250
-,1871,10936,12300,12917,1945,12430,11250
+,12563,1596,9301,10274,1008,9172,6292
-,12563,1596,9301,10274,1008,9172,6292
+,5135,7473,3055,4644,10397,6845,12447
-,5135,7473,3055,4644,10397,6845,12447
+,10394,2395,4718,10658,6829,216,4857
-,10394,2395,4718,10658,6829,216,4857
+,7929,1149,5838,12564,6030,3937,2855
-,7929,1149,5838,12564,6030,3937,2855
+,5867,1161,5678,4453,11652,11378,8984
-,5867,1161,5678,4453,11652,11378,8984
+,6795,1724,8239,1434,4123,10441,758
-,6795,1724,8239,1434,4123,10441,758
+,8775,1826,9367,11209,11468,6399,10147
-,8775,1826,9367,11209,11468,6399,10147
+,2490,7035,4105,9092,3591,8463,3131
-,2490,7035,4105,9092,3591,8463,3131
+,5642,3497,1855,6985,6226,12839,1552
-,5642,3497,1855,6985,6226,12839,1552
+,4988,1600,4314,5636,7292,5103,9165
-,4988,1600,4314,5636,7292,5103,9165
+,8444,3637,11461,9854,2734,9252,3381
-,8444,3637,11461,9854,2734,9252,3381
+,10452,11150,11156,6822,8597,9132,2270
-,10452,11150,11156,6822,8597,9132,2270
+,566,3839,8993,927,2769,5137,8849
-,566,3839,8993,927,2769,5137,8849
+,558,6376,1881,9778,10467,12000,12147
-,558,6376,1881,9778,10467,12000,12147
+,10997,12962,6941,9980,228,332,6614
-,10997,12962,6941,9980,228,332,6614
+,2057,3896,10397,6002,916,6487,10454
-,2057,3896,10397,6002,916,6487,10454
+,10072,7503,11076,11064,103,1463,944
-,10072,7503,11076,11064,103,1463,944
+,7393,5068,5501,11419,9391,5659,8803
-,7393,5068,5501,11419,9391,5659,8803
+,1569,8072,5619,7067,8591,1886,8865
-,1569,8072,5619,7067,8591,1886,8865
+,315,5492,5082,5591,3289,5696,1175
-,315,5492,5082,5591,3289,5696,1175
+,5630,7078,906,2462,10702,8611,10301
-,5630,7078,906,2462,10702,8611,10301
+,7643,12031,5453,5085,11108,6357,10787
-,7643,12031,5453,5085,11108,6357,10787
+,9858,3398,6140,10790,10090,1728,9828
-,9858,3398,6140,10790,10090,1728,9828
+,2280,3337,152,8119,10702,7424,8401
-,2280,3337,152,8119,10702,7424,8401
+,5394,6518,10681,10470,2697,2279,12973
-,5394,6518,10681,10470,2697,2279,12973
+,10629,1312,6706,8453,98,1540,5152
-,10629,1312,6706,8453,98,1540,5152
+,214,11365,5430,5019,3740,75,6492
-,214,11365,5430,5019,3740,75,6492
+,7491,8324,3810,12000,8729,1570,12404
-,7491,8324,3810,12000,8729,1570,12404
+,264,5128,4905,9518,273,2932,5651
-,264,5128,4905,9518,273,2932,5651
+,12729,4395,11005,7206,3186,11742,7971
-,12729,4395,11005,7206,3186,11742,7971
+,2396,2929,12054,12538,6798,3049,8398
-,2396,2929,12054,12538,6798,3049,8398
+,11097,7303,9418,11113,4669,10595,9023
-,11097,7303,9418,11113,4669,10595,9023
+,4954,6762,1522,7473,1625,9129,3243
-,4954,6762,1522,7473,1625,9129,3243
+,9642,6700,11069,11529,1948,3148,9084
-,9642,6700,11069,11529,1948,3148,9084
+,2201,3806,4316,398,2135,5344,8188
-,2201,3806,4316,398,2135,5344,8188
+,8665,1413,1886,2531,7289,11427,253
-,8665,1413,1886,2531,7289,11427,253
+,2666,6974,5536,12727,10570,10588,11528
-,2666,6974,5536,12727,10570,10588,11528
+,4373,400,2046,5135,3188,3879,11321
-,4373,400,2046,5135,3188,3879,11321
+,7838,5498,5882,8562,2868,10876,11706
-,7838,5498,5882,8562,2868,10876,11706
+,4364,4359,3636,12075,1208,9753,583
-,4364,4359,3636,12075,1208,9753,583
+,11273,4540,11183,96,7549,1591,4897
-,11273,4540,11183,96,7549,1591,4897
+,7886,1232,338,4266,1887,6398,3314
-,7886,1232,338,4266,1887,6398,3314
+,5442,4437,8593,2560,7945,5619,1300
-,5442,4437,8593,2560,7945,5619,1300
+,4333,12801,1169,11891,10969,4465,11264
-,4333,12801,1169,11891,10969,4465,11264
+,7428,9230,12830,7439,7491,11642,2961
-,7428,9230,12830,7439,7491,11642,2961
+,302,11912,11083,4880,7935,6302,4427
-,302,11912,11083,4880,7935,6302,4427
+,8919,6713,3974,9144,7069,9743,2868
-,8919,6713,3974,9144,7069,9743,2868
+,8789,610,4585,7592,2563,7910,10363
-,8789,610,4585,7592,2563,7910,10363
+,5749,1632,7992,5594,5902,7344,5315
-,5749,1632,7992,5594,5902,7344,5315
+,1939,9113,612,10723,12655,11558,4994
-,1939,9113,612,10723,12655,11558,4994
+,12467,5852,718,9602,2867,5827,5921
-,12467,5852,718,9602,2867,5827,5921
+,9188,2451,4980,4612,6297,1769,8423
-,9188,2451,4980,4612,6297,1769,8423
+,10422,1074,10032,819,9582,12448,6879
-,10422,1074,10032,819,9582,12448,6879
+,6424,6687,5785,9048,8654,5758,1130
-,6424,6687,5785,9048,8654,5758,1130
+,10026,8002,640,5316,10477,7636,6781
-,10026,8002,640,5316,10477,7636,6781
+,5869,392,710,11248,7243,3850,9716
-,5869,392,710,11248,7243,3850,9716
+,3074,2988,7847,11134,11741,3508,11234
-,3074,2988,7847,11134,11741,3508,11234
+,10189,9433,7630,1514,6164,10034,10164
-,10189,9433,7630,1514,6164,10034,10164
+,444,2039,7782,820,8276,10862,6562
-,444,2039,7782,820,8276,10862,6562
+,7877,1795,8213,10542,11503,5565,3412
-,7877,1795,8213,10542,11503,5565,3412
+,3934,7222,6350,7131,10079,11775,6864
-,3934,7222,6350,7131,10079,11775,6864
+,2542,10040,6216,4984,514,7719,1053
-,2542,10040,6216,4984,514,7719,1053
+,10017,10356,7094,6121,7042,8376,2628
-,10017,10356,7094,6121,7042,8376,2628
+,10132,7968,7116,1969,2848,12172,10473
-,10132,7968,7116,1969,2848,12172,10473
+,7961,10228,11658,7380,6918,2113,5564
-,7961,10228,11658,7380,6918,2113,5564
+,10390,6278,11550,75,7047,220,3462
-,10390,6278,11550,75,7047,220,3462
+,7919,2449,12877,6197,10147,9644,9080
-,7919,2449,12877,6197,10147,9644,9080
+,2191,1058,2768,927,4571,742,12345
-,2191,1058,2768,927,4571,742,12345
+,12269,11961,2411,12094,3874,12864,8546
-,12269,11961,2411,12094,3874,12864,8546
+,1782,9335,9037,1801,12708,8452,11963
-,1782,9335,9037,1801,12708,8452,11963
+,5796,1950,12877,2550,11717,4893,7738
-,5796,1950,12877,2550,11717,4893,7738
+,775,7523,9029,2499,11913,1648,2892
-,775,7523,9029,2499,11913,1648,2892
+,3771,9705,3285,4146,4291,213,10272
-,3771,9705,3285,4146,4291,213,10272
+,1808,5490,4320,11163,11920,683,5171
-,1808,5490,4320,11163,11920,683,5171
+,10857,10466,1163,7858,440,4475,7644
-,10857,10466,1163,7858,440,4475,7644
+,12865,5483,7910,5284,9885,8457,12267
-,12865,5483,7910,5284,9885,8457,12267
+,3641,1157,2791,4186,6245,2830,12730
-,3641,1157,2791,4186,6245,2830,12730
+,5750,9598,402,4931,574,10531,2718
-,5750,9598,402,4931,574,10531,2718
+,6613,3404,8501,12485,10659,2234,7375
-,6613,3404,8501,12485,10659,2234,7375
+,10538,7879,1137,4887,5775,10602,6233
-,10538,7879,1137,4887,5775,10602,6233
+,10757,5536,10862,7812,6692,4966,6792
-,10757,5536,10862,7812,6692,4966,6792
+,1648,8483,7753,4467,1900,8335,8879
-,1648,8483,7753,4467,1900,8335,8879
+,9997,6577,9922,1189,5269,2538,4573
-,9997,6577,9922,1189,5269,2538,4573
+,10062,6224,12452,8256,5217,223,6395
-,10062,6224,12452,8256,5217,223,6395
+,10675,3962,5272,1597,2062,6121,5383
-,10675,3962,5272,1597,2062,6121,5383
+,5414,546,8168,8474,96,11438,2218
-,5414,546,8168,8474,96,11438,2218
+,4049,10911,11011,12207,3882,11397,9643
-,4049,10911,11011,12207,3882,11397,9643
+,4297,8276,4089,7025,7809,2302,4315
-,4297,8276,4089,7025,7809,2302,4315
+,11213,12464,12754,7737,1508,11227,11623
-,11213,12464,12754,7737,1508,11227,11623
+,5930,8873,5987,2725,8934,10234,12890
-,5930,8873,5987,2725,8934,10234,12890
+,142,9745,2945,4031,3408,11789,8205
-,142,9745,2945,4031,3408,11789,8205
+,4470,637,3303,2200,859,5855,7211
-,4470,637,3303,2200,859,5855,7211
+,1988,5294,7956,8517,7039,10587,4671
-,1988,5294,7956,8517,7039,10587,4671
+,2350,8180,8096,8838,12857,2983,9143
-,2350,8180,8096,8838,12857,2983,9143
+,2497,9035,9372,9324,11469,9944,5528
-,2497,9035,9372,9324,11469,9944,5528
+,8783,6058,936,11862,4278,1931,9393
-,8783,6058,936,11862,4278,1931,9393
+,707,10032,3561,11281,10059,9506,6803
-,707,10032,3561,11281,10059,9506,6803
+,6650,12988,4667,12518,9359,944,8690
-,6650,12988,4667,12518,9359,944,8690
+,4598,1525,96,12435,11617,1030,12980
-,4598,1525,96,12435,11617,1030,12980
+,1823,1256,5260,12325,12915,6550,9745
-,1823,1256,5260,12325,12915,6550,9745
+,6277,4890,9632,8686,3433,3959,1668
-,6277,4890,9632,8686,3433,3959,1668
+,5385,11583,10785,1226,8729,5991,4706
-,5385,11583,10785,1226,8729,5991,4706
+,5264,4296,2437,7034,10018,10622,3560
-,5264,4296,2437,7034,10018,10622,3560
+,12251,6568,8825,9875,1995,4907,2480
-,12251,6568,8825,9875,1995,4907,2480
+,8194,7390,4769,8509,3552,6914,3069
-,8194,7390,4769,8509,3552,6914,3069
+,995,7523,2465,2609,10206,1025,10223
-,995,7523,2465,2609,10206,1025,10223
+,10409,5012,12679,12408,1809,4644,3214
-,10409,5012,12679,12408,1809,4644,3214
+,12027,450,11895,9365,11531,9263,5755
-,12027,450,11895,9365,11531,9263,5755
+,9789,3154,2890,649,7686,10343,10854
-,9789,3154,2890,649,7686,10343,10854
+,11768,283,1929,3997,10847,2299,5050
-,11768,283,1929,3997,10847,2299,5050
+,6278,4428,476,9593,4666,900,4501
-,6278,4428,476,9593,4666,900,4501
+,8527,2067,7061,12149,6022,1356,1213
-,8527,2067,7061,12149,6022,1356,1213
+,12593,5509,1101,1325,8218,11890,601
-,12593,5509,1101,1325,8218,11890,601
+,2712,11541,7221,7018,5243,3833,1914
-,2712,11541,7221,7018,5243,3833,1914
+,7836,3068,3257,11530,5175,539,5319
-,7836,3068,3257,11530,5175,539,5319
+,9624,5998,7367,3379,12363,2881,1455
-,9624,5998,7367,3379,12363,2881,1455
+,7580,5328,9555,3552,7293,8926,1657
-,7580,5328,9555,3552,7293,8926,1657
+,3563,6070,4750,2101,4545,5904,3066
-,3563,6070,4750,2101,4545,5904,3066
+,4109,819,5865,5850,548,4407,4376
-,4109,819,5865,5850,548,4407,4376
+,10628,11939,6999,6946,10346,1735,8449
-,10628,11939,6999,6946,10346,1735,8449
+,8610,9098,11687,7042,6369,12754,6204
-,8610,9098,11687,7042,6369,12754,6204
+,11328,6328,12414,5526,9124,10971,6029
-,11328,6328,12414,5526,9124,10971,6029
+,12330,8857,8151,278,11024,6602,9086
-,12330,8857,8151,278,11024,6602,9086
+,9229,8580,7336,6833,7633,4251,7099
-,9229,8580,7336,6833,7633,4251,7099
+,11864,5763,4160,5464,9887,11527,9986
-,11864,5763,4160,5464,9887,11527,9986
+,7737,12698,7592,1720,10554,8937,8177
-,7737,12698,7592,1720,10554,8937,8177
+,4094,6162,9911,5217,11875,8534,12924
-,4094,6162,9911,5217,11875,8534,12924
+,6481,6014,5430,11600,8898,10225,2053
-,6481,6014,5430,11600,8898,10225,2053
+,12853,5683,11185,5698,7383,12756,8728
-,12853,5683,11185,5698,7383,12756,8728
+,10743,12775,10925,10883,6054,6660,1678
-,10743,12775,10925,10883,6054,6660,1678
+,8936,6551,5957,970,11690,6085,2983
-,8936,6551,5957,970,11690,6085,2983
+,3851,12062,10627,10217,686,6985,3761
-,3851,12062,10627,10217,686,6985,3761
+,8928,11728,8944,8291,4017,9886,9695
-,8928,11728,8944,8291,4017,9886,9695
+,6097,7951,3146,9355,9272,870,2971
-,6097,7951,3146,9355,9272,870,2971
+,11793,9646,11058,1578,10543,997,7984
-,11793,9646,11058,1578,10543,997,7984
+,2275,9363,8895,6516,2710,5297,2873
-,2275,9363,8895,6516,2710,5297,2873
+,10988,6209,6702,11908,5165,1495,49
-,10988,6209,6702,11908,5165,1495,49
+,2288,5199,73,2369,10115,9180,5845
-,2288,5199,73,2369,10115,9180,5845
+,2366,1341,9710,5942,1613,12489,9767
-,2366,1341,9710,5942,1613,12489,9767
+,9938,3509,1063,10956,9059,3807,12541
-,9938,3509,1063,10956,9059,3807,12541
+,12977,2808,8892,9796,5818,2685,8309
-,12977,2808,8892,9796,5818,2685,8309
+,1025,7282,5385,2049,2686,399,11440
-,1025,7282,5385,2049,2686,399,11440
+,6009,1002,4984,1177,769,8518,8010
-,6009,1002,4984,1177,769,8518,8010
+,3471,8884,4415,7736,543,3287,11436
-,3471,8884,4415,7736,543,3287,11436
+,3226,2565,9471,5906,4985,2769,8070
-,3226,2565,9471,5906,4985,2769,8070
+,5578,9439,4436,6076,12554,8103,8008
-,5578,9439,4436,6076,12554,8103,8008
+,4705,6045,3910,10171,6960,1127,3531
-,4705,6045,3910,10171,6960,1127,3531
+,7208,2937,2555,9480,9204,5021,10162
-,7208,2937,2555,9480,9204,5021,10162
+,10859,1780,3556,3478,10731,8179,10297
-,10859,1780,3556,3478,10731,8179,10297
+,922,3228,4176,8611,6197,5636,11798
-,922,3228,4176,8611,6197,5636,11798
+,10802,11530,5535,2870,5597,9447,731
-,10802,11530,5535,2870,5597,9447,731
+,326,9231,3715,630,9611,12357,8112
-,326,9231,3715,630,9611,12357,8112
+,11630,10255,1401,2722,3446,1058,12848
-,11630,10255,1401,2722,3446,1058,12848
+,11855,1538,2426,4887,6545,4912,760
-,11855,1538,2426,4887,6545,4912,760
+,1417,5922,8681,9853,7607,1323,2963
-,1417,5922,8681,9853,7607,1323,2963
+,5316,6904,4750,4612,328,1243,9735
-,5316,6904,4750,4612,328,1243,9735
+,1414,9803,11188,5106,10500,11735,7165
-,1414,9803,11188,5106,10500,11735,7165
+,6228,1447,6659,9990,10071,7342,3686
-,6228,1447,6659,9990,10071,7342,3686
+,5482,2422,4559,6653,12166,4280,8967
-,5482,2422,4559,6653,12166,4280,8967
+,2918,12585,8586,4172,7641,9856,7422
-,2918,12585,8586,4172,7641,9856,7422
+,4860,2975,8510,7777,3753,3937,9424
-,4860,2975,8510,7777,3753,3937,9424
+,2431,12495,3268,266,3697,5719,4031
-,2431,12495,3268,266,3697,5719,4031
+,12918,1302,1799,3805,1254,12375,3349
-,12918,1302,1799,3805,1254,12375,3349
+,7905,12443,10212,4628,8263,6876,800
-,7905,12443,10212,4628,8263,6876,800
+,10268,519,4010,7846,2913,4292,167
-,10268,519,4010,7846,2913,4292,167
+,11878,5466,11191,4886,400,529,9316
-,11878,5466,11191,4886,400,529,9316
+,6922,10575,4377,9381,3420,2397,11959
-,6922,10575,4377,9381,3420,2397,11959
+,8494,11886,12681,2319,11191,3015,1894
-,8494,11886,12681,2319,11191,3015,1894
+,3206,9207,2374,9310,10745,9939,4996
-,3206,9207,2374,9310,10745,9939,4996
+,11238,10062,12631,12879,551,7855,10363
-,11238,10062,12631,12879,551,7855,10363
+,6041,3133,8304,4644,6236,8881,4642
-,6041,3133,8304,4644,6236,8881,4642
+,12831,3955,9267,11149,6798,9633,8391
-,12831,3955,9267,11149,6798,9633,8391
+,1859,11535,4933,8706,7685,11044,7273
-,1859,11535,4933,8706,7685,11044,7273
+,12447,1380,2005,5733,8468,12393,7235
-,12447,1380,2005,5733,8468,12393,7235
+,6723,6211,11812,4961,8468,5570,9566
-,6723,6211,11812,4961,8468,5570,9566
+,5016,10149,7001,10087,6288,11445,1237
-,5016,10149,7001,10087,6288,11445,1237
+,98,4108,9679,9046,304,4722,6495
-,98,4108,9679,9046,304,4722,6495
+,95,9153,2663,12537,4064,10739,2226
-,95,9153,2663,12537,4064,10739,2226
+,744,1240,214,10524,791,4481,1133
-,744,1240,214,10524,791,4481,1133
+,6378,734,4044,305,5438,2305,8089
-,6378,734,4044,305,5438,2305,8089
+,3481,5662,4033,1436,10942,2995,3501
-,3481,5662,4033,1436,10942,2995,3501
+,12206,1305,7269,10124,6038,10750,6584
-,12206,1305,7269,10124,6038,10750,6584
+,273,12866,8325,2148,5357,5103,3654
-,273,12866,8325,2148,5357,5103,3654
+,8192,2385,12779,11446,11978,12623,6511
-,8192,2385,12779,11446,11978,12623,6511
+,9402,4330,11398,8514,408,6520,7549
-,9402,4330,11398,8514,408,6520,7549
+,8786,5024,595,6443,9270,1273,3124
-,8786,5024,595,6443,9270,1273,3124
+,524,2474,3231,3126,7922,10576,206
-,524,2474,3231,3126,7922,10576,206
+,2266,10252,7697,7342,11355,7077,11464
-,2266,10252,7697,7342,11355,7077,11464
+,7541,6556,197,6119,5632,8147,9372
-,7541,6556,197,6119,5632,8147,9372
+,3302,4212,4716,5838,8069,5264,530
-,3302,4212,4716,5838,8069,5264,530
+,7282,9079,10025,6196,767,8767,11703
-,7282,9079,10025,6196,767,8767,11703
+,2828,5224,12468,11976,10701,8633,2640
-,2828,5224,12468,11976,10701,8633,2640
+,7999,7277,3156,951,8209,8820,4599
-,7999,7277,3156,951,8209,8820,4599
+,6514,1341,3780,4063,1350,4595,3885
-,6514,1341,3780,4063,1350,4595,3885
+,2433,5511,1578,7262,8093,12085,223
-,2433,5511,1578,7262,8093,12085,223
+,5171,12600,913,3475,10730,11344,4972
-,5171,12600,913,3475,10730,11344,4972
+,6759,3935,2920,1816,8203,3456,6430
-,6759,3935,2920,1816,8203,3456,6430
+,5131,9250,9144,3901,4572,5511,10619
-,5131,9250,9144,3901,4572,5511,10619
+,10183,9992,333,12969,6122,1130,10299
-,10183,9992,333,12969,6122,1130,10299
+,2999,9787,310,1154,1260,5939,2998
-,2999,9787,310,1154,1260,5939,2998
+,1617,6060,4725,5677,6933,7657,1266
-,1617,6060,4725,5677,6933,7657,1266
+,11418,9648,1576,12966,11666,9178,3847
-,11418,9648,1576,12966,11666,9178,3847
+,894,5989,11261,12736,17,8029,4476
-,894,5989,11261,12736,17,8029,4476
+,3117,7597,11376,12102,10359,10394,464
-,3117,7597,11376,12102,10359,10394,464
+,7857,795,6941,11700,6077,7137,3728
-,7857,795,6941,11700,6077,7137,3728
+,3325,664,9766,11603,312,4500,12767
-,3325,664,9766,11603,312,4500,12767
+,5923,2610,7876,10465,3957,1623,6087
-,5923,2610,7876,10465,3957,1623,6087
+,9782,992,7519,615,12233,4261,10038
-,9782,992,7519,615,12233,4261,10038
+,5382,12050,11364,1900,12875,6236,7481
-,5382,12050,11364,1900,12875,6236,7481
+,12896,5090,10587,3243,9808,2020,2904
-,12896,5090,10587,3243,9808,2020,2904
+,4581,12026,11776,6272,7360,11029,2612
-,4581,12026,11776,6272,7360,11029,2612
+,5581,12008,7002,2777,9759,1592,5364
-,5581,12008,7002,2777,9759,1592,5364
+,11801,12857,8356,380,11708,9392,11927
-,11801,12857,8356,380,11708,9392,11927
+,11541,7059,9867,3749,5849,678,8838
-,11541,7059,9867,3749,5849,678,8838
+,300,5539,3276,11672,9254,841,12468
-,300,5539,3276,11672,9254,841,12468
+,10839,4289,4221,1495,3170,7955,9768
-,10839,4289,4221,1495,3170,7955,9768
+,12798,7933,7130,3143,5925,11737,6681
-,12798,7933,7130,3143,5925,11737,6681
+,9170,2532,4359,8546,11928,9574,1164
-,9170,2532,4359,8546,11928,9574,1164
+,5896,10162,3361,11271,10622,1190,841
-,5896,10162,3361,11271,10622,1190,841
+,1352,11203,142,12113,4680,2449,7996
-,1352,11203,142,12113,4680,2449,7996
+,4878,591,205,6041,10847,3655,8940
-,4878,591,205,6041,10847,3655,8940
+,2301,2947,11184,3752,9005,9263,12517
-,2301,2947,11184,3752,9005,9263,12517
+,12275,11173,7243,3809,11144,572,2214
-,12275,11173,7243,3809,11144,572,2214
+,12553,8330,7688,3121,7287,2371,12391
-,12553,8330,7688,3121,7287,2371,12391
+,6631,8704,11691,10920,863,2593,12233
